kind,id,type,i,j,aux,x_m,y_m,z_m,level,status,restraint,axis
N,800417,NODE,,,,19.7,0.0,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800418,NODE,,,,19.7,-2.5,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800419,NODE,,,,20.0,-2.5,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800420,NODE,,,,19.7,-2.46,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800421,NODE,,,,20.0,-1.09,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800422,NODE,,,,19.7,-1.09,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800423,NODE,,,,20.0,-0.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800424,NODE,,,,25.0,-2.5,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800425,NODE,,,,30.0,-2.5,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800426,NODE,,,,30.3,-2.5,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800427,NODE,,,,30.3,-2.46,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800428,NODE,,,,30.3,-1.09,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800429,NODE,,,,30.0,-1.09,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800430,NODE,,,,30.3,-0.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800431,NODE,,,,30.0,-0.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800432,NODE,,,,30.3,0.0,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800433,NODE,,,,35.0,-0.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800434,NODE,,,,40.0,-0.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800435,NODE,,,,45.0,-0.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800436,NODE,,,,45.3,-0.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800437,NODE,,,,45.3,0.0,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800438,NODE,,,,45.3,2.405,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800439,NODE,,,,45.0,2.405,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800440,NODE,,,,45.3,4.265,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800441,NODE,,,,45.0,4.265,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800442,NODE,,,,45.3,4.415,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800443,NODE,,,,45.0,4.415,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800444,NODE,,,,45.3,6.95,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800445,NODE,,,,45.0,6.95,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800446,NODE,,,,45.3,7.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800447,NODE,,,,45.3,7.55,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800448,NODE,,,,45.0,7.55,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800449,NODE,,,,45.3,10.0,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800450,NODE,,,,45.0,10.0,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800451,NODE,,,,45.3,10.15,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800452,NODE,,,,45.0,10.15,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800453,NODE,,,,45.3,11.865,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800454,NODE,,,,45.0,11.865,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800455,NODE,,,,45.3,11.885,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800456,NODE,,,,45.0,11.885,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800457,NODE,,,,45.3,12.15,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800458,NODE,,,,45.0,12.15,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800459,NODE,,,,45.3,12.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800460,NODE,,,,45.0,12.25,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800461,NODE,,,,45.3,12.82,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800462,NODE,,,,45.0,12.82,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800463,NODE,,,,45.3,15.85,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800464,NODE,,,,45.0,15.85,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800465,NODE,,,,45.3,16.15,11.88,3,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800466,NODE,,,,-32.45,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800467,NODE,,,,-32.05,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800468,NODE,,,,-32.05,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800469,NODE,,,,-32.45,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800470,NODE,,,,-32.45,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800471,NODE,,,,-32.05,2.405,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800472,NODE,,,,-32.45,2.405,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800473,NODE,,,,-32.45,4.265,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800474,NODE,,,,-32.05,4.415,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800475,NODE,,,,-32.45,4.415,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800476,NODE,,,,-32.05,6.95,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800477,NODE,,,,-32.45,6.95,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800478,NODE,,,,-32.05,7.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800479,NODE,,,,-32.45,7.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800480,NODE,,,,-32.05,7.55,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800481,NODE,,,,-32.45,7.55,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800482,NODE,,,,-32.05,10.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800483,NODE,,,,-32.45,10.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800484,NODE,,,,-32.05,11.865,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800485,NODE,,,,-32.45,11.865,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800486,NODE,,,,-32.45,11.885,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800487,NODE,,,,-32.05,12.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800488,NODE,,,,-32.45,12.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800489,NODE,,,,-32.05,12.82,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800490,NODE,,,,-32.45,12.82,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800491,NODE,,,,-32.05,15.85,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800492,NODE,,,,-32.45,15.85,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800493,NODE,,,,-31.6501,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800494,NODE,,,,-31.6501,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800495,NODE,,,,-31.6501,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800496,NODE,,,,-30.15,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800497,NODE,,,,-30.15,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800498,NODE,,,,-28.3,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800499,NODE,,,,-28.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800500,NODE,,,,-28.0,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800501,NODE,,,,-24.55,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800502,NODE,,,,-20.8,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800503,NODE,,,,-15.8,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800504,NODE,,,,-10.8,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800505,NODE,,,,-5.8,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800506,NODE,,,,-3.22,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800507,NODE,,,,-3.22,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800508,NODE,,,,-0.8,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800509,NODE,,,,-0.8,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800510,NODE,,,,-0.4717,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800511,NODE,,,,-0.4717,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800512,NODE,,,,-0.45,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800513,NODE,,,,-0.45,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800514,NODE,,,,-0.25,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800515,NODE,,,,0.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800516,NODE,,,,0.0,2.405,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800517,NODE,,,,-0.25,2.405,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800518,NODE,,,,0.0,4.265,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800519,NODE,,,,-0.25,4.265,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800520,NODE,,,,0.0,4.415,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800521,NODE,,,,-0.25,4.415,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800522,NODE,,,,0.0,6.95,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800523,NODE,,,,-0.25,6.95,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800524,NODE,,,,0.0,7.55,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800525,NODE,,,,-0.25,7.55,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800526,NODE,,,,0.0,10.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800527,NODE,,,,-0.25,10.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800528,NODE,,,,0.0,11.865,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800529,NODE,,,,-0.25,11.865,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800530,NODE,,,,0.0,11.885,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800531,NODE,,,,-0.25,11.885,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800532,NODE,,,,0.0,12.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800533,NODE,,,,-0.25,12.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800534,NODE,,,,0.0,12.82,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800535,NODE,,,,-0.25,12.82,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800536,NODE,,,,0.0,15.85,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800537,NODE,,,,-0.25,15.85,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800538,NODE,,,,3.4,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800539,NODE,,,,3.4,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800540,NODE,,,,3.6,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800541,NODE,,,,3.6,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800542,NODE,,,,6.3,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800543,NODE,,,,6.3,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800544,NODE,,,,6.7,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800545,NODE,,,,6.7,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800546,NODE,,,,9.7,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800547,NODE,,,,9.7,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800548,NODE,,,,9.7,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800549,NODE,,,,10.0,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800550,NODE,,,,9.7,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800551,NODE,,,,10.0,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800552,NODE,,,,9.7,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800553,NODE,,,,10.0,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800554,NODE,,,,9.7,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800555,NODE,,,,10.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800556,NODE,,,,10.25,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800557,NODE,,,,10.25,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800558,NODE,,,,12.2,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800559,NODE,,,,12.5,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800560,NODE,,,,12.5,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800561,NODE,,,,12.5,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800562,NODE,,,,12.2,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800563,NODE,,,,12.5,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800564,NODE,,,,12.2,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800565,NODE,,,,12.5,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800566,NODE,,,,12.2,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800567,NODE,,,,12.5,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800568,NODE,,,,15.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800569,NODE,,,,19.7,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800570,NODE,,,,19.7,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800571,NODE,,,,19.7,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800572,NODE,,,,20.0,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800573,NODE,,,,19.7,-4.12,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800574,NODE,,,,20.0,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800575,NODE,,,,19.7,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800576,NODE,,,,20.0,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800577,NODE,,,,19.7,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800578,NODE,,,,20.0,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800579,NODE,,,,19.7,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800580,NODE,,,,20.0,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800581,NODE,,,,19.7,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800582,NODE,,,,20.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800583,NODE,,,,25.0,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800584,NODE,,,,25.0,-4.12,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800585,NODE,,,,30.0,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800586,NODE,,,,30.3,-4.42,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800587,NODE,,,,30.3,-4.12,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800588,NODE,,,,30.3,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800589,NODE,,,,30.0,-2.76,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800590,NODE,,,,30.3,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800591,NODE,,,,30.0,-2.46,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800592,NODE,,,,30.3,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800593,NODE,,,,30.0,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800594,NODE,,,,30.3,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800595,NODE,,,,30.0,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800596,NODE,,,,30.3,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800597,NODE,,,,30.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800598,NODE,,,,30.3,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800599,NODE,,,,35.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800600,NODE,,,,40.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800601,NODE,,,,44.65,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800602,NODE,,,,44.65,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800603,NODE,,,,44.65,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800604,NODE,,,,45.0,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800605,NODE,,,,45.0,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800606,NODE,,,,44.65,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800607,NODE,,,,45.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800608,NODE,,,,47.55,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800609,NODE,,,,47.55,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800610,NODE,,,,47.55,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800611,NODE,,,,50.0,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800612,NODE,,,,50.0,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800613,NODE,,,,50.0,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800614,NODE,,,,50.3,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800615,NODE,,,,50.3,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800616,NODE,,,,50.3,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800617,NODE,,,,50.3,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800618,NODE,,,,50.3,2.405,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800619,NODE,,,,50.0,2.405,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800620,NODE,,,,50.3,4.265,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800621,NODE,,,,50.0,4.265,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800622,NODE,,,,50.3,4.415,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800623,NODE,,,,50.0,4.415,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800624,NODE,,,,50.3,6.95,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800625,NODE,,,,50.0,6.95,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800626,NODE,,,,50.3,7.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800627,NODE,,,,50.3,7.55,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800628,NODE,,,,50.0,7.55,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800629,NODE,,,,50.3,10.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800630,NODE,,,,50.0,10.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800631,NODE,,,,50.3,11.865,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800632,NODE,,,,50.0,11.865,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800633,NODE,,,,50.3,11.885,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800634,NODE,,,,50.0,11.885,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800635,NODE,,,,50.3,12.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800636,NODE,,,,50.0,12.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800637,NODE,,,,50.3,12.82,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800638,NODE,,,,50.0,12.82,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800639,NODE,,,,50.3,15.85,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800640,NODE,,,,50.0,15.85,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800641,NODE,,,,50.3,16.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800642,NODE,,,,51.15,-1.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800643,NODE,,,,51.15,-1.09,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800644,NODE,,,,51.15,-0.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800645,NODE,,,,51.15,0.0,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800646,NODE,,,,51.15,2.405,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800647,NODE,,,,51.15,4.265,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800648,NODE,,,,51.15,4.415,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800649,NODE,,,,51.15,6.95,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800650,NODE,,,,51.15,7.25,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800651,NODE,,,,51.15,7.55,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800652,NODE,,,,51.15,10.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800653,NODE,,,,51.15,11.865,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800654,NODE,,,,51.15,11.885,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800655,NODE,,,,51.15,12.15,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800656,NODE,,,,51.15,12.82,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800657,NODE,,,,51.15,15.85,15.84,4,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800658,NODE,,,,-32.45,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800659,NODE,,,,-32.05,-1.09,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800660,NODE,,,,-32.05,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800661,NODE,,,,-32.45,-0.25,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800662,NODE,,,,-32.45,0.0,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800663,NODE,,,,-32.05,0.25,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800664,NODE,,,,-32.45,0.25,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800665,NODE,,,,-32.45,4.265,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800666,NODE,,,,-32.05,4.415,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800667,NODE,,,,-32.45,4.415,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800668,NODE,,,,-32.05,4.975,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800669,NODE,,,,-32.45,4.975,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800670,NODE,,,,-32.05,6.95,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800671,NODE,,,,-32.45,6.95,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800672,NODE,,,,-32.05,7.25,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800673,NODE,,,,-32.45,7.25,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800674,NODE,,,,-32.05,7.55,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800675,NODE,,,,-32.45,7.55,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800676,NODE,,,,-32.05,9.05,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800677,NODE,,,,-32.45,9.05,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800678,NODE,,,,-32.05,10.15,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800679,NODE,,,,-32.45,10.15,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
N,800680,NODE,,,,-32.05,11.11,19.8,5,MISSING_LOAD_PANEL_NODE,false,SLAB
