caso,nodo,ux_m,uy_m,uz_m,rx_rad,ry_rad,rz_rad
EYG,502101,1.2761466615177222e-05,0.0011834124944361364,-1.4805655430272384e-05,-7.228776080564982e-05,-2.57129752920249e-06,2.378024891658994e-08
EYG,502201,1.2761466624509852e-05,0.001183650296924313,-1.4182701783496128e-05,-7.220005970903372e-05,1.3377494595818473e-06,2.378024891658983e-08
EYG,502301,1.2761466633967185e-05,0.001183888099416612,-1.1255916347410054e-05,-7.144483247265139e-05,4.081124769124181e-06,2.3780248916589815e-08
EYG,502401,1.2761466606177782e-05,0.0011841259019101495,-7.974375920733914e-05,-7.482849184829401e-05,-3.7493854063650643e-06,2.3780248916589736e-08
EYG,502451,1.2761466630968896e-05,0.0011842448031518773,-2.4307561364812927e-05,-7.188753697204194e-05,2.5837525992317214e-06,2.378024891659022e-08
EYG,502501,1.276146667076352e-05,0.0011843637044071755,-0.0001080390644395561,-7.155837867523206e-05,1.086128190493625e-05,2.378024891658942e-08
EYG,600003,1.1451330399756874e-07,0.00027608985884151893,-2.938412349886935e-06,-5.127555192829903e-05,-5.225710499480886e-07,-2.733380869254687e-12
EYG,600004,6.343497474787749e-07,0.0005933559730567218,-2.259300483609784e-05,-2.901361468897509e-05,-4.370024506875257e-06,4.1148359055727174e-13
EYG,600005,2.7540543866123137e-06,0.0008241309177128087,-1.7570129821811537e-05,-9.120214455450245e-06,-3.412961341893906e-06,3.146818563908232e-12
EYG,600006,8.438670470191252e-06,0.0008911464606173386,1.478299228859497e-06,-3.001430349540976e-06,1.154735793801699e-06,1.0767831916681496e-12
EYG,601002,-1.2311360322304387e-10,6.00340432899996e-10,6.46583772982717e-07,-1.5471187257815277e-05,-4.4463492648870985e-07,-1.2133506284799788e-11
EYG,601003,1.1451309626071071e-07,0.00027608985681881694,1.7287836117197131e-06,-4.059466539086527e-05,-1.8396166760792281e-06,-2.7333808287659408e-12
EYG,601004,6.343500186464528e-07,0.0005933559735134686,2.7822550652038795e-06,-2.7868508471540397e-05,-2.463135605717796e-06,4.1148360900275327e-13
EYG,601005,2.754058294960923e-06,0.0008241309223701001,1.9379100882113824e-06,-1.1475940299398822e-05,-1.4710583142520342e-06,3.1468185763920417e-12
EYG,601006,8.43867217034668e-06,0.0008911464615505098,1.4783017088296062e-06,-3.001430852847192e-06,1.154735663608825e-06,1.0773396783404816e-12
EYG,602002,5.7784841882045754e-11,6.048298301432577e-10,1.5373187403094416e-05,-8.153645580300674e-06,3.575867110972353e-06,-1.2133506225855642e-11
EYG,602003,1.145554445302872e-07,0.0002760898588415187,2.9097441264892098e-05,-3.7587573632423996e-05,5.282355078992355e-06,-2.733380822329116e-12
EYG,602004,6.343434032413011e-07,0.0005933559730567203,2.2750281387591084e-06,-4.2455454426655335e-05,5.649224917023376e-07,4.114829873540222e-13
EYG,603002,7.284252250969296e-11,6.00340432175828e-10,-3.985101578775582e-07,-1.567750177538174e-05,1.5578787230202117e-07,-1.2133506150823787e-11
EYG,603003,1.1455724036157561e-07,0.00027608985681881694,-1.055100892434803e-06,-4.175562089069221e-05,8.335151247777646e-07,-2.733380828763171e-12
EYG,603004,6.343433731864826e-07,0.0005933559735134686,-1.542876013162695e-06,-2.9289683258548407e-05,1.075886958249885e-06,4.1148360899906933e-13
EYG,603005,2.7540074738412152e-06,0.0008241309223701001,-2.737229449176915e-06,-1.2310824776779992e-05,1.359268415493165e-06,3.1468185764958456e-12
EYG,603006,8.438655083615428e-06,0.0008911464613908834,-9.629540527651807e-07,-3.296952509171355e-06,1.1922212910181706e-06,1.0773123271883097e-12
EYG,605005,2.754007469856972e-06,0.0008241310164419875,-0.0001173579163605978,-4.6714627821812875e-05,-9.33192523350849e-07,3.146780126133782e-12
EYG,609002,-9.499018502341676e-12,2.1472733175917684e-10,4.837158661508718e-07,-1.835386216438083e-05,3.8483821115364506e-08,-4.603578082745559e-12
EYG,612002,-3.102423030267895e-11,2.149352905451455e-10,-1.2290567326770693e-05,-7.341552043908486e-07,3.8483819021344126e-08,-4.603984967565652e-12
EYG,612003,1.145370518470109e-07,0.0002760897714496321,-1.916144141694229e-05,2.5262743653254986e-05,-4.799752740866835e-08,-1.62690619451804e-12
EYG,612004,6.343447231906642e-07,0.000593355986376938,1.6555339125918983e-05,1.9401667638626187e-05,4.0157962813785514e-07,5.536563205194478e-13
EYG,612005,2.7540287321946798e-06,0.0008241310171535414,-7.879480075568861e-05,-2.6819568535578403e-05,-1.0336675885221769e-05,9.420309270356203e-13
EYG,612006,1.2973110673490445e-05,0.001183170727892608,-0.00017511811868254273,-6.038287688596086e-05,8.209153058085129e-07,2.3780410834456e-08
EYG,700001,2.73403258290195e-16,-6.324122826199485e-14,-1.373052476883664e-13,8.347806243784885e-14,3.6094805312998277e-16,-1.5323147655818638e-20
EYG,700002,1.2954441320566354e-16,-6.330038805970136e-14,-1.4834625698864455e-13,8.355624623833471e-14,1.7105437555728757e-16,-1.5323147655971825e-20
EYG,700003,-9.924810431025648e-16,-1.6193505998949974e-13,-1.9465985318850065e-12,1.7521140998823992e-13,-1.7344803993041863e-15,-2.4583880880769114e-18
EYG,700004,1.3702006298146434e-16,-5.82060387139092e-14,-3.841284282999967e-14,7.683154259184716e-14,1.8083958312961607e-16,-1.5323147656380432e-20
EYG,700005,-2.0276634880283143e-16,-5.538460330964406e-14,-4.389189651073824e-14,7.310731751479265e-14,-2.676784796754942e-16,-1.5323147655789153e-20
EYG,700006,8.544865205228702e-17,-5.538649392742414e-14,-7.521837999939631e-14,7.310990599778166e-14,1.1276532029166696e-16,-1.5323147655971713e-20
EYG,700007,-5.299586532578859e-16,-6.198813368091431e-14,1.9378654250286546e-13,8.182397759272933e-14,-6.996396501149072e-16,-1.5323147655813357e-20
EYG,700008,-1.7733495076902962e-16,-6.209375652956837e-14,1.8840198453058005e-13,8.196349262028868e-14,-2.341763630831074e-16,-1.5323147655973034e-20
EYG,701001,7.284409215368262e-11,4.684810926036892e-10,-3.698835381155118e-06,-2.7542607278844095e-05,-1.1903385573567085e-07,-1.2133506257483076e-11
EYG,701002,7.284050339116464e-11,3.471457245354279e-10,-3.9962666631423965e-06,-2.7568310853373215e-05,-5.638147484329407e-08,-1.2133506257604375e-11
EYG,701003,7.284502899740337e-11,2.2551179737454307e-10,-7.087859682553067e-05,-3.0494315958315707e-05,2.2770049885951955e-07,-1.2133498368289719e-11
EYG,701004,-3.514504540767986e-11,5.595031063256623e-10,-1.0347949881189565e-06,-2.5349763251220277e-05,-5.969175490677391e-08,-1.2133506257927928e-11
EYG,701005,-3.5146181212255827e-11,4.685116646370016e-10,-1.1823939907117835e-06,-2.4120945783001164e-05,8.828960984001396e-08,-1.2133506257459727e-11
EYG,701006,-3.5145904108932103e-11,3.471766453010379e-10,-2.026291128263342e-06,-2.4121707891119232e-05,-3.7231740648510906e-08,-1.2133506257604287e-11
EYG,701007,-1.231155860603603e-10,4.684864046391533e-10,5.2203723591698574e-06,-2.699686842749165e-05,2.3074164997179255e-07,-1.2133506257478894e-11
EYG,701008,-1.2311372139710472e-10,3.471509788070937e-10,5.075318955348223e-06,-2.704280726001755e-05,7.716947989991385e-08,-1.2133506257605332e-11
EYG,702001,1.1455724113755886e-07,0.0002760898280575368,-6.866892512659641e-06,-7.271473805609308e-05,-6.254826923252605e-07,-2.7333808771819844e-12
EYG,702002,1.1455723833919082e-07,0.0002760898007235554,-7.531737647639088e-06,-7.284777421373596e-05,9.374697687691603e-07,-2.733380877152337e-12
EYG,702003,1.1455723666445257e-07,0.00027608977315148167,-0.00012956591314448884,-7.541688864891609e-05,-4.697404589245046e-07,-2.733388339955518e-12
EYG,702004,1.1453291366599522e-07,0.000276089848568503,-1.9163948575373537e-06,-6.369230989653568e-05,-2.1965044586750715e-07,-2.7333808771134217e-12
EYG,702005,1.145329128636658e-07,0.00027608982807310654,-2.1828042873135852e-06,-5.9400222571579846e-05,2.7500712245666523e-07,-2.7333808771698635e-12
EYG,702006,1.1453291466303663e-07,0.00027608980073927657,-3.855593936496108e-06,-5.9381381314638745e-05,1.5432504312973855e-07,-2.7333808771536684e-12
EYG,702007,1.145130953561397e-07,0.00027608982806012956,9.686906508260565e-06,-7.040127809801492e-05,9.215105378395673e-07,-2.73338087717964e-12
EYG,702008,1.145130961333414e-07,0.00027608980072609516,9.496796318911628e-06,-7.055947113712827e-05,1.0942558463577928e-07,-2.733380877155654e-12
EYG,703001,6.343433726068454e-07,0.0005933559776799633,-8.679318767965528e-06,-6.290571639224229e-05,-2.522494959351167e-07,4.114835900362849e-13
EYG,703002,6.343433702665228e-07,0.0005933559817950573,-9.79732300161326e-06,-6.300660495520098e-05,1.0291283267130197e-06,4.114835900375647e-13
EYG,703003,6.343433791226399e-07,0.0005933559856247516,-0.00013571327616792106,-6.743143091209968e-05,1.217840266763239e-06,4.1151485457908946e-13
EYG,703004,6.343470350634994e-07,0.0005933559745804087,-2.389969824894489e-06,-5.609225223998909e-05,-2.6644793999052106e-08,4.114835900767902e-13
EYG,703005,6.343470365239198e-07,0.0005933559776599384,-2.7236045617789107e-06,-5.27032132924939e-05,4.707614061404546e-07,4.1148359002084517e-13
EYG,703006,6.343470281371205e-07,0.0005933559817746278,-5.164631857069926e-06,-5.2713227453247726e-05,-4.3840919607190364e-07,4.114835900447319e-13
EYG,703007,6.343500205878745e-07,0.0005933559776762404,1.2211226651323712e-05,-6.123078163475884e-05,8.293025051709057e-07,4.1148359003299443e-13
EYG,703008,6.343500195688286e-07,0.00059335598179112,1.2235143474940298e-05,-6.137499721943271e-05,3.3724894538337364e-07,4.1148359004725295e-13
EYG,704001,2.7540074758365834e-06,0.000824130953053801,-9.3154084825295e-06,-3.162321939347353e-05,4.349720726325053e-07,3.1468185577921788e-12
EYG,704002,2.7540074722777953e-06,0.0008241309845225162,-1.09203824898416e-05,-3.164383250137463e-05,3.0171652488381305e-06,3.1468185578353424e-12
EYG,704003,2.7540074723065334e-06,0.0008241310162265725,-0.00011735791874077662,-4.671462772870817e-05,-9.331923146334697e-07,3.146799215877734e-12
EYG,704004,2.7540354823605476e-06,0.0008241309294379398,-2.5254293832212005e-06,-2.8448692910754195e-05,7.307491605355171e-07,3.146818557973128e-12
EYG,704005,2.754035485115482e-06,0.0008241309530309103,-2.8568260866023284e-06,-2.7029728020914866e-05,5.893748116949685e-07,3.1468185577735527e-12
EYG,704006,2.754035471589476e-06,0.0008241309844987501,-6.041215046904128e-06,-2.7074785360479353e-05,4.121252171559928e-06,3.1468185578552485e-12
EYG,704007,2.754058299358355e-06,0.0008241309530489914,1.3054583748046126e-05,-3.0931139416367176e-05,8.840157974326821e-07,3.1468185577866236e-12
EYG,704008,2.754058308730142e-06,0.0008241309845166956,1.3520194868509391e-05,-3.1070265253522366e-05,5.157384811923552e-07,3.146818557859538e-12
EYG,705001,8.43865504123806e-06,0.0008911464727412955,-9.388944302478658e-06,-6.641791896257455e-06,6.792157859909688e-07,1.0767831942901982e-12
EYG,705002,8.438655053668163e-06,0.000891146483508877,-1.1234237427770328e-05,-6.511970308397615e-06,3.5104918241342082e-06,1.076783193953384e-12
EYG,705003,8.438655042552583e-06,0.0008911464943010161,-0.00011735791874077662,-2.027336921420005e-06,2.619871752106905e-06,1.076783194282329e-12
EYG,705004,8.43866462596686e-06,0.00089114646465721,-2.5233558751943746e-06,-6.239916592794964e-06,9.750273006583603e-07,1.0767831942868859e-12
EYG,705005,8.438664624029427e-06,0.0008911464727302125,-2.835107423941055e-06,-6.408376009455752e-06,2.7262398294864154e-07,1.076783194282744e-12
EYG,705006,8.438664643577545e-06,0.0008911464834985169,-6.32889853825322e-06,-6.569077023561946e-06,5.2542036070604245e-06,1.0767831939277796e-12
EYG,705007,8.438672432399059e-06,0.0008911464727406703,1.3091730044831764e-05,-7.061489383222348e-06,7.146421932301804e-07,1.0767831942915137e-12
EYG,705008,8.43867242105183e-06,0.0008911464835096342,1.3980738261716339e-05,-7.415316855151917e-06,-3.85894578757679e-06,1.0767831939239781e-12
EYG,900000,-1.2113075666737115e-10,6.041158992386932e-10,5.577284955596642e-07,-1.771164394134053e-05,-2.6329655932917447e-08,-1.2133086986317867e-11
EYG,900001,-3.798584828341367e-11,2.1518689533886649e-10,4.837196634491326e-07,-1.8353859707737432e-05,3.84838179273868e-08,-4.60345921974011e-12
EYG,900002,-2.1010058553400288e-11,2.1518187006343972e-10,4.837122177030694e-07,-1.835386031430217e-05,3.848382339717344e-08,-4.603985426998622e-12
EYG,900003,7.08723245507577e-11,6.04122165322126e-10,-3.725308025233987e-07,-1.7714380976380343e-05,-1.7768378096222184e-08,-1.2133087012919976e-11
EYG,900004,3.7078234015579467e-11,2.1498695212813596e-10,-1.393135556700699e-05,-1.7931059201429134e-06,1.781979451148555e-06,-4.603936258424481e-12
EYG,900005,2.109311897180161e-11,6.048298302253719e-10,1.9081915582967843e-05,2.7784058407492374e-06,1.233263884259473e-05,-1.2133506284799786e-11
EYG,900006,2.1093118971801596e-11,5.138285330893736e-10,-2.5655026836748397e-05,1.98247424818195e-07,-5.910440376677792e-07,-1.213350628479979e-11
EYG,900007,-7.136419891601838e-11,6.048298302012673e-10,-1.274127341951163e-05,4.4009382111542255e-06,-1.2177466230019917e-05,-1.2133506279778294e-11
EYG,900008,-7.136419891837278e-11,5.138285330893735e-10,1.852111558294998e-05,-2.4928488321380767e-06,3.960680538320378e-06,-1.213350628479979e-11
EYG,900009,-1.2311360322304387e-10,5.593291816573728e-10,5.5422497067417795e-06,4.995687310604509e-06,-1.673262147274078e-06,-1.2133506284799786e-11
EYG,900010,7.284252327647264e-11,5.593291816573728e-10,-2.8132874995877645e-06,2.9296649796864895e-06,1.0720038805915163e-06,-1.2133506284799786e-11
EYG,900011,-1.2311360322312002e-10,5.138285330895296e-10,8.365305684093696e-06,4.314226992404182e-06,4.376099995149711e-07,-1.2133506284507603e-11
EYG,900012,7.284252327653295e-11,5.138285330895243e-10,-5.543862973213006e-06,6.359686597195289e-06,-6.30220217086679e-08,-1.2133506284517393e-11
EYG,900013,-1.2311360322310438e-10,4.0766035309750687e-10,5.2424670828803264e-06,-2.1863614871834496e-06,-5.4748215270702976e-08,-1.2133506284800168e-11
EYG,900014,7.28425232764597e-11,4.076603530975024e-10,-4.1032191713885706e-06,-1.4523446159352997e-06,8.852514085646014e-08,-1.2133506284800105e-11
EYG,900015,-1.2311360101432727e-10,2.8632529024195523e-10,3.2555869600203643e-06,-1.3858061186851526e-06,6.099952093338937e-07,-1.2133506299881716e-11
EYG,900016,7.284252234847625e-11,2.8632529024189283e-10,-6.461508917064796e-06,-1.2783570627224234e-06,9.353537064194428e-07,-1.213350630004378e-11
EYG,900017,1.1452563121171214e-07,0.00027608975477724714,0.00029632482870228175,-6.932348349535882e-05,-3.7885468326097236e-07,-1.6269062086923049e-12
EYG,900018,1.1452563120937248e-07,0.00027608974259176567,0.00029974167661038525,-7.27562048095887e-05,-3.7394685927842235e-07,-1.626906208690769e-12
EYG,900019,1.1453233381901176e-07,0.0002760897466393124,1.1793739185455118e-05,-7.1040133242014445e-06,-5.213772039527268e-07,-1.6269062088062117e-12
EYG,900020,1.1455860835428525e-07,0.00027608974663931237,-8.080488570305082e-06,-3.895350372313666e-06,2.5096766045937234e-07,-1.6269062088163897e-12
EYG,900021,1.1453233381901181e-07,0.00027608973037025037,7.796201349343876e-06,-4.791622613059836e-06,1.0713093703576373e-06,-1.6269062089553606e-12
EYG,900022,1.1455860835428886e-07,0.00027608973037025037,-5.998343920413073e-06,-5.002371561393396e-06,-8.504020165460538e-07,-1.6269062089953517e-12
EYG,900023,1.1453233381901177e-07,0.000276089742588316,1.2344684341838018e-05,-6.691711659647955e-05,1.7748073067228057e-08,-1.6269062088698945e-12
EYG,900024,1.1453233381901185e-07,0.00027608971410118826,5.010853165477943e-05,-1.030229619793078e-05,-1.1360037012997513e-05,-1.626906209696028e-12
EYG,900025,1.1455860835429269e-07,0.00027608971410118826,-4.7068941401786526e-05,-9.045719311779793e-06,1.20448150558708e-05,-1.6269062096548053e-12
EYG,900026,6.343484935902763e-07,0.0005933559975884786,0.0001479671576260804,-5.2972738315803664e-05,2.416795321781362e-05,5.536563318561569e-13
EYG,900027,6.343471315956998e-07,0.0005933560003567602,1.7733765682692872e-05,-1.1241520776261849e-05,8.659410300272519e-07,5.536563318695555e-13
EYG,900028,6.343484935902763e-07,0.0005933560003567603,5.0770387498766835e-05,-1.457689250451559e-05,9.792945480460504e-07,5.536563318537077e-13
EYG,900029,6.343484935902763e-07,0.000593356003125042,0.00013940158492171758,-5.116121095706028e-05,-2.298792879727671e-05,5.536563318682316e-13
EYG,900030,2.754036513370141e-06,0.0008241310268093582,0.00016197271884976465,-5.806230050868277e-05,4.92288824691754e-05,9.420309275586751e-13
EYG,900031,2.75403419597406e-06,0.0008241310288818263,1.665220032983569e-05,-1.161876610362589e-05,-7.808431538507769e-07,9.420309269763884e-13
EYG,900032,2.754036513370141e-06,0.0008241310288818263,5.112170541426259e-05,-1.5346812950381148e-05,4.910683693000194e-05,9.420309276184385e-13
EYG,900033,2.7540273662498368e-06,0.0008241310288818263,-9.710996302028349e-06,-2.2155882671978583e-06,-2.989710179799608e-08,9.420309268332387e-13
EYG,900034,2.7540380779123622e-06,0.000824131036235349,0.0003190160491578268,-7.935927088635538e-05,9.241143207640265e-07,9.420329555907355e-13
EYG,900035,2.7540380779365095e-06,0.000824131045655978,0.00031322313934059614,-7.862974632623665e-05,8.985230928500868e-07,9.420329555774382e-13
EYG,900036,2.7540341959740636e-06,0.0008241310621826196,6.754118176986493e-05,-2.7945378246195684e-05,-2.3151740577508446e-05,9.420309275391192e-13
EYG,900037,2.754018982174576e-06,0.0008241310621826196,-6.02213554259119e-05,-2.3551729215550823e-05,2.2604379364056776e-05,9.420309276243843e-13
EYG,900038,1.314551765136738e-05,0.0011835313957825183,2.1239708245862732e-05,-5.93496242742231e-06,-1.0661767833239725e-06,2.3780248946620214e-08
EYG,900039,1.2761466630879465e-05,0.0011835313957825183,-1.0401565619578605e-05,-4.732846390841508e-06,2.1513513756098097e-07,2.3780248946620207e-08
EYG,900040,1.314551765136738e-05,0.0011837691982719849,1.5734505554204232e-05,-6.424139164043217e-06,3.8360235691962467e-07,2.3780248946620204e-08
EYG,900041,1.2761466630879465e-05,0.0011837691982719846,-1.016421037614878e-05,-3.57246241964354e-06,-1.7919335631643484e-06,2.3780248946620207e-08
EYG,900042,1.3145517651367384e-05,0.0011840070007614507,5.978057595542329e-05,-1.2062397656224588e-05,-1.104297720162532e-05,2.378024894662021e-08
EYG,900043,1.2761466630879465e-05,0.0011840070007614507,-5.613871710338761e-05,-8.716712785287656e-06,1.0165303164374982e-05,2.378024894662021e-08
EYG,900044,1.3145517651367377e-05,0.001184305442885731,6.972190136403615e-05,-1.85248673394924e-05,-2.22263667441045e-05,2.378024894662028e-08
EYG,900045,1.276146663087947e-05,0.001184305442885731,-6.231308905162049e-05,-9.684279209406337e-06,2.1811531166939102e-05,2.378024894662022e-08
EYG,900046,1.3243492276256576e-05,0.0011836502970215702,0.00031917884437174905,-7.697831330518917e-05,9.492736406646713e-07,2.3780248944592238e-08
EYG,900047,1.3243492276232427e-05,0.0011838880995107162,0.0003133693144422175,-7.640729766752937e-05,8.676004440728573e-07,2.3780248944592265e-08
EYG,900048,1.1451354856187683e-07,0.0002760898579860805,1.0427337169426766e-06,-5.3497732155768656e-05,7.648065425794632e-08,-2.7331737813236212e-12
EYG,900049,1.1453233307094854e-07,0.00027608977132288033,8.191004884725211e-07,-5.741533382268087e-05,-4.799751973906366e-08,-1.626909935023192e-12
EYG,900050,1.1453823060790231e-07,0.00027608977131833866,8.190843965459642e-07,-5.741533372100885e-05,-4.799753891307539e-08,-1.626902365097352e-12
EYG,900051,1.1455680074656797e-07,0.00027608985798602216,-6.951074666346206e-07,-5.3491881055888904e-05,1.20274766612063e-07,-2.733174738172855e-12
EYG,900052,1.1455860835425019e-07,0.00027608977144963207,-4.837829680618431e-05,-1.080698271570528e-05,-7.888516115683192e-07,-1.626906224306147e-12
EYG,900053,1.1454558249225378e-07,0.00027608985884151893,6.0729811447241005e-05,8.388962859713239e-06,3.363058303495606e-05,-2.7333808692546865e-12
EYG,900054,1.1454558249225378e-07,0.0002760898383411624,-6.552425476251559e-05,5.699685071514384e-07,-4.923624094217702e-07,-2.7333808692546865e-12
EYG,900055,1.1452475413003005e-07,0.0002760898588415189,-4.331779597520016e-05,1.291082402472498e-05,-3.354135511467291e-05,-2.733380869254686e-12
EYG,900056,1.1452475413003006e-07,0.00027608983834116237,4.83854152900994e-05,-6.034081518925609e-06,9.441470568682765e-06,-2.733380869254687e-12
EYG,900057,1.1451309626062269e-07,0.0002760898485913406,1.2789086196312341e-05,1.1889430504214816e-05,-4.002941993155852e-06,-2.733380869254687e-12
EYG,900058,1.1455724036166115e-07,0.0002760898485913406,-6.623797585406821e-06,5.982410321797138e-06,2.5495234268469385e-06,-2.733380869254687e-12
EYG,900059,1.1451309626062265e-07,0.0002760898383411624,1.9040398282932084e-05,1.1980628149054068e-05,1.4194938368007564e-06,-2.733380869311559e-12
EYG,900060,1.1455724036166119e-07,0.0002760898383411624,-1.2796341308515017e-05,1.6614602165545367e-05,-4.3260499087493775e-07,-2.7333808693163377e-12
EYG,900061,1.1451309626062266e-07,0.0002760898144240798,9.347851885250494e-06,-4.912629608042204e-06,-2.2817794338935315e-07,-2.7333808692549208e-12
EYG,900062,1.1455724036166111e-07,0.0002760898144240798,-6.0901051712377754e-06,-3.651928487623955e-06,2.2004924508868116e-08,-2.7333808692548654e-12
EYG,900063,1.1451309626112179e-07,0.00027608978709027114,6.421727323319134e-06,-3.222508768653613e-06,1.1801636526506456e-06,-2.7333808714474454e-12
EYG,900064,1.1455724036169656e-07,0.00027608978709027114,-2.9023913929476203e-05,-5.197481196093613e-06,5.795864697327668e-06,-2.7333808713381578e-12
EYG,900065,6.343499542208584e-07,0.0005933559721800116,1.3305410027862762e-06,-4.398998088823311e-05,3.479378160647449e-08,4.1123910369279876e-13
EYG,900066,6.34347098427598e-07,0.0005933559862039801,1.2103941829350417e-06,-4.409470868004863e-05,4.01578791790062e-07,5.537573510387284e-13
EYG,900067,6.343451712263946e-07,0.0005933559863173097,1.2103731704300632e-06,-4.4094708621073775e-05,4.015801857030506e-07,5.538170031824986e-13
EYG,900068,6.343434429674609e-07,0.000593355972180187,-8.81255586118378e-07,-4.402210689245031e-05,7.33383211313054e-08,4.112382092836011e-13
EYG,900069,6.34338190046091e-07,0.0005933559863769376,-7.950372290159777e-05,-1.331864659074711e-05,2.8663248084612795e-06,5.536562995022331e-13
EYG,900070,6.343451281639873e-07,0.000593355973056722,4.891202649014099e-05,6.90048288002733e-06,2.8793975136001742e-05,4.114835905572308e-13
EYG,900071,6.343451281639873e-07,0.0005933559761428489,-5.8242623072912244e-05,4.1551554223127057e-07,-6.684042071737502e-07,4.1148359055727174e-13
EYG,900072,6.343482636689474e-07,0.0005933559730567218,-3.4212369028585376e-05,1.065243283792018e-05,-2.8472869344910354e-05,4.114835905572718e-13
EYG,900073,6.343482636689473e-07,0.0005933559761428488,4.230911356416629e-05,-5.721105851952931e-06,8.359908536778175e-06,4.114835905572717e-13
EYG,900074,6.343500186464611e-07,0.0005933559745997855,1.2564505752219242e-05,1.0474452951944932e-05,-3.887828695385243e-06,4.1148359055727225e-13
EYG,900075,6.343433731864736e-07,0.0005933559745997855,-6.486376000134825e-06,5.749594573434474e-06,2.426609838195497e-06,4.114835905572725e-13
EYG,900076,6.343500186464611e-07,0.0005933559761428489,1.953561160493799e-05,9.715108124640361e-06,8.621120558770333e-07,4.1148359053944404e-13
EYG,900077,6.343433731864736e-07,0.0005933559761428489,-1.2759643654668948e-05,1.437505866715767e-05,-1.070100186352551e-07,4.114835905463061e-13
EYG,900078,6.343500186464611e-07,0.0005933559797433304,1.2213209404420732e-05,-5.254629542016725e-06,-2.934047728583293e-07,4.1148359055731713e-13
EYG,900079,6.343433731864735e-07,0.0005933559797433302,-8.419221784237499e-06,-3.0403287754792582e-06,-2.5648070116210897e-08,4.114835905575393e-13
EYG,900080,6.343500186463854e-07,0.0005933559838581662,8.247393984871512e-06,-2.7159374019967542e-06,1.3403461805712252e-06,4.114835903980083e-13
EYG,900081,6.34343373186339e-07,0.0005933559838581661,-3.9999134491923736e-05,-6.6112003963909824e-06,8.85331156931601e-06,4.114835905396256e-13
EYG,900082,2.754057811199913e-06,0.0008241309166580077,1.4491608743047404e-06,-2.220851896885061e-05,1.0233256897965688e-06,3.1464980057830338e-12
EYG,900083,2.7540341058977395e-06,0.000824131017877027,1.8320087876970163e-05,-3.346405377750938e-05,1.2795596109638915e-05,9.422512473847139e-13
EYG,900084,2.754027387115049e-06,0.0008241310184190595,-0.00013347740319864833,-5.0279443801161223e-05,-1.611974388393694e-05,9.421772969405475e-13
EYG,900085,2.7540080143567502e-06,0.0008241309166492347,-9.508016420544869e-07,-2.2113632812523424e-05,1.029433043702891e-06,3.146500061869372e-12
EYG,900086,2.754018982169481e-06,0.0008241310171535417,-0.00011470409298559164,-1.1843852442689079e-05,-1.3002501104967198e-05,9.420310253805354e-13
EYG,900087,2.7540208950223374e-06,0.0008241309177128087,2.3906470699772526e-05,3.4992729486693354e-06,1.4885596358858382e-05,3.14681856254013e-12
EYG,900088,2.754020895022338e-06,0.000824130941313948,-3.2707683839023795e-05,4.1060504046891393e-08,-1.797891569331429e-08,3.146818563908231e-12
EYG,900089,2.754044873779795e-06,0.0008241309177128085,-1.7305068768183837e-05,5.137607837071701e-06,-1.4210783964116375e-05,3.1468185639082327e-12
EYG,900090,2.7540448737797945e-06,0.0008241309413139479,2.1758318246533277e-05,-3.810793419328976e-06,3.942010850156557e-06,3.146818563908232e-12
EYG,900091,2.75405829496097e-06,0.0008241309295133782,7.372447772070859e-06,4.985514821990093e-06,-2.816612997380149e-06,3.1468185639082323e-12
EYG,900092,2.754007473841163e-06,0.0008241309295133782,-6.128772304100048e-06,2.7245632239886766e-06,1.569144874736966e-06,3.146818563908232e-12
EYG,900093,2.75405829496097e-06,0.000824130941313948,1.5006436115908838e-05,3.7303493419255993e-06,-6.368960488988052e-07,3.146818563787455e-12
EYG,900094,2.7540074738411636e-06,0.0008241309413139481,-1.0145799913967547e-05,7.201960492815446e-06,1.3574801366455463e-07,3.1468185637963193e-12
EYG,900095,2.754058294960971e-06,0.0008241309688486105,1.3128320332617256e-05,-3.2327995681100333e-06,-4.205617126676729e-07,3.1468185639077322e-12
EYG,900096,2.7540074738411627e-06,0.0008241309688486103,-7.2776412601230076e-06,-2.1178628386140427e-06,-6.224632849254121e-07,3.1468185639087804e-12
EYG,900097,2.7540582949603424e-06,0.0008241310003167959,2.9552216273240576e-05,-2.06260674669544e-05,-4.183745584948378e-06,3.1468185674889118e-12
EYG,900098,2.7540074738411627e-06,0.000824131000316796,-6.920367823332631e-05,4.846575390823119e-06,1.5166664371062354e-05,3.1468185636697894e-12
EYG,900099,8.438671949000878e-06,0.0008911464606164531,1.4783018585385618e-06,-3.0014306030623238e-06,1.1547357319324567e-06,1.0765457272533832e-12
EYG,900100,1.3145517686516646e-05,0.0011831687455595035,8.545797804490454e-05,-6.953736170036238e-05,2.1051201618090796e-05,2.37804937482151e-08
EYG,900101,8.43865516482209e-06,0.0008911464602943007,-9.629538983718644e-07,-3.2969522652311357e-06,1.1922213492164593e-06,1.0765184697502181e-12
EYG,900102,1.2761466518720083e-05,0.0011831687468975814,-0.00011176414165543301,6.317471964088783e-06,4.410076187402901e-06,2.3780494606391457e-08
EYG,900103,8.438659637752343e-06,0.0008911464606173388,1.4594742252049963e-06,8.670762190654405e-07,2.944440352026172e-06,1.0767831913662553e-12
