kind,id,type,i,j,x_m,y_m,z_m,level,status
E,304,BEAM_Y,900066,612004,,,,,,SPLIT_INTERSECTION
E,541,BEAM_Y,612004,900067,,,,,,SPLIT_INTERSECTION
E,542,BEAM_Y,900067,900069,,,,,,SPLIT_INTERSECTION
E,305,BEAM_X,900082,601005,,,,,,SPLIT_INTERSECTION
E,543,BEAM_X,601005,900091,,,,,,SPLIT_INTERSECTION
E,544,BEAM_X,900091,900093,,,,,,SPLIT_INTERSECTION
E,545,BEAM_X,900093,704007,,,,,,SPLIT_INTERSECTION
E,546,BEAM_X,704007,900095,,,,,,SPLIT_INTERSECTION
E,547,BEAM_X,900095,704008,,,,,,SPLIT_INTERSECTION
E,548,BEAM_X,704008,900097,,,,,,SPLIT_INTERSECTION
E,549,BEAM_X,900097,900083,,,,,,SPLIT_INTERSECTION
E,306,BEAM_X,704004,900152,,,,,,SPLIT_INTERSECTION
E,550,BEAM_X,900152,704005,,,,,,SPLIT_INTERSECTION
E,551,BEAM_X,704005,900153,,,,,,SPLIT_INTERSECTION
E,552,BEAM_X,900153,704006,,,,,,SPLIT_INTERSECTION
E,553,BEAM_X,704006,900154,,,,,,SPLIT_INTERSECTION
E,554,BEAM_X,900154,900084,,,,,,SPLIT_INTERSECTION
E,307,BEAM_X,900085,603005,,,,,,SPLIT_INTERSECTION
E,555,BEAM_X,603005,900092,,,,,,SPLIT_INTERSECTION
E,556,BEAM_X,900092,900094,,,,,,SPLIT_INTERSECTION
E,557,BEAM_X,900094,704001,,,,,,SPLIT_INTERSECTION
E,558,BEAM_X,704001,900096,,,,,,SPLIT_INTERSECTION
E,559,BEAM_X,900096,704002,,,,,,SPLIT_INTERSECTION
E,560,BEAM_X,704002,900098,,,,,,SPLIT_INTERSECTION
E,561,BEAM_X,900098,605005,,,,,,SPLIT_INTERSECTION
E,562,BEAM_X,605005,900086,,,,,,SPLIT_INTERSECTION
E,308,BEAM_X,900087,900155,,,,,,SPLIT_INTERSECTION
E,563,BEAM_X,900155,900088,,,,,,SPLIT_INTERSECTION
E,309,BEAM_X,900089,900156,,,,,,SPLIT_INTERSECTION
E,564,BEAM_X,900156,900090,,,,,,SPLIT_INTERSECTION
E,310,BEAM_Y,900082,600005,,,,,,SPLIT_INTERSECTION
E,565,BEAM_Y,600005,900089,,,,,,SPLIT_INTERSECTION
E,566,BEAM_Y,900089,900087,,,,,,SPLIT_INTERSECTION
E,567,BEAM_Y,900087,900085,,,,,,SPLIT_INTERSECTION
E,311,BEAM_Y,900091,900156,,,,,,SPLIT_INTERSECTION
E,568,BEAM_Y,900156,704004,,,,,,SPLIT_INTERSECTION
E,569,BEAM_Y,704004,900155,,,,,,SPLIT_INTERSECTION
E,570,BEAM_Y,900155,900092,,,,,,SPLIT_INTERSECTION
E,312,BEAM_Y,704007,704005,,,,,,SPLIT_INTERSECTION
E,571,BEAM_Y,704005,704001,,,,,,SPLIT_INTERSECTION
E,313,BEAM_Y,704008,704006,,,,,,SPLIT_INTERSECTION
E,572,BEAM_Y,704006,704002,,,,,,SPLIT_INTERSECTION
E,314,BEAM_Y,900093,900090,,,,,,SPLIT_INTERSECTION
E,573,BEAM_Y,900090,900152,,,,,,SPLIT_INTERSECTION
E,574,BEAM_Y,900152,900088,,,,,,SPLIT_INTERSECTION
E,575,BEAM_Y,900088,900094,,,,,,SPLIT_INTERSECTION
E,315,BEAM_Y,900095,900153,,,,,,SPLIT_INTERSECTION
E,576,BEAM_Y,900153,900096,,,,,,SPLIT_INTERSECTION
E,316,BEAM_Y,900097,900154,,,,,,SPLIT_INTERSECTION
E,577,BEAM_Y,900154,900098,,,,,,SPLIT_INTERSECTION
E,317,BEAM_Y,900083,612005,,,,,,SPLIT_INTERSECTION
E,578,BEAM_Y,612005,900084,,,,,,SPLIT_INTERSECTION
E,579,BEAM_Y,900084,900086,,,,,,SPLIT_INTERSECTION
E,318,BEAM_X,900099,601006,,,,,,SPLIT_INTERSECTION
E,580,BEAM_X,601006,900107,,,,,,SPLIT_INTERSECTION
E,581,BEAM_X,900107,900109,,,,,,SPLIT_INTERSECTION
E,582,BEAM_X,900109,705007,,,,,,SPLIT_INTERSECTION
E,583,BEAM_X,705007,900111,,,,,,SPLIT_INTERSECTION
E,584,BEAM_X,900111,705008,,,,,,SPLIT_INTERSECTION
E,585,BEAM_X,705008,900113,,,,,,SPLIT_INTERSECTION
E,586,BEAM_X,900113,900100,,,,,,SPLIT_INTERSECTION
E,319,BEAM_X,705004,900157,,,,,,SPLIT_INTERSECTION
E,587,BEAM_X,900157,705005,,,,,,SPLIT_INTERSECTION
E,588,BEAM_X,705005,900158,,,,,,SPLIT_INTERSECTION
E,589,BEAM_X,900158,705006,,,,,,SPLIT_INTERSECTION
E,590,BEAM_X,705006,900159,,,,,,SPLIT_INTERSECTION
E,591,BEAM_X,900159,612006,,,,,,SPLIT_INTERSECTION
E,320,BEAM_X,900101,603006,,,,,,SPLIT_INTERSECTION
E,592,BEAM_X,603006,900108,,,,,,SPLIT_INTERSECTION
E,593,BEAM_X,900108,900110,,,,,,SPLIT_INTERSECTION
E,594,BEAM_X,900110,705001,,,,,,SPLIT_INTERSECTION
E,595,BEAM_X,705001,900112,,,,,,SPLIT_INTERSECTION
E,596,BEAM_X,900112,705002,,,,,,SPLIT_INTERSECTION
E,597,BEAM_X,705002,900114,,,,,,SPLIT_INTERSECTION
E,598,BEAM_X,900114,900102,,,,,,SPLIT_INTERSECTION
E,321,BEAM_X,900103,900160,,,,,,SPLIT_INTERSECTION
E,599,BEAM_X,900160,900104,,,,,,SPLIT_INTERSECTION
E,322,BEAM_X,900105,900161,,,,,,SPLIT_INTERSECTION
E,600,BEAM_X,900161,900106,,,,,,SPLIT_INTERSECTION
E,323,BEAM_Y,900099,600006,,,,,,SPLIT_INTERSECTION
E,601,BEAM_Y,600006,900105,,,,,,SPLIT_INTERSECTION
E,602,BEAM_Y,900105,900103,,,,,,SPLIT_INTERSECTION
E,603,BEAM_Y,900103,900101,,,,,,SPLIT_INTERSECTION
E,324,BEAM_Y,900107,900161,,,,,,SPLIT_INTERSECTION
E,604,BEAM_Y,900161,705004,,,,,,SPLIT_INTERSECTION
E,605,BEAM_Y,705004,900160,,,,,,SPLIT_INTERSECTION
E,606,BEAM_Y,900160,900108,,,,,,SPLIT_INTERSECTION
E,325,BEAM_Y,705007,705005,,,,,,SPLIT_INTERSECTION
E,607,BEAM_Y,705005,705001,,,,,,SPLIT_INTERSECTION
E,326,BEAM_Y,705008,705006,,,,,,SPLIT_INTERSECTION
E,608,BEAM_Y,705006,705002,,,,,,SPLIT_INTERSECTION
E,327,BEAM_Y,900109,900106,,,,,,SPLIT_INTERSECTION
E,609,BEAM_Y,900106,900157,,,,,,SPLIT_INTERSECTION
E,610,BEAM_Y,900157,900104,,,,,,SPLIT_INTERSECTION
E,611,BEAM_Y,900104,900110,,,,,,SPLIT_INTERSECTION
E,328,BEAM_Y,900111,900158,,,,,,SPLIT_INTERSECTION
E,612,BEAM_Y,900158,900112,,,,,,SPLIT_INTERSECTION
E,329,BEAM_Y,900113,900159,,,,,,SPLIT_INTERSECTION
E,613,BEAM_Y,900159,900114,,,,,,SPLIT_INTERSECTION
E,330,BEAM_Y,900100,612006,,,,,,SPLIT_INTERSECTION
E,614,BEAM_Y,612006,900102,,,,,,SPLIT_INTERSECTION
E,331,BEAM_X,300001,300101,,,,,,SPLIT_INTERSECTION
E,615,BEAM_X,300101,900117,,,,,,SPLIT_INTERSECTION
E,616,BEAM_X,900117,900120,,,,,,SPLIT_INTERSECTION
E,617,BEAM_X,900120,300201,,,,,,SPLIT_INTERSECTION
E,618,BEAM_X,300201,900027,,,,,,SPLIT_INTERSECTION
E,619,BEAM_X,900027,300301,,,,,,SPLIT_INTERSECTION
E,620,BEAM_X,300301,900121,,,,,,SPLIT_INTERSECTION
E,621,BEAM_X,900121,300401,,,,,,SPLIT_INTERSECTION
E,622,BEAM_X,300401,300451,,,,,,SPLIT_INTERSECTION
E,332,BEAM_X,301001,301101,,,,,,SPLIT_INTERSECTION
E,623,BEAM_X,301101,900162,,,,,,SPLIT_INTERSECTION
E,624,BEAM_X,900162,301201,,,,,,SPLIT_INTERSECTION
E,625,BEAM_X,301201,900163,,,,,,SPLIT_INTERSECTION
E,626,BEAM_X,900163,301301,,,,,,SPLIT_INTERSECTION
E,627,BEAM_X,301301,900164,,,,,,SPLIT_INTERSECTION
E,628,BEAM_X,900164,301401,,,,,,SPLIT_INTERSECTION
E,629,BEAM_X,301401,301451,,,,,,SPLIT_INTERSECTION
E,333,BEAM_X,302001,302101,,,,,,SPLIT_INTERSECTION
E,630,BEAM_X,302101,900118,,,,,,SPLIT_INTERSECTION
E,631,BEAM_X,900118,302201,,,,,,SPLIT_INTERSECTION
E,632,BEAM_X,302201,900119,,,,,,SPLIT_INTERSECTION
E,633,BEAM_X,900119,302301,,,,,,SPLIT_INTERSECTION
E,634,BEAM_X,302301,900122,,,,,,SPLIT_INTERSECTION
E,635,BEAM_X,900122,302401,,,,,,SPLIT_INTERSECTION
E,636,BEAM_X,302401,302451,,,,,,SPLIT_INTERSECTION
E,334,BEAM_X,900115,900116,,,,,,MANUAL
E,335,BEAM_Y,300001,301001,,,,,,SPLIT_INTERSECTION
E,637,BEAM_Y,301001,302001,,,,,,SPLIT_INTERSECTION
E,336,BEAM_Y,300101,301101,,,,,,SPLIT_INTERSECTION
E,638,BEAM_Y,301101,302101,,,,,,SPLIT_INTERSECTION
E,337,BEAM_Y,300201,301201,,,,,,SPLIT_INTERSECTION
E,639,BEAM_Y,301201,302201,,,,,,SPLIT_INTERSECTION
E,338,BEAM_Y,300301,301301,,,,,,SPLIT_INTERSECTION
E,640,BEAM_Y,301301,302301,,,,,,SPLIT_INTERSECTION
E,339,BEAM_Y,300401,301401,,,,,,SPLIT_INTERSECTION
E,641,BEAM_Y,301401,302401,,,,,,SPLIT_INTERSECTION
E,340,BEAM_Y,300451,301451,,,,,,SPLIT_INTERSECTION
E,642,BEAM_Y,301451,302451,,,,,,SPLIT_INTERSECTION
E,341,BEAM_Y,900115,300101,,,,,,MANUAL
E,342,BEAM_Y,900117,900162,,,,,,SPLIT_INTERSECTION
E,643,BEAM_Y,900162,900118,,,,,,SPLIT_INTERSECTION
E,343,BEAM_Y,900027,900163,,,,,,SPLIT_INTERSECTION
E,644,BEAM_Y,900163,900119,,,,,,SPLIT_INTERSECTION
E,344,BEAM_Y,900116,900120,,,,,,MANUAL
E,345,BEAM_Y,900121,900164,,,,,,SPLIT_INTERSECTION
E,645,BEAM_Y,900164,900122,,,,,,SPLIT_INTERSECTION
E,346,BEAM_X,400001,400101,,,,,,SPLIT_INTERSECTION
E,646,BEAM_X,400101,900031,,,,,,SPLIT_INTERSECTION
E,647,BEAM_X,900031,900123,,,,,,SPLIT_INTERSECTION
E,648,BEAM_X,900123,400201,,,,,,SPLIT_INTERSECTION
E,649,BEAM_X,400201,900125,,,,,,SPLIT_INTERSECTION
E,650,BEAM_X,900125,400301,,,,,,SPLIT_INTERSECTION
E,651,BEAM_X,400301,900127,,,,,,SPLIT_INTERSECTION
E,652,BEAM_X,900127,400401,,,,,,SPLIT_INTERSECTION
E,653,BEAM_X,400401,400451,,,,,,SPLIT_INTERSECTION
E,347,BEAM_X,401001,401101,,,,,,SPLIT_INTERSECTION
E,654,BEAM_X,401101,900033,,,,,,SPLIT_INTERSECTION
E,655,BEAM_X,900033,900165,,,,,,SPLIT_INTERSECTION
E,656,BEAM_X,900165,401201,,,,,,SPLIT_INTERSECTION
E,657,BEAM_X,401201,900166,,,,,,SPLIT_INTERSECTION
E,658,BEAM_X,900166,401301,,,,,,SPLIT_INTERSECTION
E,659,BEAM_X,401301,900167,,,,,,SPLIT_INTERSECTION
E,660,BEAM_X,900167,401401,,,,,,SPLIT_INTERSECTION
E,661,BEAM_X,401401,401451,,,,,,SPLIT_INTERSECTION
E,348,BEAM_X,402001,402101,,,,,,SPLIT_INTERSECTION
E,662,BEAM_X,402101,900124,,,,,,SPLIT_INTERSECTION
E,663,BEAM_X,900124,402201,,,,,,SPLIT_INTERSECTION
E,664,BEAM_X,402201,900126,,,,,,SPLIT_INTERSECTION
E,665,BEAM_X,900126,402301,,,,,,SPLIT_INTERSECTION
E,666,BEAM_X,402301,900128,,,,,,SPLIT_INTERSECTION
E,667,BEAM_X,900128,402401,,,,,,SPLIT_INTERSECTION
E,668,BEAM_X,402401,402451,,,,,,SPLIT_INTERSECTION
E,349,BEAM_Y,400001,401001,,,,,,SPLIT_INTERSECTION
E,669,BEAM_Y,401001,402001,,,,,,SPLIT_INTERSECTION
E,350,BEAM_Y,400101,401101,,,,,,SPLIT_INTERSECTION
E,670,BEAM_Y,401101,402101,,,,,,SPLIT_INTERSECTION
E,351,BEAM_Y,400201,401201,,,,,,SPLIT_INTERSECTION
E,671,BEAM_Y,401201,402201,,,,,,SPLIT_INTERSECTION
E,352,BEAM_Y,400301,401301,,,,,,SPLIT_INTERSECTION
E,672,BEAM_Y,401301,402301,,,,,,SPLIT_INTERSECTION
E,353,BEAM_Y,400401,401401,,,,,,SPLIT_INTERSECTION
E,673,BEAM_Y,401401,402401,,,,,,SPLIT_INTERSECTION
E,354,BEAM_Y,400451,401451,,,,,,SPLIT_INTERSECTION
E,674,BEAM_Y,401451,402451,,,,,,SPLIT_INTERSECTION
E,355,BEAM_Y,900123,900165,,,,,,SPLIT_INTERSECTION
E,675,BEAM_Y,900165,900124,,,,,,SPLIT_INTERSECTION
E,356,BEAM_Y,900125,900166,,,,,,SPLIT_INTERSECTION
E,676,BEAM_Y,900166,900126,,,,,,SPLIT_INTERSECTION
E,357,BEAM_Y,900127,900167,,,,,,SPLIT_INTERSECTION
E,677,BEAM_Y,900167,900128,,,,,,SPLIT_INTERSECTION
W,1,WALL,-32.05,-1.09,0.0,-32.05,1.825,19.8,0.6,STRUCTURAL_MANUAL
W,2,WALL,-32.05,0.0,0.0,-30.2,0.0,19.8,0.3,STRUCTURAL_MANUAL
W,3,WALL,-32.05,14.325,0.0,-32.05,17.245,19.8,0.6,STRUCTURAL_MANUAL
W,4,WALL,-32.05,16.15,0.0,-30.2,16.15,19.8,0.3,STRUCTURAL_MANUAL
W,5,WALL,-0.575,-0.35,0.0,-0.575,7.6,19.8,0.25,STRUCTURAL_MANUAL
W,6,WALL,-0.575,9.65,0.0,-0.575,16.15,15.84,0.25,STRUCTURAL_MANUAL
W,7,WALL,-0.575,6.545,15.84,-0.575,13.045,19.8,0.25,STRUCTURAL_MANUAL
W,8,WALL,-0.575,13.045,0.0,-3.22,13.045,19.8,0.3,STRUCTURAL_MANUAL
W,9,WALL,-3.22,10.1,0.0,-3.22,13.045,19.8,0.25,STRUCTURAL_MANUAL
W,10,WALL,-0.25,12.25,3.96,6.4,12.25,19.8,0.2,STRUCTURAL_MANUAL
W,11,WALL,3.6,10.0,0.0,3.6,12.25,19.8,0.3,STRUCTURAL_MANUAL
W,12,WALL,6.4,10.0,0.0,6.4,12.25,19.8,0.3,STRUCTURAL_MANUAL
W,13,WALL,-0.25,0.0,0.0,-0.25,7.25,19.8,0.2,STRUCTURAL_MANUAL
W,14,WALL,3.3,2.305,0.0,6.7,2.305,19.8,0.2,STRUCTURAL_MANUAL
W,15,WALL,3.3,2.305,0.0,3.3,3.885,19.8,0.25,STRUCTURAL_MANUAL
W,16,WALL,6.7,2.305,0.0,6.7,3.885,19.8,0.25,STRUCTURAL_MANUAL
W,17,WALL,3.6,12.25,0.0,6.4,12.25,3.96,0.2,STRUCTURAL_MANUAL
W,18,WALL,-0.25,16.4,0.0,4.68,16.4,3.96,0.2,STRUCTURAL_MANUAL
W,19,WALL,6.48,16.4,0.0,10.25,16.4,3.96,0.2,STRUCTURAL_MANUAL
W,20,WALL,10.25,-0.25,0.0,10.25,16.4,3.96,0.3,STRUCTURAL_MANUAL
W,21,WALL,-0.25,-0.25,0.0,10.25,-0.25,3.96,0.3,STRUCTURAL_MANUAL
W,22,WALL,-0.25,-0.25,0.0,-0.25,16.4,3.96,0.2,STRUCTURAL_MANUAL
W,23,WALL,30.0,16.4,3.96,45.0,16.4,7.92,0.3,STRUCTURAL_MANUAL
W,24,WALL,40.15,0.0,3.96,40.15,16.4,7.92,0.3,STRUCTURAL_MANUAL
S,1000000,900000,900009,900133,900007,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000001,900007,900133,900132,900005,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000002,900005,900132,900010,900003,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000003,900009,900011,900008,900133,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000004,900133,900008,900129,701004,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000005,701004,900129,900006,900132,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000006,900132,900006,900012,900010,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000007,900011,701007,701005,900129,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000008,900129,701005,701001,900012,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000009,701007,900013,900130,701005,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000010,701005,900130,900014,701001,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000011,900013,701008,701006,900130,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000012,900130,701006,701002,900014,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000013,701008,900015,900131,701006,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000014,701006,900131,900016,701002,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000015,900015,900001,900002,900131,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000016,900131,900002,900004,900016,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000016,-3.22,-0.8,10.15,12.82
S,1000017,100001,100101,101101,101001,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000017,3.4,6.7,2.405,6.95
S,1000018,101001,101101,102101,102001,3.96,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000018,3.6,6.3,10.15,12.15
S,1000019,900048,900057,900146,900055,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000020,900055,900146,900145,900053,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000021,900053,900145,900058,900051,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000022,900057,900059,900056,900146,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000023,900146,900056,900142,702004,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000024,702004,900142,900054,900145,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000025,900145,900054,900060,900058,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000026,900059,702007,702005,900142,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000027,900142,702005,702001,900060,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000028,702007,900061,900143,702005,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000029,702005,900143,900062,702001,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000030,900061,702008,702006,900143,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000031,900143,702006,702002,900062,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000032,702008,900063,900144,702006,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000033,702006,900144,900064,702002,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000034,900063,900049,900050,900144,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000035,900144,900050,900052,900064,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000035,-3.22,-0.8,10.15,12.82
S,1000036,200001,200101,201101,201001,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000036,3.4,6.7,2.405,6.95
S,1000037,201001,201101,202101,202001,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000037,3.6,6.3,10.15,12.15
S,1000038,200101,900019,900134,201101,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000039,201101,900134,900020,202101,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000040,900017,900018,900023,200101,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000041,900019,200201,201201,900134,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000042,900134,201201,202201,900020,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000043,200201,900021,900135,201201,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000044,201201,900135,900022,202201,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000045,900021,200301,201301,900135,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000046,900135,201301,202301,900022,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000047,200301,900024,900136,201301,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000048,201301,900136,900025,202301,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000049,900024,200401,201401,900136,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000050,900136,201401,202401,900025,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000051,200401,200451,201451,201401,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000052,201401,201451,202451,202401,7.92,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000053,900065,900074,900151,900072,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000054,900072,900151,900150,900070,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000055,900070,900150,900075,900068,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000056,900074,900076,900073,900151,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000057,900151,900073,900147,703004,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000058,703004,900147,900071,900150,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000059,900150,900071,900077,900075,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000060,900076,703007,703005,900147,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000061,900147,703005,703001,900077,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000062,703007,900078,900148,703005,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000063,703005,900148,900079,703001,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000064,900078,703008,703006,900148,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000065,900148,703006,703002,900079,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000066,703008,900080,900149,703006,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000067,703006,900149,900081,703002,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000068,900080,900066,900067,900149,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000069,900149,900067,900069,900081,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000069,-3.22,-0.8,10.15,12.82
S,1000070,300001,300101,301101,301001,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000070,3.4,6.7,2.405,6.95
S,1000071,301001,301101,302101,302001,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000071,3.6,6.3,10.15,12.15
S,1000072,300101,900117,900162,301101,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000073,301101,900162,900118,302101,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000074,900115,900116,900120,300101,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000075,900117,300201,301201,900162,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000076,900162,301201,302201,900118,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000077,900026,900028,900027,300201,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000078,300201,900027,900163,301201,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000079,301201,900163,900119,302201,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000080,900028,900029,300301,900027,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000081,900027,300301,301301,900163,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000082,900163,301301,302301,900119,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000083,300301,900121,900164,301301,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000084,301301,900164,900122,302301,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000085,900121,300401,301401,900164,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000086,900164,301401,302401,900122,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000087,300401,300451,301451,301401,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000088,301401,301451,302451,302401,11.88,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000089,900082,900091,900156,900089,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000090,900089,900156,900155,900087,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000091,900087,900155,900092,900085,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000092,900091,900093,900090,900156,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000093,900156,900090,900152,704004,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000094,704004,900152,900088,900155,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000095,900155,900088,900094,900092,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000096,900093,704007,704005,900152,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000097,900152,704005,704001,900094,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000098,704007,900095,900153,704005,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000099,704005,900153,900096,704001,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000100,900095,704008,704006,900153,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000101,900153,704006,704002,900096,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000102,704008,900097,900154,704006,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
