P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
0.0,0.02825000000000002,734.961108219476,-6.650680006714538e-12,0.006980617257584536,-0.0029068827424154715,0.01517311725758454
0.0,0.028500000000000022,734.5057055556069,1.7621459846850485e-12,0.007040936529351827,-0.002934063470648179,0.015305936529351832
0.0,0.028750000000000022,734.0465697983292,2.8421709430404007e-13,0.007101152013479236,-0.002961347986520771,0.015438652013479243
0.0,0.029000000000000022,733.5836157449394,-2.2168933355715126e-12,0.007161261170217914,-0.002988738829782094,0.015571261170217919
0.0,0.029250000000000023,733.116754658664,-8.29913915367797e-12,0.007221261352483251,-0.0030162386475167564,0.015703761352483254
0.0,0.029500000000000023,732.6458940570523,-5.115907697472721e-13,0.007281149799379608,-0.0030438502006203995,0.015836149799379612
0.0,0.029750000000000023,732.1709374837601,3.240074875066057e-12,0.0073409236292135095,-0.0030715763707864973,0.015968423629213517
0.0,0.030000000000000023,731.6917842620169,-5.115907697472721e-13,0.007400579831945032,-0.0030994201680549756,0.016100579831945037
0.0,0.030250000000000023,731.2083292280248,-9.663381206337363e-13,0.007460115261021086,-0.0031273847389789227,0.016232615261021092
0.0,0.030500000000000024,730.7204624421806,1.5916157281026244e-12,0.007519526624527768,-0.003155473375472239,0.016364526624527774
0.0,0.030750000000000024,730.228068875899,3.069544618483633e-12,0.007578810475590754,-0.003183689524409254,0.01649631047559076
0.0,0.031000000000000024,729.7310280713585,-4.206412995699793e-12,0.007637963201944333,-0.003212036798055674,0.01662796320194434
0.0,0.03125000000000002,729.2292137713591,5.115907697472721e-12,0.007696981014579148,-0.003240518985420858,0.016759481014579154
0.0,0.03150000000000002,728.7224935159455,5.4569682106375694e-12,0.007755859935367317,-0.00326914006463269,0.016890859935367323
0.0,0.03175000000000002,728.2107282020582,4.547473508864641e-12,0.007814595783549861,-0.003297904216450145,0.017022095783549865
0.0,0.03200000000000002,727.6937716020315,-2.2737367544323206e-13,0.007873184160955941,-0.0033268158390440655,0.017153184160955945
0.0,0.03225000000000002,727.1714698361112,-6.821210263296962e-13,0.00793162043580524,-0.003355879564194768,0.017284120435805246
0.0,0.03250000000000002,726.6436607934343,8.640199666842818e-12,0.007989899724923923,-0.0033851002750760837,0.01741489972492393
0.0,0.03275000000000002,726.1101734952605,5.115907697472721e-12,0.00804801687417988,-0.003414483125820128,0.017545516874179885
0.0,0.03300000000000002,725.5708273932322,5.4569682106375694e-12,0.0081059664369141,-0.003444033563085907,0.017675966436914103
0.0,0.03325000000000002,724.5899494854795,-5.343281372915953e-12,0.00815301305119877,-0.0034844869488012374,0.017795513051198773
0.0,0.03350000000000002,723.5910260682367,-1.0231815394945443e-12,0.008199518998371978,-0.0035254810016280298,0.017914518998371987
2891.7864669110645,6.2447392856570185e-09,0.0,2891.786466911038,-0.00022976896884437586,-0.00022977115450312585,0.0002297707798187687
2891.7864669110645,0.0002500062447392857,131.69737730458596,2891.7864669013156,-0.00023251304870652975,-0.0003200152343652797,0.0003050148596809226
2891.7864669110645,0.0005000062447392857,261.08535153026196,2891.786466911031,-0.00023594331152030162,-0.00041094549717905163,0.00038094512249469445
2891.7864669110645,0.0007500062447392857,383.13005279506666,2891.78646691104,-0.00023878399074766144,-0.0005012861764064115,0.00045628580172205426
2891.7864669110645,0.0010000062447392856,471.3868221210554,2891.786466911035,-0.00023297492029365766,-0.0005829771059524076,0.0005229767312680504
2891.7864669110645,0.0012500062447392856,538.279341706533,2891.7864669110595,-0.0002201238973544112,-0.0006576260830131611,0.000582625708328804
2891.7864669110645,0.0015000062447392856,593.4286824011691,2891.7864669110063,-0.0002025147169426769,-0.0007275169026014268,0.0006375165279170697
2891.7864669110645,0.0017500062447392856,641.8150391155546,2891.786466911065,-0.00018179759988731062,-0.0007942997855460605,0.0006892994108617035
2891.7864669110645,0.0020000062447392856,685.4080963391478,2891.78646691062,-0.00015856891281585563,-0.0008585710984746056,0.0007385707237902485
2891.7864669110645,0.002250006244739286,725.939767263026,2891.786466911049,-0.00013367742267599968,-0.0009211796083347497,0.0007861792336503926
