caso,elemento,Ni_kN,Vyi_kN,Vzi_kN,Ti_kNm,Myi_kNm,Mzi_kNm,Nj_kN,Vyj_kN,Vzj_kN,Tj_kNm,Myj_kNm,Mzj_kNm
G,35,1151.7726603463486,4.6294637719875285,-0.5312359996615826,6.040885563944223e-05,1.959598626951617,6.52669427971565,-1151.7726603463486,-4.6294637719875285,0.5312359996615826,-6.040885563944223e-05,0.1440959317082502,11.805982257354962
G,36,2475.1436232870265,-28.57775533251674,-4.477821436550923,8.103280326554026e-08,8.887222276689016,-60.55253014840187,-2475.1436232870265,28.57775533251674,4.477821436550923,-8.103280326554026e-08,8.844950612052639,-52.61538096836442
G,37,2509.081041142092,11.741851261518843,-3.8891885001309046,8.103280328313551e-08,7.564801971919026,21.250986568533975,-2509.081041142092,-11.741851261518843,3.8891885001309046,-8.103280328313551e-08,7.836384488599355,25.246744427080646
G,38,488.73049220270985,-1.5905549862290196,0.6503949055703696,8.10600597758047e-08,-0.7698999246349199,-1.8458066421092756,-488.73049220270985,1.5905549862290196,-0.6503949055703696,-8.10600597758047e-08,-1.8056639014237437,-4.452791103357642
G,39,2728.873104620924,76.59119882398406,5.504887220550438,8.103280343530427e-08,-10.264654165496474,155.45217079203732,-2728.873104620924,-76.59119882398406,-5.504887220550438,-8.103280343530427e-08,-11.534699227883262,147.84897655093954
G,40,3098.0001088771323,23.62725758334417,3.232208666298438,8.103280328902757e-08,-5.566446620585682,46.22969036620029,-3098.0001088771323,-23.62725758334417,-3.232208666298438,-8.103280328902757e-08,-7.233099697956133,47.334249663842634
G,41,3294.4802909394566,8.792904376309448,2.8911934590492367,8.103280328612495e-08,-4.804818865910463,19.348240312064323,-3294.4802909394566,-8.792904376309448,-2.8911934590492367,-8.103280328612495e-08,-6.644307231924513,15.471661018121086
G,42,1968.1611943779903,-15.56795825513461,5.89579443572127,8.103280331134253e-08,-10.327717386430903,-33.599103145804634,-1968.1611943779903,15.56795825513461,-5.89579443572127,-8.103280331134253e-08,-13.019628579025326,-28.050011544528417
G,43,2018.348445021642,6.01862568991039,6.9842293090341565,8.103280328890934e-08,-12.423327203231848,12.17425995190301,-2018.348445021642,-6.01862568991039,-6.9842293090341565,-8.103280328890934e-08,-15.234220860543411,11.659497780142132
G,44,601.5526671523081,-23.741055397486967,4.438261639786852,-0.07480652718361168,-6.697170944821117,-50.38184620546507,-601.5526671523081,23.741055397486967,-4.438261639786852,0.07480652718361168,-10.87834514873482,-43.63273316858334
G,45,2016.653457146625,95.75708028218669,-127.60299559165094,-0.07480652690020947,257.7417318154429,193.54490141453408,-2016.653457146625,-95.75708028218669,127.60299559165094,0.07480652690020947,247.5661307274949,185.65313650292526
G,46,2642.675520053577,-55.876410621106444,-18.525507816141996,-0.07480652690020961,30.323947158944883,-131.67076965754808,-2642.675520053577,55.876410621106444,18.525507816141996,0.07480652690020961,43.037063792977435,-89.59981640203345
G,47,2523.6776522488567,-27.031857204317273,-5.753615185674494,-0.07480652690020893,5.128057220395543,-38.25506732083208,-2523.6776522488567,27.031857204317273,5.753615185674494,0.07480652690020893,17.65625891487546,-68.79108720826433
G,48,1358.7938545745872,-42.06270217183603,0.2871118365186131,-0.0748065266024312,4.004246565951023,-79.81531221983597,-1358.7938545745872,42.06270217183603,-0.2871118365186131,0.0748065266024312,-5.141209438564731,-86.75298838063472
G,49,1383.166405504266,-3.9692319580847752,1.335226717120161,-0.07480652690020592,-1.5276188181575072,0.23438365965986918,-1383.166405504266,3.9692319580847752,-1.335226717120161,0.07480652690020592,-3.7598789816383316,-15.952542213675581
G,50,841.8810705145697,-21.5796074977058,1.82809867338124,-0.074806526900238,-2.534001510720978,-44.83020473211417,-841.8810705145697,21.5796074977058,-1.82809867338124,0.074806526900238,-4.705269235868735,-40.625040958800824
G,51,2252.33635728307,111.3940719127984,9.18826136106952,-0.07480652690020904,-17.95075039328873,226.06559426713466,-2252.33635728307,-111.3940719127984,-9.18826136106952,0.07480652690020904,-18.43476459654658,215.05493050754703
G,52,2493.655556757759,-18.355436769645966,-3.8258599970575404,-0.07480652690020902,8.240956591471669,-37.249066978094916,-2493.655556757759,18.355436769645966,3.8258599970575404,0.07480652690020902,6.909448996876194,-35.438462629703125
G,53,2514.7603313842355,-3.3029495804109557,-4.169737460920185,-0.07480652690021194,8.904529578395323,-9.945885789596193,-2514.7603313842355,3.3029495804109557,4.169737460920185,0.07480652690021194,7.607630766848612,-3.133794548831194
G,54,1815.722054037589,-93.32737244356518,-0.4134891560661404,-0.074806526900212,1.2473603813733847,-194.18704880679968,-1815.722054037589,93.32737244356518,0.4134891560661404,0.074806526900212,0.3900566766485316,-175.3893460697185
G,55,1962.512581248561,-6.785583735316214,-2.1579691012305187,-0.07480652690021203,5.0497646692619895,0.562051374961964,-1962.512581248561,6.785583735316214,2.1579691012305187,0.07480652690021203,3.495792971610866,-27.432962966814177
G,56,595.6856382293386,-109.33719313630542,-1.4107562505769744,-0.0748065269002109,3.7198461583891276,-213.00105178669446,-595.6856382293386,109.33719313630542,1.4107562505769744,0.0748065269002109,1.8667485938956916,-219.97423303307502
