caso,panel_id,source_wall_id,floor,z_cut_m,P_compresion_kN,M_principal_kNm,V_en_plano_kN,V_fuera_plano_kN,M_vertical_kNm,shells_corte,terminos_nodales
EXQ,403,4,3,7.92,-1.1557522515410596,-510.61846624051265,-263.3498640768105,0.055285013012132386,-2.863061315805382e-10,1,2
EXQ,404,4,4,11.88,-0.5934613809480425,-366.733413777315,-191.92216548666647,-0.19538587835893476,-3.2857538634356587e-09,1,2
EXQ,405,4,5,15.84,-0.22421233124947548,-198.8285400865775,-108.58142160312204,-0.13236082768525076,-1.6319389326696632e-07,1,2
EXQ,501,5,1,0.0,-3.3659177693267535,0.00953799053785409,0.00721261558888861,-90.97256109269408,2.5341522018607066e-06,4,8
EXQ,502,5,2,3.96,-5.430336917853791,-0.31011994812856214,-0.13842004090286225,211.90034367871272,-1.9664661436991082e-06,4,8
EXQ,503,5,3,7.92,0.7437265189980294,0.28987639321248393,0.06689605087115186,262.8334293349153,-9.146410206994915e-08,4,8
EXQ,504,5,4,11.88,2.982715126558166,-3.1835232021952304,-1.217979955334444,164.82102465427545,-4.607211820939483e-07,4,8
EXQ,505,5,5,15.84,3.3306690738754696e-16,-3.4683330030160624,-0.8758416674282979,-0.22051196785240243,-2.297791455718734e-07,4,8
EXQ,601,6,1,0.0,-3.0576948013176386,0.04630684111251937,0.014632647772187146,-16.4662743087395,-28.00686126877041,3,6
EXQ,602,6,2,3.96,-3.0109304119541402,-0.16000580938884723,-0.2335411230839985,13.055060376712717,23.949675892310086,3,6
EXQ,603,6,3,7.92,-2.9259877692832084,0.4954840668898701,-0.012140680541845722,-8.285950721036091,-19.721055135371255,3,6
EXQ,604,6,4,11.88,-2.1233202395272452,-2.003401121916628,-2.2102053425376633,10.541531199057184,32.59467412656673,3,6
EXQ,705,7,5,15.84,57.45481207125519,-77.93071837870446,26.458334626339134,3.9247877186107294,13.243506978095386,3,6
EXQ,801,8,1,0.0,-1.34382353169552,-28.76565877236197,-21.792193980194106,-0.004788653212774678,8.562018835979804e-08,1,2
EXQ,802,8,2,3.96,-2.168031395641947,635.3757402148644,297.5114131798115,0.009297779203244516,-6.833147685007812e-08,1,2
EXQ,803,8,3,7.92,0.29692880273807987,792.988851587102,406.4537058761173,0.028071467186980788,-3.816779878262899e-11,1,2
EXQ,804,8,4,11.88,1.190824249911259,561.5319331563481,290.3948905418954,-0.001663266201636839,-1.2000818399790503e-08,1,2
EXQ,805,8,5,15.84,1.4068476123213998,269.3140026394041,102.54031786167937,-1.0049282400777018,3.878010108462944,1,2
EXQ,901,9,1,0.0,-1.2468750255870131,0.0035313378339734136,0.0026694798502001627,-33.69989571472472,7.919857161198252e-07,1,2
EXQ,902,9,2,3.96,-2.0116211272446085,-0.11488656138058873,-0.05128142383524162,78.49642234290312,2.4400882736586027e-06,1,2
EXQ,903,9,3,7.92,0.2755063739356632,0.1073663452849076,0.024773180129216463,97.3640909881862,3.4108766584495243e-06,1,2
EXQ,904,9,4,11.88,1.104919931135121,-1.1793204478075943,-0.4511950073082368,61.056348258608445,2.4822244526490067e-06,1,2
EXQ,905,9,5,15.84,-58.861659683576754,-9.840923210903085,-23.85981181520897,4.406699148585756,6.477604960448808,1,2
EXQ,1002,10,2,3.96,-3.633888909036841,-1064.9650586032872,-498.6643995898338,-0.015585305296379172,-1.0758888580805759e-06,3,6
EXQ,1003,10,3,7.92,0.49768841138075004,-1329.1433580547691,-681.2646130308309,-0.04704946983123746,1.6352721336661269e-06,3,6
EXQ,1004,10,4,11.88,1.9959793707282074,-941.1941163225927,-486.7362662360582,0.002787888929035885,6.047501082849169e-08,3,6
EXQ,1005,10,5,15.84,-77.78332210504666,-1098.3924842146664,-338.4626094948549,1.050830340421982,3.6270871361223724,3,6
EXQ,1101,11,1,0.0,-1.143142048501283,0.00323767147358478,0.002448674765229586,-30.896344422726678,3.9765526338442214e-07,1,2
EXQ,1102,11,2,3.96,-1.8442650104629208,-0.10532625247854133,-0.04701170416531075,71.96615695953653,1.6245214595755897e-07,1,2
EXQ,1103,11,3,7.92,0.2525863756119193,0.09845188000003487,0.02272107565846839,89.26419108762744,1.318946800665799e-07,1,2
EXQ,1104,11,4,11.88,1.0129976008909178,-1.0811962218756621,-0.41365326588376794,55.976954051186794,4.554273402845865e-09,1,2
EXQ,1105,11,5,15.84,-2.6645352591003757e-15,-20.367466192529264,-5.143299543567997,0.2294047031076157,-1.8757537457447793e-05,1,2
EXQ,1201,12,1,0.0,-1.143139540720722,0.003238865925504264,0.0024501634091007307,-30.896344025672956,5.458920853129712e-07,1,2
EXQ,1202,12,2,3.96,-1.8442614565368936,-0.10532037087548851,-0.04700757797687577,71.96615985259157,1.2267711113622681e-06,1,2
EXQ,1203,12,3,7.92,0.2525865815922144,0.09846589107519571,0.022728126009541383,89.26419501916517,1.568687565622895e-06,1,2
EXQ,1204,12,4,11.88,1.0129976913790304,-1.0811842183782838,-0.4136480513279655,55.97695729524844,1.19671831555479e-06,1,2
EXQ,1205,12,5,15.84,77.78332210504664,0.5316398298269931,21.682484344893616,8.620688106262776,8.984677924082272,1,2
EXQ,1301,13,1,0.0,-2.4556565342595666,0.006917577662252761,0.005274069389070879,-66.36992455764306,-6.589169558424146e-06,4,8
EXQ,1302,13,2,3.96,-3.9618155169939544,-0.22632841422077532,-0.10092196639667436,154.59397815322623,-2.68948050745621e-05,4,8
EXQ,1303,13,3,7.92,0.5426082056335868,0.21171480977038723,0.048896880697720954,191.7527188122366,-3.189666892922105e-05,4,8
EXQ,1304,13,4,11.88,-16.089365427150785,-30.10350043733174,6.824656380564082,8.87073252897595,-19.92996519270862,4,8
EXQ,1305,13,5,15.84,8.487131551961895,-50.71916749559408,-6.3321187604781946,14.66292301877182,20.143996210775853,4,8
EXQ,1401,14,1,0.0,-1.1516095988227777,24.651112315273444,18.675104295971163,0.004103424886321091,-4.9762979274824495e-08,2,4
EXQ,1402,14,2,3.96,-1.8579266308987314,-544.4934104127357,-254.95623463693153,-0.007968713084084134,-1.2874398933179418e-07,2,4
EXQ,1403,14,3,7.92,0.25445738919006544,-679.5619994016918,-348.31573267558497,-0.02405493005415448,1.9640873975997064e-07,2,4
EXQ,1404,14,4,11.88,1.0205011676549702,-481.2120191553808,-248.8576354411969,0.0014254090828939312,4.1506549138892526e-08,2,4
EXQ,1405,14,5,15.84,-3.559885329791797,-415.7411791638799,-155.42727726521753,-0.4943643333241856,-4.014935756384139,2,4
EXQ,1501,15,1,0.0,-0.6689510383423358,0.0018963370993165252,0.001434323481176808,-18.08008290041377,-1.5026511235305406e-07,1,2
EXQ,1502,15,2,3.96,-1.0792390417876367,-0.061628934373369415,-0.0275065901010495,42.113532453227776,-3.4252730785055974e-07,1,2
EXQ,1503,15,3,7.92,0.1478097377229055,0.05762252772660972,0.013301042851515142,52.23608510240939,-3.904693990364194e-07,1,2
EXQ,1504,15,4,11.88,0.5927914397225589,-0.632690586415312,-0.24205957924427918,32.756887179728366,-3.247333992817403e-07,1,2
EXQ,1505,15,5,15.84,-62.5137179847533,6.880066322203085,13.729016265235025,4.778963109303524,-3.4526412358857095,1,2
EXQ,1601,16,1,0.0,-0.6689484541975288,0.0018933781606715328,0.0014318231802390724,-18.080082900234146,-1.5031241318297361e-07,1,2
EXQ,1602,16,2,3.96,-1.079235068347586,-0.06164140631619913,-0.02751448005687185,42.113532453794996,-3.426766674863302e-07,1,2
EXQ,1603,16,3,7.92,0.14780953543889583,0.05760323413819373,0.013291329313326352,52.23608510357053,-3.907751633391854e-07,1,2
EXQ,1604,16,4,11.88,0.5927911650067973,-0.6327093705510244,-0.2420679821832013,32.75688717854297,-3.2443348807476013e-07,1,2
EXQ,1605,16,5,15.84,66.07360331454488,-28.0792313777009,-19.556236422625425,4.889036018436297,-3.5337502045326117,1,2
EXQ,1701,17,1,0.0,-0.9483828661504274,20.30091824606758,15.379498196657632,0.003379305369764333,-1.0528358282413386e-08,1,2
EXQ,1801,18,1,0.0,0.37637689707615285,0.947514444780111,1.4062578330292843,-0.026997273057059134,0.06624290850629486,2,4
EXQ,1901,19,1,0.0,-0.9821224938947406,1.5957198280727245,1.6101221472283038,0.014625353715335092,0.02735280330548045,2,4
EXQ,2001,20,1,0.0,1.6424440394098425,-0.787741415598628,0.015528616346014011,-6.846543159586194,-6.070062012868323,8,16
EXQ,2101,21,1,0.0,3.557098656354,26.612503780318974,7.227875929294958,-0.06896936742708872,-0.3696238818295655,5,10
EXQ,2201,22,1,0.0,-1.3372590483042655,1.4381056800070702,-0.12236709485193767,-7.145837262358931,32.69723985040597,8,16
EXQ,2302,23,2,3.96,9.43494763157986,-4689.334715773808,-1718.5805384388432,-0.023750935409688756,3.9759969692148447,8,16
EXQ,2402,24,2,3.96,-14.123075114849097,-12.667844433566842,1.0983466929105394,39.65889457741986,-12.404842456947534,8,16
EYG,101,1,1,0.0,-7.697809324990558,127.77450110063556,96.80099058159945,0.23929245377256175,1.5185582318666402e-05,1,2
EYG,102,1,2,3.96,-6.69407759741614,-3130.9674778110248,-1516.0989248752912,0.07055282061294713,-1.1764657668680845e-05,1,2
EYG,103,1,3,7.92,-3.9723366842404175,-3245.8386173242925,-1656.6343864182538,1.377965418486895,-3.935893597040163e-06,1,2
EYG,104,1,4,11.88,-1.6371997594557115,-2358.35226944511,-1230.7701153704666,0.11332093294962917,-3.4233826170584902e-06,1,2
EYG,105,1,5,15.84,-0.40220701332538056,-573.5972939283529,-324.68849876145566,6.312382336905478,1.1979728276045876e-06,1,2
EYG,201,2,1,0.0,-2.442700583092977,-0.059751615675723624,-0.045399368443093224,51.19682035044339,2.009327282337381e-06,1,2
EYG,202,2,2,3.96,-2.124191971368031,-0.44251519274956796,-0.16405534620782303,-197.22621902176206,-2.1985432852034137e-07,1,2
EYG,203,2,3,7.92,-1.2605183431314781,-1.8241364735676293,-0.9453811662849644,-181.37997051166423,1.0332957458558667e-06,1,2
EYG,204,2,4,11.88,-0.5195231211837381,-6.6888241383419995,-2.8066999819083573,-145.5558391668851,6.652216342217798e-07,1,2
EYG,205,2,5,15.84,-0.12762985733248833,-17.31892654949003,-8.670961361076623,-24.964224746300022,7.597912823342767e-07,1,2
EYG,301,3,1,0.0,5.150516795789066,128.0134490044038,96.98201546175386,0.16245861554284247,1.5256946740122013e-05,1,2
EYG,302,3,2,3.96,4.459863661592522,-3136.340643465667,-1518.7164867602319,-0.4077484833367947,-1.1819945362756545e-05,1,2
EYG,303,3,3,7.92,2.573636578678361,-3251.258489620854,-1659.3320989737263,0.6287620001428065,-3.954390389693252e-06,1,2
EYG,304,3,4,11.88,0.9615258196108698,-2362.618861073631,-1233.2248240810063,-0.2941305937630737,-3.4394710893281832e-06,1,2
EYG,305,3,5,15.84,0.1680139690655551,-573.8169101897377,-324.14694492958563,5.925576620460217,2.0151540409685254e-06,1,2
EYG,401,4,1,0.0,1.6315844188477509,-0.040987038795081476,-0.030972825478975174,51.20473225460839,2.009792972046398e-06,1,2
EYG,402,4,2,3.96,1.4127985531243699,-0.3024069802132666,-0.07292464625542494,-197.23522035095226,-2.2043003866656363e-07,1,2
EYG,403,4,3,7.92,0.8152786350542742,-1.535154930037385,-0.8024658138884495,-181.3040190827169,1.0332629756248934e-06,1,2
EYG,404,4,4,11.88,0.30459324486071715,-6.498168154562148,-2.7291618050243254,-145.73725458899384,6.643187902000136e-07,1,2
EYG,405,4,5,15.84,0.053223980954678396,-17.20528717198573,-8.59542719790196,-24.384263516592593,7.202294085573158e-07,1,2
EYG,501,5,1,0.0,-7.586680737614017,150.46942911691454,113.99290705295984,-0.3986727184161108,0.00016732475569791738,4,8
EYG,502,5,2,3.96,-5.260102337633214,-3515.2738673580916,-1694.5213852857323,0.6975444736248433,-0.00012962097658103522,4,8
EYG,503,5,3,7.92,-6.1371187713848485,-3623.3597045360566,-1857.557514044303,-0.9424651144124033,-4.338480824567226e-05,4,8
EYG,504,5,4,11.88,-222.5929346819912,-2617.971214862123,-1352.302093309167,-7.949848552138943,-3.7710448415495534e-05,4,8
EYG,505,5,5,15.84,-5.400124791776761e-13,-988.085352319217,-249.51650311091288,-0.00011898798298061993,1.5468188632077658e-07,4,8
EYG,601,6,1,0.0,-368.32579455029867,-879.9910548364264,392.9711192883433,-0.23717789874943457,-0.6295515463970937,3,6
EYG,602,6,2,3.96,-323.07028742546004,-2579.6712898939713,-556.3324474302439,0.2934652943844297,0.8180762896395586,3,6
EYG,603,6,3,7.92,-128.03566891076457,-995.3274253953705,-404.4227617206538,-0.4454362040971882,-1.3009839287777998,3,6
EYG,604,6,4,11.88,-37.078672672927944,317.64622270348855,46.69217218400258,0.669388108990838,2.0856968018312547,3,6
EYG,705,7,5,15.84,-48.543137875577514,-676.7691758805663,-210.09553940094978,0.1380815306905656,0.4457821980562098,3,6
EYG,801,8,1,0.0,-3.0289512535698058,-0.12600814284057793,-0.09544726891312832,-75.85256598247189,6.538750326967602e-06,1,2
EYG,802,8,2,3.96,-2.1000765483396826,0.6152900335087566,0.38223765765138656,263.13591749494987,6.657139124399691e-07,1,2
EYG,803,8,3,7.92,-2.450218721597492,2.2221912147843605,0.7507158446376587,242.70097788755083,4.442284193828527e-06,1,2
EYG,804,8,4,11.88,-88.8691831462485,5.808068524132786,2.07755916672269,177.29653976306605,1.4935186953835e-06,1,2
EYG,805,8,5,15.84,96.59512924556641,19.47950348267417,4.609834676225086,0.5981916538751724,-1.7518433978013197,1,2
EYG,901,9,1,0.0,-2.810412891506413,55.73988193079702,42.22753053399386,-0.14760280055375322,2.815439132580755e-06,1,2
EYG,902,9,2,3.96,-1.9485548513798108,-1302.1988306903015,-627.7188809225222,0.25833532203372367,-2.1743110154015532e-06,1,2
EYG,903,9,3,7.92,-2.273433298992927,-1342.2382128775016,-688.114037937963,-0.3491481117719361,-6.978986119565711e-07,1,2
EYG,904,9,4,11.88,-82.45737937292392,-969.801865420405,-500.94709994203345,-2.944962597390939,-7.539556516888979e-07,1,2
EYG,905,9,5,15.84,-48.051991369988784,-185.0700281422657,-64.6476236619046,0.15103688787944178,0.21803890422363081,1,2
EYG,1002,10,2,3.96,-3.519954151065749,-1.0313590245488509,-0.6406833597663643,-441.046996483234,-2.365740235177327e-05,3,6
EYG,1003,10,3,7.92,-4.106850717518849,-3.7245398513368007,-1.258230893606021,-406.7955958802711,-2.2715643439141786e-05,3,6
EYG,1004,10,4,11.88,-148.95527220860234,-9.73497191227473,-3.482222890807087,-297.16999518641995,-8.66817740075021e-06,3,6
EYG,1005,10,5,15.84,184.5613841894651,-374.20369188312327,56.98496004224626,-24.21023674076889,-73.0057401777148,3,6
EYG,1101,11,1,0.0,-2.5766083846894396,51.102920826535836,38.71461919462914,-0.13531602684359123,1.7993072088939854e-06,1,2
EYG,1102,11,2,3.96,-1.786449984024216,-1193.8665667693128,-575.4978153926556,0.2368439978961325,-1.16200161981439e-06,1,2
EYG,1103,11,3,7.92,-2.0843038235943823,-1230.5749203341643,-630.8685522378978,-0.32011357811265406,-8.515397847408401e-07,1,2
EYG,1104,11,4,11.88,-75.59760140929245,-889.1222199520407,-459.2723625174774,-2.6999624961650506,-1.516619752006676e-07,1,2
EYG,1105,11,5,15.84,-1.7053025658242404e-13,-1205.0242301721682,-304.2990480232749,0.04495218487406287,-0.001695811791690786,1,2
EYG,1201,12,1,0.0,-2.5766200488900886,51.10294221612456,38.714627789570066,-0.13532437026654726,-1.3294704030164528e-06,1,2
EYG,1202,12,2,3.96,-1.78646442890431,-1193.866592110794,-575.4978309780918,0.2368493948270185,8.618557386097514e-07,1,2
EYG,1203,12,3,7.92,-2.0843033901095396,-1230.5749543227844,-630.8685689789988,-0.3201096438123451,6.237768754857598e-07,1,2
EYG,1204,12,4,11.88,-75.59760105317133,-889.1222446842029,-459.27237370277953,-2.6999617327558125,1.33058345008763e-07,1,2
EYG,1205,12,5,15.84,-184.56138418946534,-1240.4186182514343,-354.6133198484032,-6.886212238306605,-7.423017103650847,1,2
EYG,1301,13,1,0.0,-5.534937167223635,109.77650378283525,83.16466339371405,-0.29074486867389454,3.8926872591993344e-05,4,8
EYG,1302,13,2,3.96,-3.837558477914797,-2564.6023462986664,-1236.2546168274387,0.5088187035578231,-2.528770487159049e-05,4,8
EYG,1303,13,3,7.92,-4.4773731017178875,-2643.457432938846,-1355.199190455483,-0.687621312048464,-2.2052612126732818e-05,4,8
EYG,1304,13,4,11.88,423.9818755976428,-2674.1212995707183,-787.4974056958414,2.467058536295805,58.011313602131075,4,8
EYG,1305,13,5,15.84,55.37447396309375,-3103.7225159402096,-1165.9010859562181,-4.385217987455613,98.15666478003227,4,8
EYG,1401,14,1,0.0,-2.5957002095534336,0.10812192183626201,0.08186733210872016,65.0028641104634,2.677367771042327e-06,2,4
EYG,1402,14,2,3.96,-1.7996900156495692,-0.5273809749748111,-0.3276101477484016,-225.49772754968757,-1.7312692079940462e-06,2,4
EYG,1403,14,3,7.92,-2.099741656442907,-1.9043429071280147,-0.6433396431237746,-207.98573313020708,-1.268068132276312e-06,2,4
EYG,1404,14,4,11.88,-76.15758604336659,-4.977300270604886,-1.7803946359901133,-151.9365470876678,-2.224107618076232e-07,2,4
EYG,1405,14,5,15.84,-224.15085366447886,-42.18842131528227,-15.404210743490205,-25.372311681806863,-0.39242025896286137,2,4
EYG,1501,15,1,0.0,-1.5077877939025939,29.904673694494825,22.65522045651708,-0.07920506208391065,7.692495590932991e-07,1,2
EYG,1502,15,2,3.96,-1.0453971796873134,-698.6330219081192,-336.7727948447107,0.13861061348034928,-4.977238961673125e-07,1,2
EYG,1503,15,3,7.92,-1.2197034429565292,-720.1142122397105,-369.1749300860564,-0.18731619449123713,-3.699362705333886e-07,1,2
EYG,1504,15,4,11.88,-44.23859877602871,-520.301154553235,-268.75938426453524,-1.5799763546373948,-7.864166629012459e-08,1,2
EYG,1505,15,5,15.84,105.9052899476531,-622.3791769062425,-172.26922811033663,-2.901472880100992,2.151398329515476,1,2
EYG,1601,16,1,0.0,-1.507785753634451,29.9046938174972,22.6552306188644,-0.07920506071564776,7.688893565865884e-07,1,2
EYG,1602,16,2,3.96,-1.0453944117983838,-698.6330349390566,-336.77280142960717,0.1386106136805843,-4.977780516460251e-07,1,2
EYG,1603,16,3,7.92,-1.2197029031993907,-720.1142218567841,-369.174934967955,-0.18731622448629426,-3.620399872950042e-07,1,2
EYG,1604,16,4,11.88,-44.238599098233976,-520.3011565800264,-268.75938532501084,-1.5799764219658676,-6.16846856926756e-08,1,2
EYG,1605,16,5,15.84,118.24556371682627,-625.8826361387203,-175.4991748968074,4.0293506172498885,-2.9556888754222004,1,2
EYG,1701,17,1,0.0,-2.13760763977505,0.08895909018548265,0.0673754109052539,53.531762859082974,1.5810998519327768e-06,1,2
EYG,1801,18,1,0.0,37.95754905235027,23.654972669575884,-14.993026933617944,1.3227751473510962,-3.2456794780484977,2,4
EYG,1901,19,1,0.0,6.069301928994352,-0.6966214701552329,2.480245135975288,4.0561355816541305,7.585923726051348,2,4
EYG,2001,20,1,0.0,-0.7166672713608975,-57.479564256970335,15.729806142378465,0.22559822585813355,-2.1006124864460647,8,16
EYG,2101,21,1,0.0,-11.203419336875786,24.64407933948774,-3.5589681274871965,23.82999904733285,-60.13573781820057,5,10
EYG,2201,22,1,0.0,41.85070028725447,-175.58191767475282,24.042865858936267,-1.1476252369411828,-9.133793432545147,8,16
EYG,2302,23,2,3.96,23.392920193111976,-46.10599533526303,3.326229815870283,-45.662070963832406,1.5674353006699562,8,16
EYG,2402,24,2,3.96,-3.1755799579782433,-10806.465549696839,-3986.3078108991695,0.4001659870674792,31.11909499241961,8,16
EYQ,101,1,1,0.0,-2.1635279854633183,37.807190178521935,28.642443379007958,0.08008568386890547,4.554920912572258e-06,1,2
EYQ,102,1,2,3.96,-1.8670557263540104,-922.8313720858289,-447.03977165032677,0.006187966353791499,-3.509141664118868e-06,1,2
EYQ,103,1,3,7.92,-1.0685931902351058,-946.7871106142102,-483.35540422568664,0.4379953928349607,-1.1463972544589751e-06,1,2
EYQ,104,1,4,11.88,-0.38765826969233785,-675.3752133153243,-353.79792919882095,0.015877493908527385,-1.169352977309357e-06,1,2
EYQ,105,1,5,15.84,-0.05856986774544737,-96.65527829325688,-59.91844635475754,2.091481118239413,-3.27173769187894e-07,1,2
EYQ,201,2,1,0.0,-0.6865396061668001,-0.02001171333458579,-0.01520001752059838,15.14862857238207,6.00068688072497e-07,1,2
EYQ,202,2,2,3.96,-0.5924617112641093,-0.13616994840608115,-0.048470054105857335,-58.26997223080278,-7.057915851760299e-08,1,2
EYQ,203,2,3,7.92,-0.33909041136530493,-0.5892818105780189,-0.30629869016464684,-52.761444798121474,3.020579022461334e-07,1,2
EYQ,204,2,4,11.88,-0.12301335346524467,-2.210901966111945,-0.925652038184813,-42.37434999461349,1.6408643332965767e-07,1,2
EYQ,205,2,5,15.84,-0.01858570556685013,-5.788713055222774,-2.896203640888918,-2.8631267143920507,1.5329953662046591e-07,1,2
EYQ,301,3,1,0.0,1.43448843411106,37.87050768080458,28.690412296122872,0.05772010961463305,4.576326692609656e-06,1,2
EYQ,302,3,2,3.96,1.230610054130807,-924.4040365664675,-447.7976481838566,-0.13402825234065294,-3.5256327684113353e-06,1,2
EYQ,303,3,3,7.92,0.6778051985684783,-948.397076076828,-484.1839373627713,0.22063918616722206,-1.151784807473799e-06,1,2
EYQ,304,3,4,11.88,0.20858232935125898,-676.5066198016561,-354.3747745971567,-0.10133140825315273,-1.1748483229601092e-06,1,2
EYQ,305,3,5,15.84,0.0017897325887616944,-96.88398220092373,-60.10842325984087,1.9982068521567051,1.50240114349387e-07,1,2
EYQ,401,4,1,0.0,0.4544182659229651,-0.014550492533507792,-0.010999453204700957,15.148015891326303,6.001952588263748e-07,1,2
EYQ,402,4,2,3.96,0.3898334468422593,-0.09513440342774351,-0.02175838465515295,-58.26526509384691,-7.072289776033358e-08,1,2
EYQ,403,4,3,7.92,0.214715663414426,-0.5050953661544149,-0.26482406292886473,-52.76115443831043,3.0196258649084484e-07,1,2
EYQ,404,4,4,11.88,0.06607497915079952,-2.156155610596533,-0.9033494906321553,-42.35850453135709,1.6408008107759997e-07,1,2
EYQ,405,4,5,15.84,0.0005670947146612093,-5.760320277951255,-2.8778014055377357,-2.90916613504014,1.4990469243691962e-07,1,2
EYQ,501,5,1,0.0,-2.363818705078965,44.33260453883096,33.58557508284381,-0.1304175633660942,5.018863909740656e-05,4,8
EYQ,502,5,2,3.96,-1.6759114612485178,-1035.8410218667455,-499.3153680295264,0.2298550260249714,-3.866280341857653e-05,4,8
EYQ,503,5,3,7.92,-1.998445427831399,-1057.5165079484036,-542.9933544276232,-0.3177328235003552,-1.2636864761161881e-05,4,8
EYQ,504,5,4,11.88,-72.68988184761074,-748.5830477849447,-386.35903975780013,-2.53546945562729,-1.2880191454955892e-05,4,8
EYQ,505,5,5,15.84,7.105427357601002e-15,-159.44792812851375,-40.26462831528118,0.0011108857190840584,-2.113730673060669e-08,4,8
EYQ,601,6,1,0.0,-107.28476761119508,-257.8452907995505,115.44562937410977,-0.07326815222076521,-0.19230702778776282,3,6
EYQ,602,6,2,3.96,-93.47755879285299,-758.7960042934293,-165.85925672371013,0.09045120748669834,0.249871522705414,3,6
EYQ,603,6,3,7.92,-35.6595898728861,-285.41660069795864,-119.10134657779082,-0.13733825327156207,-0.39836384095444166,3,6
EYQ,604,6,4,11.88,-9.68775490578425,103.83496761011814,17.24712677469803,0.2046736354702747,0.6359019035544985,3,6
EYQ,705,7,5,15.84,-8.681712795776178,-106.16060002182861,-34.358869639100035,0.08667361785799124,0.2766898335293145,3,6
EYQ,801,8,1,0.0,-0.9437449283966508,-0.041221329968977316,-0.031224632945321157,-22.348337407733286,1.9446207861761877e-06,1,2
EYQ,802,8,2,3.96,-0.6691014759950065,0.1949622385888679,0.12261408956953983,77.53134862121271,1.826879696409378e-07,1,2
EYQ,803,8,3,7.92,-0.7978709002743715,0.7251537493130771,0.24256719991189654,71.25961263579059,1.293864414719792e-06,1,2
EYQ,804,8,4,11.88,-29.021094066202863,1.9551600652347183,0.7117273691203416,50.14744356219043,3.8820677872308806e-07,1,2
EYQ,805,8,5,15.84,18.5803823216987,6.844048236327845,2.044588294752244,-2.254736247036261,-0.3988207528607277,1,2
EYQ,901,9,1,0.0,-0.8756538446119544,16.42256572384825,12.441439677996428,-0.04828743243683718,8.443601026905667e-07,1,2
EYQ,902,9,2,3.96,-0.620825347581075,-383.7171776393187,-184.96649651845763,0.08512869406072376,-6.484178488030956e-07,1,2
EYQ,903,9,3,7.92,-0.7403037822432736,-391.74666163663517,-201.1465846648205,-0.1177071698964764,-2.0196915562209483e-07,1,2
EYQ,904,9,4,11.88,-26.927257063356933,-277.30527804075973,-143.12293153324808,-0.9392463178877,-2.51500224424106e-07,1,2
EYQ,905,9,5,15.84,-9.8986695259224,-24.297875165541114,-10.399254826235044,0.09418505841372934,0.13533328007475037,1,2
EYQ,1002,10,2,3.96,-1.1214864130232174,-0.3267988725613116,-0.20551875786039103,-129.9517328915459,-6.921746688703934e-06,3,6
EYQ,1003,10,3,7.92,-1.3373241877195927,-1.2154086236012647,-0.406554014781678,-119.43955421815835,-6.692689964893361e-06,3,6
EYQ,1004,10,4,11.88,-48.64278852587645,-3.277074117875081,-1.1929381274039748,-84.05305357747969,-2.2331413944698397e-06,3,6
EYQ,1005,10,5,15.84,63.02739218640407,-128.09476146458968,19.386453431376875,-8.639775791961759,-25.992898602851586,3,6
EYQ,1101,11,1,0.0,-0.8028063024418381,15.056384746600735,11.40643569675104,-0.044268374140520664,5.283101013435487e-07,1,2
EYQ,1102,11,2,3.96,-0.5691775167495337,-351.7950553983391,-169.57880029244637,0.07804689208868214,-3.390191784177765e-07,1,2
EYQ,1103,11,3,7.92,-0.6787170981176871,-359.15652863252274,-184.41282654880433,-0.10791848557878084,-2.5474204860820304e-07,1,2
EYQ,1104,11,4,11.88,-24.687129994753917,-254.23572929074498,-131.2162633300806,-0.8611070291352132,-3.0857914889992344e-08,1,2
EYQ,1105,11,5,15.84,-8.526512829121202e-14,-417.4306259480578,-105.41177422930755,0.01641216088453136,-0.0006197481302800626,1,2
EYQ,1201,12,1,0.0,-0.8028097349495553,15.056391026589003,11.40643821771572,-0.04427082366702155,-3.9026031977210107e-07,1,2
EYQ,1202,12,2,3.96,-0.5691817504178402,-351.79506282435443,-169.5788048563506,0.07804846675504781,2.5148385964651743e-07,1,2
EYQ,1203,12,3,7.92,-0.6787169071981793,-359.1565386491819,-184.41283146395034,-0.10791730900087074,1.8645892446711443e-07,1,2
EYQ,1204,12,4,11.88,-24.687130343830134,-254.23573639047663,-131.2162665989682,-0.8611068662454937,2.9700672199428624e-08,1,2
EYQ,1205,12,5,15.84,-63.027392186404086,-429.2855068447045,-122.37460471912928,-2.344262646660834,-2.528236340374605,1,2
EYQ,1301,13,1,0.0,-1.7245470643176724,32.34330358207518,24.502691929535995,-0.0951144017710418,1.1427662786243908e-05,4,8
EYQ,1302,13,2,3.96,-1.222677396397728,-755.7079238682388,-364.28040069116264,0.16766874809369006,-7.3780694021946536e-06,4,8
EYQ,1303,13,3,7.92,-1.4579782596668593,-771.5214899479498,-396.14609426857965,-0.23181592425261813,-6.689081031477362e-06,4,8
EYQ,1304,13,4,11.88,138.2435374239269,-791.785098925803,-213.20910028352517,0.7611403548750322,18.033223798309397,4,8
EYQ,1305,13,5,15.84,17.927691256338022,-1078.2489487504808,-404.3830468789482,-1.6817372656422727,32.261531689422846,4,8
EYQ,1401,14,1,0.0,-0.8087547368172365,0.03536658023248879,0.026780176767784256,19.15170475288357,7.860441684215402e-07,2,4
EYQ,1402,14,2,3.96,-0.573395710850154,-0.1671054400819772,-0.1050897314683083,-66.44149191674204,-5.05148204155148e-07,2,4
