wall_id,segmento,z_min_m,z_max_m,identificacion_plano,confianza,length_m,thickness_m,vertical_diameter_mm,vertical_spacing_mm,horizontal_diameter_mm,horizontal_spacing_mm,boundary_bars_each_end,boundary_diameter_mm,boundary_bars_left,boundary_diameter_left_mm,boundary_bars_right,boundary_diameter_right_mm,As_m2,punto,ramal,P_kN,M_kNm,c_m
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,C,+principal,19164.25789582933,37445.32472035161,3.9600000000000004
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,C,-principal,19164.25789582933,-37445.32472035161,3.9600000000000004
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,D,+principal,15584.629656493533,36490.70503124739,3.3000000000000003
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,D,-principal,15584.629656493533,-36490.70503124739,3.3000000000000003
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,E,+principal,11109.71382866817,32500.764293370652,2.475
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,E,-principal,11109.71382866817,-32500.764293370652,2.475
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,F,+principal,0.0,9145.490283086721,0.4272681175471308
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,F,-principal,0.0,-9145.490283086721,0.4272681175471308
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,G,+principal,-2777.4820650387355,0.0,0.0
10,4,15.84,19.8,M-1''-E/Ec,media,6.65,0.2,10,200,10,120,0,8,2,18,3,18,0.006613052535806514,G,-principal,-2777.4820650387355,-0.0,0.0
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,A,+principal,16800.60391983805,0.0,
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,A,-principal,16800.60391983805,-0.0,
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,B,+principal,16720.80746643687,3828.3542802079705,2.25
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,B,-principal,16720.80746643687,-3828.3542802079705,2.25
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,C,+principal,9590.91171155856,6069.141000159732,1.32
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,C,-principal,9590.91171155856,-6069.141000159732,1.32
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,D,+principal,7833.758147334256,5872.032259391161,1.1
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,D,-principal,7833.758147334256,-5872.032259391161,1.1
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,E,+principal,5632.603803073493,5169.266042775699,0.8250000000000001
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,E,-principal,5632.603803073493,-5169.266042775699,0.8250000000000001
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,F,+principal,0.0,1065.1315552683852,0.12121674830338491
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,F,-principal,0.0,-1065.1315552683852,0.12121674830338491
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,G,+principal,-989.6016858807847,0.0,0.0
11,1,0.0,7.92,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,G,-principal,-989.6016858807847,-0.0,0.0
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,A,+principal,16653.483135870443,0.0,
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,A,-principal,16653.483135870443,-0.0,
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,B,+principal,16587.18981889305,3790.541466448959,2.25
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,B,-principal,16587.18981889305,-3790.541466448959,2.25
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,C,+principal,9556.40611952037,5991.903041126918,1.32
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,C,-principal,9556.40611952037,-5991.903041126918,1.32
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,D,+principal,7836.007242074895,5782.233469131861,1.1
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,D,-principal,7836.007242074895,-5782.233469131861,1.1
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,E,+principal,5688.4903996590465,5082.180404023111,0.8250000000000001
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,E,-principal,5688.4903996590465,-5082.180404023111,0.8250000000000001
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,F,+principal,0.0,859.1841890712049,0.09506920441805686
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,F,-principal,0.0,-859.1841890712049,0.09506920441805686
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,G,+principal,-791.6813487046278,0.0,0.0
11,2,7.92,19.8,M-Ec-1''/2 (borde izquierdo),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,G,-principal,-791.6813487046278,-0.0,0.0
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,A,+principal,16800.60391983805,0.0,
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,A,-principal,16800.60391983805,-0.0,
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,B,+principal,16720.80746643687,3828.3542802079705,2.25
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,B,-principal,16720.80746643687,-3828.3542802079705,2.25
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,C,+principal,9590.91171155856,6069.141000159732,1.32
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,C,-principal,9590.91171155856,-6069.141000159732,1.32
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,D,+principal,7833.758147334256,5872.032259391161,1.1
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,D,-principal,7833.758147334256,-5872.032259391161,1.1
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,E,+principal,5632.603803073493,5169.266042775699,0.8250000000000001
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,E,-principal,5632.603803073493,-5169.266042775699,0.8250000000000001
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,F,+principal,0.0,1065.1315552683852,0.12121674830338491
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,F,-principal,0.0,-1065.1315552683852,0.12121674830338491
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,G,+principal,-989.6016858807847,0.0,0.0
12,1,0.0,7.92,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,160,10,160,0,10,0,10,0,10,0.0023561944901923444,G,-principal,-989.6016858807847,-0.0,0.0
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,A,+principal,16653.483135870443,0.0,
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,A,-principal,16653.483135870443,-0.0,
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,B,+principal,16587.18981889305,3790.541466448959,2.25
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,B,-principal,16587.18981889305,-3790.541466448959,2.25
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,C,+principal,9556.40611952037,5991.903041126918,1.32
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,C,-principal,9556.40611952037,-5991.903041126918,1.32
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,D,+principal,7836.007242074895,5782.233469131861,1.1
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,D,-principal,7836.007242074895,-5782.233469131861,1.1
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,E,+principal,5688.4903996590465,5082.180404023111,0.8250000000000001
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,E,-principal,5688.4903996590465,-5082.180404023111,0.8250000000000001
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,F,+principal,0.0,859.1841890712049,0.09506920441805686
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,F,-principal,0.0,-859.1841890712049,0.09506920441805686
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,G,+principal,-791.6813487046278,0.0,0.0
12,2,7.92,19.8,M-Ec-1''/2 (borde derecho),media,2.25,0.3,10,200,10,200,0,10,0,10,0,10,0.0018849555921538756,G,-principal,-791.6813487046278,-0.0,0.0
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,A,+principal,36324.48966893386,0.0,
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,A,-principal,36324.48966893386,-0.0,
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,B,+principal,36132.03678628276,26695.66141403607,7.25
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,B,-principal,36132.03678628276,-26695.66141403607,7.25
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,C,+principal,21024.918672384232,42415.15423847624,4.32
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,C,-principal,21024.918672384232,-42415.15423847624,4.32
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,D,+principal,17119.04848964001,41288.42355161919,3.6
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,D,-principal,17119.04848964001,-41288.42355161919,3.6
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,E,+principal,12237.622286682348,36548.234008875064,2.7
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,E,-principal,12237.622286682348,-36548.234008875064,2.7
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,F,+principal,0.0,8396.827725568826,0.44397511777216236
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,F,-principal,0.0,-8396.827725568826,0.44397511777216236
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,G,+principal,-2441.0174918392695,0.0,0.0
13,1,0.0,19.8,M-1''-E/Ec,media,7.25,0.2,10,200,10,120,0,10,0,10,0,10,0.005811946409141117,G,-principal,-2441.0174918392695,-0.0,0.0
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,A,+principal,17066.724703805667,0.0,
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,A,-principal,17066.724703805667,-0.0,
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,B,+principal,16970.20258504578,5893.106214691541,3.4000000000000004
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,B,-principal,16970.20258504578,-5893.106214691541,3.4000000000000004
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,C,+principal,9777.568165719513,9374.152076350434,2.0100000000000002
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,C,-principal,9777.568165719513,-9374.152076350434,2.0100000000000002
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,D,+principal,7955.275790700644,9106.842462926543,1.6750000000000003
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,D,-principal,7955.275790700644,-9106.842462926543,1.6750000000000003
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,E,+principal,5679.336236826416,8051.105171602929,1.25625
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,E,-principal,5679.336236826416,-8051.105171602929,1.25625
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,F,+principal,0.0,1914.9718898483206,0.21114598457695716
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,F,-principal,0.0,-1914.9718898483206,0.21114598457695716
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,G,+principal,-1187.5220230569416,0.0,0.0
14,1,0.0,19.8,M-1''-Eb/Ec,media,3.4000000000000004,0.2,10,200,10,120,0,10,0,10,0,10,0.0028274333882308137,G,-principal,-1187.5220230569416,-0.0,0.0
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,A,+principal,10515.19473724803,0.0,
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,A,-principal,10515.19473724803,-0.0,
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,B,+principal,10250.290363640323,1920.9818579978125,1.5799999999999996
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,B,-principal,10250.290363640323,-1920.9818579978125,1.5799999999999996
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,C,+principal,5534.127479568419,3223.629785084671,0.9179999999999997
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,C,-principal,5534.127479568419,-3223.629785084671,0.9179999999999997
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,D,+principal,4537.261713879914,3131.808398532641,0.7649999999999998
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,D,-principal,4537.261713879914,-3131.808398532641,0.7649999999999998
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,E,+principal,3290.9518337016802,2840.8350586381953,0.5737499999999998
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,E,-principal,3290.9518337016802,-2840.8350586381953,0.5737499999999998
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,F,+principal,0.0,1116.3066324558092,0.09282451123255736
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,F,-principal,0.0,-1116.3066324558092,0.09282451123255736
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,G,+principal,-1498.9166868807622,0.0,0.0
15,1,0.0,19.8,M-Ea-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,G,-principal,-1498.9166868807622,-0.0,0.0
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,A,+principal,10515.19473724803,0.0,
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,A,-principal,10515.19473724803,-0.0,
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,B,+principal,10250.290363640323,1920.9818579978125,1.5799999999999996
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,B,-principal,10250.290363640323,-1920.9818579978125,1.5799999999999996
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,C,+principal,5534.127479568419,3223.629785084671,0.9179999999999997
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,C,-principal,5534.127479568419,-3223.629785084671,0.9179999999999997
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,D,+principal,4537.261713879914,3131.808398532641,0.7649999999999998
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,D,-principal,4537.261713879914,-3131.808398532641,0.7649999999999998
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,E,+principal,3290.9518337016802,2840.8350586381953,0.5737499999999998
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,E,-principal,3290.9518337016802,-2840.8350586381953,0.5737499999999998
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,F,+principal,0.0,1116.3066324558092,0.09282451123255736
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,F,-principal,0.0,-1116.3066324558092,0.09282451123255736
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,G,+principal,-1498.9166868807622,0.0,0.0
16,1,0.0,11.88,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,10,160,2,28,2,28,2,28,0.0035688492544780053,G,-principal,-1498.9166868807622,-0.0,0.0
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,A,+principal,10359.246706242366,0.0,
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,A,-principal,10359.246706242366,-0.0,
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,B,+principal,10140.413259998508,1847.0422022117773,1.5799999999999996
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,B,-principal,10140.413259998508,-1847.0422022117773,1.5799999999999996
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,C,+principal,5534.127479568419,3068.3810726036936,0.9179999999999997
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,C,-principal,5534.127479568419,-3068.3810726036936,0.9179999999999997
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,D,+principal,4537.261713879914,2976.5596860516634,0.7649999999999998
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,D,-principal,4537.261713879914,-2976.5596860516634,0.7649999999999998
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,E,+principal,3290.9518337016802,2685.586346157218,0.5737499999999998
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,E,-principal,3290.9518337016802,-2685.586346157218,0.5737499999999998
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,F,+principal,0.0,961.4973860587882,0.08960952538104947
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,F,-principal,0.0,-961.4973860587882,0.08960952538104947
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,G,+principal,-1289.1211294740356,0.0,0.0
16,2,11.88,19.8,M-Ed-2a/2,alta,1.5799999999999996,0.25,8,160,8,160,2,25,2,25,2,25,0.003069336022557228,G,-principal,-1289.1211294740356,-0.0,0.0
17,1,0.0,3.96,M-E-E'-3/2,media,2.8000000000000003,0.2,10,200,8,200,0,10,0,10,0,10,0.0023561944901923444,A,+principal,14063.603919838053,0.0,
17,1,0.0,3.96,M-E-E'-3/2,media,2.8000000000000003,0.2,10,200,8,200,0,10,0,10,0,10,0.0023561944901923444,A,-principal,14063.603919838053,-0.0,
17,1,0.0,3.96,M-E-E'-3/2,media,2.8000000000000003,0.2,10,200,8,200,0,10,0,10,0,10,0.0023561944901923444,B,+principal,13982.264720044483,4001.9698843902543,2.8000000000000003
17,1,0.0,3.96,M-E-E'-3/2,media,2.8000000000000003,0.2,10,200,8,200,0,10,0,10,0,10,0.0023561944901923444,B,-principal,13982.264720044483,-4001.9698843902543,2.8000000000000003
17,1,0.0,3.96,M-E-E'-3/2,media,2.8000000000000003,0.2,10,200,8,200,0,10,0,10,0,10,0.0023561944901923444,C,+principal,8023.64600329385,6368.156539370548,1.6500000000000004
17,1,0.0,3.96,M-E-E'-3/2,media,2.8000000000000003,0.2,10,200,8,200,0,10,0,10,0,10,0.0023561944901923444,C,-principal,8023.64600329385,-6368.156539370548,1.6500000000000004
17,1,0.0,3.96,M-E-E'-3/2,media,2.8000000000000003,0.2,10,200,8,200,0,10,0,10,0,10,0.0023561944901923444,D,+principal,6528.806517867407,6181.907113310557,1.3750000000000002
17,1,0.0,3.96,M-E-E'-3/2,media,2.8000000000000003,0.2,10,200,8,200,0,10,0,10,0,10,0.0023561944901923444,D,-principal,6528.806517867407,-6181.907113310557,1.3750000000000002
