z_m,slab_id,receptor,tag,area_m2,q_Q_kN_m2,Q_kN
3.96,1000222,beam,220,0.05,2.451662,0.1225831
3.96,1000223,beam,222,0.07,2.941995,0.20593965
3.96,1000224,beam,220,0.675,2.451662,1.65487185
3.96,1000225,beam,222,0.945,2.941995,2.7801852749999996
3.96,1000226,beam,220,0.1,2.451662,0.2451662
3.96,1000227,beam,222,0.14,2.941995,0.4118793
3.96,1000228,beam,220,0.825,2.451662,2.0226211499999995
3.96,1000229,beam,222,1.155,2.941995,3.3980042249999998
3.96,1000230,beam,220,0.0625,2.451662,0.153228875
3.96,1000231,beam,225,0.60125,2.451662,1.4740617774999998
3.96,1000232,beam,225,0.465,2.451662,1.14002283
3.96,1000233,beam,225,0.0375,2.451662,0.09193732499999999
3.96,1000234,beam,225,0.63375,2.451662,1.5537407925
3.96,1000235,beam,225,0.075,2.451662,0.18387464999999997
3.96,1000236,beam,226,0.075,4.903325,0.367749375
3.96,1000237,beam,226,0.65,4.903325,3.18716125
3.96,1000238,beam,226,0.42875,2.941995,1.2613803562500001
3.96,1000239,beam,226,0.005,2.941995,0.014709975
3.96,1000240,beam,226,0.06625,2.941995,0.19490716875
3.96,1000241,beam,226,0.1675,2.941995,0.4927841625
3.96,1000242,beam,226,0.7575,2.941995,2.2285612125
3.96,1000243,beam,226,0.075,2.941995,0.220649625
3.96,1000244,beam,222,0.0875,2.941995,0.25742456249999995
7.92,1000245,beam,276,0.336,1.96133,0.6590068800000001
7.92,1000246,beam,276,0.1,1.96133,0.196133
7.92,1000247,beam,491,0.962,1.96133,1.88679946
7.92,1000248,beam,491,0.744,1.96133,1.45922952
7.92,1000249,beam,492,0.06,1.96133,0.1176798
7.92,1000250,beam,492,1.014,1.96133,1.98878862
7.92,1000251,beam,492,0.12,1.96133,0.2353596
7.92,1000252,beam,492,0.12,1.96133,0.2353596
7.92,1000253,beam,492,0.98,1.96133,1.9221034
7.92,1000254,beam,492,0.06,1.96133,0.1176798
7.92,1000255,beam,492,0.686,1.96133,1.3454723800000001
7.92,1000256,beam,492,0.008,1.96133,0.01569064
7.92,1000257,beam,493,0.106,1.96133,0.20790097999999999
7.92,1000258,beam,493,0.04,1.96133,0.0784532
7.92,1000259,beam,493,0.228,1.96133,0.44718324000000004
7.92,1000260,beam,493,1.212,1.96133,2.37713196
7.92,1000261,beam,494,0.12,1.96133,0.2353596
7.92,1000262,beam,276,0.335916,1.96133,0.65884212828
7.92,1000263,beam,276,0.099975,1.96133,0.19608396674999998
7.92,1000264,beam,470,0.375025,4.903325,1.8388694581249998
7.92,1000265,beam,470,0.4625,4.903325,2.2677878125
7.92,1000266,beam,471,0.075,4.903325,0.367749375
7.92,1000267,beam,471,0.8625,4.903325,4.2291178125
7.92,1000268,beam,472,0.9375,4.903325,4.5968671875
7.92,1000269,beam,473,1.25,4.903325,6.129156249999999
7.92,1000270,beam,474,1.25,4.903325,6.129156249999999
7.92,1000271,beam,475,1.25,4.903325,6.129156249999999
7.92,1000272,beam,476,0.645,4.903325,3.162644625
7.92,1000273,beam,476,0.605,4.903325,2.966511625
7.92,1000274,beam,476,0.082075,4.903325,0.402440399375
7.92,1000275,beam,476,0.005425,4.903325,0.026600538125
7.92,1000276,beam,684,0.0625,2.451662,0.153228875
7.92,1000277,beam,231,0.60125,2.451662,1.4740617774999998
7.92,1000278,beam,231,0.465,2.451662,1.14002283
7.92,1000279,beam,231,0.0375,2.451662,0.09193732499999999
7.92,1000280,beam,231,0.63375,2.451662,1.5537407925
7.92,1000281,beam,231,0.075,2.451662,0.18387464999999997
7.92,1000282,beam,418,0.075,4.903325,0.367749375
7.92,1000283,beam,418,0.6125,4.903325,3.0032865625
7.92,1000284,beam,418,0.0375,4.903325,0.1838746875
7.92,1000285,beam,418,0.42875,4.903325,2.10230059375
7.92,1000286,beam,418,0.005,4.903325,0.024516625
7.92,1000287,beam,418,0.06625,4.903325,0.32484528125
7.92,1000288,beam,418,0.025,2.941995,0.073549875
7.92,1000289,beam,418,0.1425,2.941995,0.41923428749999997
7.92,1000290,beam,418,0.7575,2.941995,2.2285612125
7.92,1000291,beam,418,0.075,2.941995,0.220649625
7.92,1000292,beam,227,0.85,2.451662,2.0839127
7.92,1000293,beam,227,0.05,2.451662,0.1225831
7.92,1000294,beam,227,0.675,2.451662,1.65487185
7.92,1000295,beam,227,0.025,2.451662,0.06129155
7.92,1000296,beam,227,0.075,2.451662,0.18387464999999997
7.92,1000297,beam,227,0.75,2.451662,1.8387464999999998
7.92,1000298,beam,230,0.09,3.92266,0.3530394
7.92,1000299,beam,237,0.909,3.92266,3.56569794
7.92,1000300,beam,237,0.252,3.92266,0.98851032
7.92,1000301,beam,227,0.075,2.451662,0.18387464999999997
7.92,1000302,beam,230,0.075,3.92266,0.2941995
7.92,1000303,beam,230,1.425,3.92266,5.5897905
7.92,1000304,beam,230,0.747,3.92266,2.9302270200000002
7.92,1000305,beam,230,0.09,3.92266,0.3530394
7.92,1000306,beam,240,0.909,3.92266,3.56569794
7.92,1000307,beam,240,0.252,3.92266,0.98851032
7.92,1000308,beam,398,0.075,3.92266,0.2941995
7.92,1000309,beam,398,0.5525,3.92266,2.16726965
7.92,1000310,beam,399,1.25,3.92266,4.903325
7.92,1000311,beam,400,1.25,3.92266,4.903325
7.92,1000312,beam,401,1.25,3.92266,4.903325
7.92,1000313,beam,402,1.175,3.92266,4.6091255
7.92,1000314,beam,402,0.075,4.903325,0.367749375
7.92,1000315,beam,403,1.25,4.903325,6.129156249999999
7.92,1000316,beam,236,0.075,4.903325,0.367749375
7.92,1000317,beam,236,0.7215,4.903325,3.5377489875
7.92,1000318,beam,236,0.558,4.903325,2.73605535
7.92,1000319,beam,236,0.045,4.903325,0.220649625
7.92,1000320,beam,236,0.7605,4.903325,3.7289786624999994
7.92,1000321,beam,236,0.09,4.903325,0.44129925
7.92,1000322,beam,423,0.09,4.903325,0.44129925
7.92,1000323,beam,423,0.735,4.903325,3.6039438749999997
7.92,1000324,beam,423,0.045,2.941995,0.132389775
7.92,1000325,beam,423,0.5145,2.941995,1.5136564274999997
7.92,1000326,beam,423,0.006,2.941995,0.01765197
7.92,1000327,beam,423,0.0795,2.941995,0.2338886025
7.92,1000328,beam,423,0.03,2.941995,0.08825985
7.92,1000329,beam,423,0.171,2.941995,0.503081145
7.92,1000330,beam,423,0.909,2.941995,2.674273455
7.92,1000331,beam,423,0.09,2.941995,0.26477955
11.88,1000332,beam,289,0.336,1.96133,0.6590068800000001
11.88,1000333,beam,289,0.1,1.96133,0.196133
11.88,1000334,beam,528,0.962,1.96133,1.88679946
11.88,1000335,beam,528,0.744,1.96133,1.45922952
11.88,1000336,beam,529,0.06,1.96133,0.1176798
11.88,1000337,beam,529,1.014,1.96133,1.98878862
11.88,1000338,beam,529,0.12,1.96133,0.2353596
11.88,1000339,beam,529,0.12,1.96133,0.2353596
11.88,1000340,beam,529,0.98,1.96133,1.9221034
11.88,1000341,beam,529,0.06,1.96133,0.1176798
11.88,1000342,beam,529,0.686,1.96133,1.3454723800000001
11.88,1000343,beam,529,0.008,1.96133,0.01569064
11.88,1000344,beam,530,0.106,1.96133,0.20790097999999999
11.88,1000345,beam,530,0.04,1.96133,0.0784532
11.88,1000346,beam,530,0.228,1.96133,0.44718324000000004
11.88,1000347,beam,530,1.212,1.96133,2.37713196
11.88,1000348,beam,530,0.12,1.96133,0.2353596
11.88,1000349,beam,289,0.335916,1.96133,0.65884212828
11.88,1000350,beam,289,0.099975,1.96133,0.19608396674999998
11.88,1000351,beam,507,0.375025,4.903325,1.8388694581249998
11.88,1000352,beam,507,0.4625,4.903325,2.2677878125
11.88,1000353,beam,508,0.075,4.903325,0.367749375
11.88,1000354,beam,508,0.8625,4.903325,4.2291178125
11.88,1000355,beam,509,0.9375,4.903325,4.5968671875
11.88,1000356,beam,510,1.25,4.903325,6.129156249999999
11.88,1000357,beam,511,1.25,4.903325,6.129156249999999
11.88,1000358,beam,512,1.25,4.903325,6.129156249999999
11.88,1000359,beam,513,0.645,4.903325,3.162644625
11.88,1000360,beam,513,0.605,4.903325,2.966511625
11.88,1000361,beam,513,0.082075,4.903325,0.402440399375
11.88,1000362,beam,513,0.005425,4.903325,0.026600538125
11.88,1000363,beam,687,0.0625,2.451662,0.153228875
11.88,1000364,beam,301,0.60125,2.451662,1.4740617774999998
11.88,1000365,beam,301,0.465,2.451662,1.14002283
11.88,1000366,beam,301,0.0375,2.451662,0.09193732499999999
11.88,1000367,beam,332,0.63375,2.451662,1.5537407925
11.88,1000368,beam,332,0.075,2.451662,0.18387464999999997
11.88,1000369,beam,543,0.075,4.903325,0.367749375
11.88,1000370,beam,543,0.6125,4.903325,3.0032865625
11.88,1000371,beam,543,0.0375,4.903325,0.1838746875
11.88,1000372,beam,543,0.42875,4.903325,2.10230059375
11.88,1000373,beam,543,0.005,4.903325,0.024516625
11.88,1000374,beam,543,0.06625,4.903325,0.32484528125
11.88,1000375,beam,543,0.025,2.941995,0.073549875
11.88,1000376,beam,543,0.1425,2.941995,0.41923428749999997
11.88,1000377,beam,543,0.7575,2.941995,2.2285612125
11.88,1000378,beam,543,0.075,2.941995,0.220649625
11.88,1000379,beam,328,0.85,2.451662,2.0839127
11.88,1000380,beam,328,0.05,2.451662,0.1225831
11.88,1000381,beam,328,0.675,2.451662,1.65487185
11.88,1000382,beam,328,0.025,2.451662,0.06129155
11.88,1000383,beam,328,0.075,2.451662,0.18387464999999997
11.88,1000384,beam,328,0.75,2.451662,1.8387464999999998
11.88,1000385,beam,331,0.09,4.903325,0.44129925
11.88,1000386,beam,338,0.486,4.903325,2.38301595
11.88,1000387,beam,338,0.012,4.903325,0.0588399
11.88,1000388,beam,338,0.411,4.903325,2.0152665749999996
11.88,1000389,beam,338,0.252,4.903325,1.2356379
11.88,1000390,beam,328,0.075,2.451662,0.18387464999999997
11.88,1000391,beam,331,0.075,4.903325,0.367749375
11.88,1000392,beam,331,1.425,4.903325,6.987238125
11.88,1000393,beam,331,0.747,4.903325,3.662783775
11.88,1000394,beam,331,0.09,4.903325,0.44129925
11.88,1000395,beam,341,0.486,4.903325,2.38301595
11.88,1000396,beam,341,0.012,4.903325,0.0588399
11.88,1000397,beam,341,0.411,4.903325,2.0152665749999996
11.88,1000398,beam,341,0.252,4.903325,1.2356379
11.88,1000399,beam,618,0.075,3.92266,0.2941995
11.88,1000400,beam,618,0.4775,3.92266,1.87307015
11.88,1000401,beam,242,0.012,4.903325,0.0588399
11.88,1000402,beam,242,0.411,4.903325,2.0152665749999996
11.88,1000403,beam,242,0.252,4.903325,1.2356379
11.88,1000404,beam,618,0.075,3.92266,0.2941995
11.88,1000405,beam,245,0.2,4.903325,0.980665
11.88,1000406,beam,246,0.2,4.903325,0.980665
11.88,1000407,beam,244,0.012,4.903325,0.0588399
11.88,1000408,beam,244,0.411,4.903325,2.0152665749999996
11.88,1000409,beam,244,0.252,4.903325,1.2356379
11.88,1000410,beam,621,0.075,3.92266,0.2941995
11.88,1000411,beam,621,1.175,3.92266,4.6091255
11.88,1000412,beam,622,1.25,3.92266,4.903325
11.88,1000413,beam,623,1.25,3.92266,4.903325
11.88,1000414,beam,337,0.075,3.92266,0.2941995
11.88,1000415,beam,337,0.7215,3.92266,2.83019919
11.88,1000416,beam,337,0.558,3.92266,2.18884428
11.88,1000417,beam,337,0.045,3.92266,0.1765197
11.88,1000418,beam,337,0.7605,3.92266,2.98318293
11.88,1000419,beam,337,0.09,3.92266,0.3530394
11.88,1000420,beam,643,0.09,4.903325,0.44129925
11.88,1000421,beam,643,0.735,4.903325,3.6039438749999997
11.88,1000422,beam,643,0.045,2.941995,0.132389775
11.88,1000423,beam,643,0.5145,2.941995,1.5136564274999997
11.88,1000424,beam,643,0.006,2.941995,0.01765197
11.88,1000425,beam,643,0.0795,2.941995,0.2338886025
11.88,1000426,beam,643,0.03,2.941995,0.08825985
11.88,1000427,beam,643,0.171,2.941995,0.503081145
11.88,1000428,beam,643,0.909,2.941995,2.674273455
11.88,1000429,beam,643,0.09,2.941995,0.26477955
15.84,1000430,beam,302,0.336,1.96133,0.6590068800000001
15.84,1000431,beam,302,0.1,1.96133,0.196133
15.84,1000432,beam,307,0.962,1.96133,1.88679946
15.84,1000433,beam,566,0.744,1.96133,1.45922952
15.84,1000434,beam,567,0.06,1.96133,0.1176798
15.84,1000435,beam,567,1.014,1.96133,1.98878862
15.84,1000436,beam,567,0.12,1.96133,0.2353596
15.84,1000437,beam,567,0.12,1.96133,0.2353596
15.84,1000438,beam,567,1.04,1.96133,2.0397832
15.84,1000439,beam,567,0.686,1.96133,1.3454723800000001
15.84,1000440,beam,567,0.008,1.96133,0.01569064
15.84,1000441,beam,568,0.106,1.96133,0.20790097999999999
15.84,1000442,beam,568,0.268,1.96133,0.52563644
15.84,1000443,beam,568,1.212,1.96133,2.37713196
15.84,1000444,beam,568,0.12,1.96133,0.2353596
15.84,1000445,beam,302,0.335916,1.96133,0.65884212828
15.84,1000446,beam,302,0.099975,1.96133,0.19608396674999998
15.84,1000447,beam,302,0.375025,4.903325,1.8388694581249998
15.84,1000448,beam,544,0.4625,4.903325,2.2677878125
15.84,1000449,beam,545,0.075,4.903325,0.367749375
15.84,1000450,beam,545,0.8625,4.903325,4.2291178125
15.84,1000451,beam,546,0.9375,4.903325,4.5968671875
15.84,1000452,beam,547,1.25,4.903325,6.129156249999999
15.84,1000453,beam,548,1.25,4.903325,6.129156249999999
15.84,1000454,beam,549,1.25,4.903325,6.129156249999999
15.84,1000455,beam,550,0.645,4.903325,3.162644625
15.84,1000456,beam,550,0.605,4.903325,2.966511625
15.84,1000457,beam,550,0.082075,4.903325,0.402440399375
15.84,1000458,beam,550,0.005425,4.903325,0.026600538125
15.84,1000459,beam,690,0.0625,2.451662,0.153228875
15.84,1000460,beam,314,0.60125,2.451662,1.4740617774999998
15.84,1000461,beam,314,0.465,2.451662,1.14002283
15.84,1000462,beam,314,0.0375,2.451662,0.09193732499999999
15.84,1000463,beam,314,0.63375,2.451662,1.5537407925
15.84,1000464,beam,346,0.075,2.451662,0.18387464999999997
15.84,1000465,beam,580,0.075,4.903325,0.367749375
15.84,1000466,beam,580,0.65,4.903325,3.18716125
15.84,1000467,beam,580,0.42875,4.903325,2.10230059375
15.84,1000468,beam,580,0.005,4.903325,0.024516625
15.84,1000469,beam,580,0.06625,4.903325,0.32484528125
15.84,1000470,beam,580,0.1675,2.941995,0.4927841625
15.84,1000471,beam,580,0.7575,2.941995,2.2285612125
15.84,1000472,beam,580,0.075,2.941995,0.220649625
15.84,1000473,beam,343,0.85,2.451662,2.0839127
15.84,1000474,beam,343,0.05,2.451662,0.1225831
15.84,1000475,beam,343,0.675,2.451662,1.65487185
15.84,1000476,beam,343,0.1,2.451662,0.2451662
15.84,1000477,beam,343,0.75,2.451662,1.8387464999999998
15.84,1000478,beam,247,0.09,4.903325,0.44129925
15.84,1000479,beam,247,0.393,4.903325,1.927006725
15.84,1000480,beam,247,0.018,4.903325,0.08825984999999999
15.84,1000481,beam,247,0.252,4.903325,1.2356379
15.84,1000482,beam,343,0.075,2.451662,0.18387464999999997
15.84,1000483,beam,249,0.075,4.903325,0.367749375
15.84,1000484,beam,249,0.585,4.903325,2.8684451249999996
15.84,1000485,beam,248,0.09,4.903325,0.44129925
15.84,1000486,beam,248,0.393,4.903325,1.927006725
15.84,1000487,beam,248,0.018,4.903325,0.08825984999999999
15.84,1000488,beam,248,0.252,4.903325,1.2356379
15.84,1000489,beam,648,0.075,2.941995,0.220649625
15.84,1000490,beam,648,0.625,2.941995,1.838746875
15.84,1000491,beam,649,1.175,2.941995,3.456844125
15.84,1000492,beam,251,0.09,2.941995,0.26477955
15.84,1000493,beam,251,0.408,2.941995,1.2003339599999998
15.84,1000494,beam,251,0.09,2.941995,0.26477955
15.84,1000495,beam,251,0.393,2.941995,1.156204035
15.84,1000496,beam,251,0.018,2.941995,0.052955909999999995
15.84,1000497,beam,251,0.252,2.941995,0.7413827399999999
15.84,1000498,beam,649,0.075,2.941995,0.220649625
15.84,1000499,beam,253,1.5,2.941995,4.4129925
15.84,1000500,beam,253,1.5,2.941995,4.4129925
15.84,1000501,beam,252,0.09,2.941995,0.26477955
15.84,1000502,beam,252,0.408,2.941995,1.2003339599999998
15.84,1000503,beam,252,0.09,2.941995,0.26477955
15.84,1000504,beam,252,0.393,2.941995,1.156204035
15.84,1000505,beam,252,0.018,2.941995,0.052955909999999995
15.84,1000506,beam,252,0.252,2.941995,0.7413827399999999
15.84,1000507,beam,652,0.075,2.941995,0.220649625
15.84,1000508,beam,652,1.175,2.941995,3.456844125
15.84,1000509,beam,653,1.25,2.941995,3.67749375
15.84,1000510,beam,654,1.1625,2.941995,3.4200691875
15.84,1000511,beam,654,0.021,1.96133,0.041187930000000005
15.84,1000512,beam,654,0.294,1.96133,0.57663102
15.84,1000513,beam,654,0.0875,2.941995,0.25742456249999995
15.84,1000514,beam,256,0.153,1.96133,0.30008349
15.84,1000515,beam,256,2.142,1.96133,4.20116886
15.84,1000516,beam,256,0.6375,2.941995,1.8755218124999997
15.84,1000517,beam,429,0.147,1.96133,0.28831551
15.84,1000518,beam,429,2.058,1.96133,4.036417139999999
15.84,1000519,beam,429,0.6125,2.941995,1.8019719375
15.84,1000520,beam,258,0.018,1.96133,0.03530394
15.84,1000521,beam,258,0.252,1.96133,0.49425516
15.84,1000522,beam,258,0.075,2.941995,0.220649625
15.84,1000523,beam,258,0.7215,2.941995,2.1226493925
15.84,1000524,beam,258,0.558,2.941995,1.6416332100000002
15.84,1000525,beam,258,0.045,2.941995,0.132389775
15.84,1000526,beam,258,0.7605,2.941995,2.2373871975
15.84,1000527,beam,258,0.09,2.941995,0.26477955
15.84,1000528,beam,431,0.09,2.941995,0.26477955
15.84,1000529,beam,431,0.78,2.941995,2.2947561
15.84,1000530,beam,431,0.5145,2.941995,1.5136564274999997
15.84,1000531,beam,431,0.006,2.941995,0.01765197
15.84,1000532,beam,431,0.0795,2.941995,0.2338886025
15.84,1000533,beam,431,0.201,2.941995,0.591340995
15.84,1000534,beam,431,0.909,2.941995,2.674273455
15.84,1000535,beam,431,0.09,2.941995,0.26477955
15.84,1000536,beam,258,0.051,1.96133,0.10002783
15.84,1000537,beam,258,0.714,1.96133,1.40038962
15.84,1000538,beam,258,0.2125,1.96133,0.416782625
15.84,1000539,beam,258,2.04425,1.96133,4.0094488525
15.84,1000540,beam,258,1.581,1.96133,3.10086273
15.84,1000541,beam,258,0.1275,1.96133,0.250069575
15.84,1000542,beam,258,2.15475,1.96133,4.2261758175
15.84,1000543,beam,258,0.255,1.96133,0.50013915
15.84,1000544,beam,431,0.255,1.96133,0.50013915
15.84,1000545,beam,431,2.21,1.96133,4.3345393
15.84,1000546,beam,431,1.45775,1.96133,2.8591288075000003
15.84,1000547,beam,431,0.017,1.96133,0.03334261
15.84,1000548,beam,431,0.22525,1.96133,0.4417895825
15.84,1000549,beam,431,0.5695,1.96133,1.1169774350000001
15.84,1000550,beam,431,2.5755,1.96133,5.051405415
15.84,1000551,beam,431,0.255,1.96133,0.50013915
19.8,1000552,beam,315,0.336,1.96133,0.6590068800000001
19.8,1000553,beam,315,0.1,1.96133,0.196133
19.8,1000554,beam,320,0.1,1.96133,0.196133
19.8,1000555,beam,602,1.606,1.96133,3.14989598
19.8,1000556,beam,603,0.06,1.96133,0.1176798
19.8,1000557,beam,603,0.224,1.96133,0.43933792
19.8,1000558,beam,603,0.79,1.96133,1.5494507000000002
19.8,1000559,beam,603,0.12,1.96133,0.2353596
19.8,1000560,beam,603,0.12,1.96133,0.2353596
19.8,1000561,beam,603,0.6,1.96133,1.176798
19.8,1000562,beam,603,0.44,1.96133,0.8629852
19.8,1000563,beam,603,0.384,1.96133,0.75315072
19.8,1000564,beam,603,0.302,1.96133,0.59232166
19.8,1000565,beam,603,0.008,1.96133,0.01569064
19.8,1000566,beam,604,0.374,1.96133,0.73353742
19.8,1000567,beam,604,1.212,1.96133,2.37713196
19.8,1000568,beam,604,0.12,1.96133,0.2353596
19.8,1000569,beam,315,0.335916,1.96133,0.65884212828
19.8,1000570,beam,315,0.099975,1.96133,0.19608396674999998
19.8,1000571,beam,315,0.375025,1.96133,0.73554778325
19.8,1000572,beam,581,0.4625,1.96133,0.907115125
19.8,1000573,beam,582,0.075,1.96133,0.14709975
19.8,1000574,beam,582,0.8625,1.96133,1.691647125
19.8,1000575,beam,583,0.41825,1.96133,0.8203262725
19.8,1000576,beam,583,0.44425,1.96133,0.8713208525
19.8,1000577,beam,583,0.075,1.96133,0.14709975
19.8,1000578,beam,584,0.075,1.96133,0.14709975
19.8,1000579,beam,584,0.44425,1.96133,0.8713208525
19.8,1000580,beam,584,0.73075,1.96133,1.4332418975
19.8,1000581,beam,585,1.25,1.96133,2.4516625
19.8,1000582,beam,586,1.25,1.96133,2.4516625
19.8,1000583,beam,587,0.075,1.96133,0.14709975
19.8,1000584,beam,587,0.44425,1.96133,0.8713208525
19.8,1000585,beam,587,0.12575,1.96133,0.2466372475
19.8,1000586,beam,587,0.605,1.96133,1.18660465
19.8,1000587,beam,587,0.082075,1.96133,0.16097615975
19.8,1000588,beam,587,0.005425,1.96133,0.01064021525
19.8,1000589,beam,693,0.0625,4.903325,0.3064578125
19.8,1000590,beam,262,0.0625,4.903325,0.3064578125
19.8,1000591,beam,262,1.00375,4.903325,4.921712468749999
19.8,1000592,beam,262,0.0375,4.903325,0.1838746875
19.8,1000593,beam,262,0.14,4.903325,0.6864655000000001
19.8,1000594,beam,262,0.49375,4.903325,2.42101671875
19.8,1000595,beam,262,0.075,4.903325,0.367749375
19.8,1000596,beam,459,0.075,4.903325,0.367749375
19.8,1000597,beam,459,0.375,4.903325,1.838746875
19.8,1000598,beam,459,0.275,4.903325,1.348414375
19.8,1000599,beam,459,0.24,4.903325,1.1767979999999998
19.8,1000600,beam,459,0.18875,4.903325,0.92550259375
19.8,1000601,beam,459,0.005,4.903325,0.024516625
19.8,1000602,beam,459,0.23375,4.903325,1.14615221875
19.8,1000603,beam,459,0.7575,4.903325,3.7142686874999997
19.8,1000604,beam,459,0.075,4.903325,0.367749375
19.8,1000605,beam,261,2.425,4.903325,11.890563124999998
19.8,1000606,beam,261,0.075,7.84532,0.588399
19.8,1000607,beam,450,0.075,7.84532,0.588399
19.8,1000608,beam,450,1.175,7.84532,9.218251
19.8,1000609,beam,451,1.175,7.84532,9.218251
19.8,1000610,beam,273,0.09,4.903325,0.44129925
19.8,1000611,beam,273,0.891,4.903325,4.368862575
19.8,1000612,beam,273,0.018,4.903325,0.08825984999999999
19.8,1000613,beam,273,0.252,4.903325,1.2356379
19.8,1000614,beam,451,0.075,7.84532,0.588399
19.8,1000615,beam,275,1.5,4.903325,7.3549875
19.8,1000616,beam,275,1.5,4.903325,7.3549875
19.8,1000617,beam,274,0.09,4.903325,0.44129925
19.8,1000618,beam,274,0.891,4.903325,4.368862575
19.8,1000619,beam,274,0.018,4.903325,0.08825984999999999
19.8,1000620,beam,274,0.252,4.903325,1.2356379
19.8,1000621,beam,454,0.075,7.84532,0.588399
19.8,1000622,beam,454,1.175,7.84532,9.218251
19.8,1000623,beam,455,1.25,7.84532,9.80665
19.8,1000624,beam,456,1.175,7.84532,9.218251
19.8,1000625,beam,456,0.018,4.903325,0.08825984999999999
19.8,1000626,beam,456,0.252,4.903325,1.2356379
19.8,1000627,beam,456,0.075,4.903325,0.367749375
19.8,1000628,beam,457,0.153,4.903325,0.7502087249999999
19.8,1000629,beam,457,2.142,4.903325,10.502922149999998
19.8,1000630,beam,457,0.6375,4.903325,3.1258696874999994
19.8,1000631,beam,458,0.147,4.903325,0.7207887749999999
19.8,1000632,beam,458,2.058,4.903325,10.09104285
19.8,1000633,beam,458,0.6125,4.903325,3.0032865625
19.8,1000634,beam,268,0.069,4.903325,0.338329425
19.8,1000635,beam,268,0.966,4.903325,4.7366119499999995
19.8,1000636,beam,268,0.2875,4.903325,1.4097059374999998
19.8,1000637,beam,268,0.2875,4.903325,1.4097059374999998
19.8,1000638,beam,268,4.61725,4.903325,22.63987735625
19.8,1000639,beam,268,0.1725,4.903325,0.8458235624999999
19.8,1000640,beam,268,0.644,4.903325,3.1577413
19.8,1000641,beam,268,2.27125,4.903325,11.13667690625
19.8,1000642,beam,268,0.345,4.903325,1.6916471249999998
19.8,1000643,beam,465,0.345,4.903325,1.6916471249999998
19.8,1000644,beam,465,1.725,4.903325,8.458235625
19.8,1000645,beam,465,1.265,4.903325,6.202706124999999
19.8,1000646,beam,465,1.104,4.903325,5.4132708
19.8,1000647,beam,465,0.86825,4.903325,4.257311931249999
19.8,1000648,beam,465,0.023,4.903325,0.11277647499999999
19.8,1000649,beam,465,1.07525,4.903325,5.27230020625
19.8,1000650,beam,465,3.4845,4.903325,17.0856359625
19.8,1000651,beam,465,0.345,4.903325,1.6916471249999998
3.96,1000015,wall,501,8.8065,4.903325,43.181131612499996
3.96,1000016,wall,601,0.002809,4.903325,0.013773439924999999
3.96,1000016,wall,601,2.040555,4.903325,10.005504345374998
3.96,1000016,wall,601,3.187605,4.903325,15.629863286625
3.96,1000016,wall,601,0.001722,1.96133,0.0033774102600000002
