M_kNm,P_kN,caso,cumple,elemento,extremo,muro_origen,piso,tipo
28.23674776704154,14.982562663931928,EY,True,37,i,,,COLUMNA
12.507977479034906,14.982562663931928,EY,True,37,j,,,COLUMNA
25.317226847027115,249.62444108805946,EY,True,38,i,,,COLUMNA
9.711832312327314,249.62444108805946,EY,True,38,j,,,COLUMNA
32.96334106807131,3.721731297685801,EY,True,39,i,,,COLUMNA
19.644048430491473,3.721731297685801,EY,True,39,j,,,COLUMNA
35.311130142275935,4.23325713856341,EY,True,40,i,,,COLUMNA
23.056043903773357,4.23325713856341,EY,True,40,j,,,COLUMNA
35.31668868224906,7.794220592573298,EY,True,41,i,,,COLUMNA
23.06828492976228,7.794220592573298,EY,True,41,j,,,COLUMNA
29.485566845577804,-18.89846029702025,EY,True,42,i,,,COLUMNA
14.408217716128023,-18.89846029702025,EY,True,42,j,,,COLUMNA
29.39798512809086,-18.76165366701356,EY,True,43,i,,,COLUMNA
14.281476170110594,-18.76165366701356,EY,True,43,j,,,COLUMNA
28.27402516544089,-1.6890246828999615,EY,True,44,i,,,COLUMNA
32.96242620268136,-1.6890246828999615,EY,True,44,j,,,COLUMNA
11.809905754269206,-19.13279695177508,EY,True,45,i,,,COLUMNA
18.02966375001034,-19.13279695177508,EY,True,45,j,,,COLUMNA
15.341942080868503,-18.563479713486796,EY,True,46,i,,,COLUMNA
21.078182711505033,-18.563479713486796,EY,True,46,j,,,COLUMNA
11.230894426117285,-21.66085301481591,EY,True,47,i,,,COLUMNA
19.988068965931923,-21.66085301481591,EY,True,47,j,,,COLUMNA
16.241737605339814,-2.5365499879222146,EY,True,48,i,,,COLUMNA
19.882331839977915,-2.5365499879222146,EY,True,48,j,,,COLUMNA
10.583457713312953,-39.82363309674905,EY,True,49,i,,,COLUMNA
19.06523583310979,-39.82363309674905,EY,True,49,j,,,COLUMNA
23.660031207221873,10.002439438472253,EY,True,50,i,,,COLUMNA
28.153311487136072,10.002439438472253,EY,True,50,j,,,COLUMNA
25.617266841048945,8.251316353517101,EY,True,51,i,,,COLUMNA
29.461044751801516,8.251316353517101,EY,True,51,j,,,COLUMNA
26.551233388214374,5.186875090488602,EY,True,52,i,,,COLUMNA
29.74938616020774,5.186875090488602,EY,True,52,j,,,COLUMNA
23.900599404668473,5.888826950086725,EY,True,53,i,,,COLUMNA
28.536771633174048,5.888826950086725,EY,True,53,j,,,COLUMNA
18.660061412387194,3.7849601001842705,EY,True,54,i,,,COLUMNA
25.477563387509985,3.7849601001842705,EY,True,54,j,,,COLUMNA
23.423627490168094,7.986501925712827,EY,True,55,i,,,COLUMNA
28.078385860935573,7.986501925712827,EY,True,55,j,,,COLUMNA
14.305534533350528,136.15937758230132,EY,True,56,i,,,COLUMNA
19.911957654634296,136.15937758230132,EY,True,56,j,,,COLUMNA
9.410337271319774,15.538738800813233,EY,True,57,i,,,COLUMNA
17.933526036529095,15.538738800813233,EY,True,57,j,,,COLUMNA
13.225290100861496,12.659759719403905,EY,True,58,i,,,COLUMNA
19.200359489551165,12.659759719403905,EY,True,58,j,,,COLUMNA
11.239911659711966,16.044195536466564,EY,True,59,i,,,COLUMNA
11.640947152269824,16.044195536466564,EY,True,59,j,,,COLUMNA
15.449377637664082,-3.6875358903218602,EY,True,60,i,,,COLUMNA
18.945206658771745,-3.6875358903218602,EY,True,60,j,,,COLUMNA
11.537160390959535,34.99960691813694,EY,True,61,i,,,COLUMNA
11.301767158476203,34.99960691813694,EY,True,61,j,,,COLUMNA
11.0963265697047,7.634858155262552,EY,True,62,i,,,COLUMNA
14.524479748366016,7.634858155262552,EY,True,62,j,,,COLUMNA
10.96904532769534,9.577246693478529,EY,True,63,i,,,COLUMNA
14.408393799219983,9.577246693478529,EY,True,63,j,,,COLUMNA
7.660624979918783,25.68077847736553,EY,True,64,i,,,COLUMNA
10.464339076101862,25.68077847736553,EY,True,64,j,,,COLUMNA
19.735450587807627,1.9845239450483347,EY,True,65,i,,,COLUMNA
22.395626793180117,1.9845239450483347,EY,True,65,j,,,COLUMNA
23.897805170390885,2.275988219222863,EY,True,66,i,,,COLUMNA
26.244146485526297,2.275988219222863,EY,True,66,j,,,COLUMNA
23.906542546677443,5.579712715247069,EY,True,67,i,,,COLUMNA
26.242714256476468,5.579712715247069,EY,True,67,j,,,COLUMNA
13.287774470801052,-10.629474623544434,EY,True,68,i,,,COLUMNA
16.494174160445986,-10.629474623544434,EY,True,68,j,,,COLUMNA
13.12652735297925,-11.596785354596404,EY,True,69,i,,,COLUMNA
16.337597829681044,-11.596785354596404,EY,True,69,j,,,COLUMNA
19.75588866637643,-61.285290601494,EY,True,70,i,,,COLUMNA
24.76825290720936,-61.285290601494,EY,True,70,j,,,COLUMNA
0.6393646428820022,-12.756524020982035,EY,True,71,i,,,COLUMNA
2.620843497107497,-12.756524020982035,EY,True,71,j,,,COLUMNA
0.15720967498495464,-12.980339684360063,EY,True,72,i,,,COLUMNA
3.9382092986884696,-12.980339684360063,EY,True,72,j,,,COLUMNA
1.2661677920575745,-15.07446466782823,EY,True,73,i,,,COLUMNA
3.4188280562130178,-15.07446466782823,EY,True,73,j,,,COLUMNA
2.556946148499036,-2.2059167076166424,EY,True,74,i,,,COLUMNA
4.62807897917781,-2.2059167076166424,EY,True,74,j,,,COLUMNA
2.7443257893297437,-30.883768604174232,EY,True,75,i,,,COLUMNA
3.0755858406668266,-30.883768604174232,EY,True,75,j,,,COLUMNA
5.675869963182862,548.2021311978394,EY,True,76,i,,,COLUMNA
9.872529837980824,548.2021311978394,EY,True,76,j,,,COLUMNA
7.245378531728044,5.752689151595727,EY,True,77,i,,,COLUMNA
4.093241897924204,5.752689151595727,EY,True,77,j,,,COLUMNA
7.053826763620238,3.495064622337616,EY,True,78,i,,,COLUMNA
4.067426857009181,3.495064622337616,EY,True,78,j,,,COLUMNA
7.285473839237356,3.8766840305541623,EY,True,79,i,,,COLUMNA
4.305320879928731,3.8766840305541623,EY,True,79,j,,,COLUMNA
5.705715746230724,2.390677759126021,EY,True,80,i,,,COLUMNA
2.023687973767813,2.390677759126021,EY,True,80,j,,,COLUMNA
6.805692144798526,6.1884792894479395,EY,True,81,i,,,COLUMNA
3.7855642813896013,6.1884792894479395,EY,True,81,j,,,COLUMNA
3.265846307639981,132.63693451911007,EY,True,82,i,,,COLUMNA
8.356181306703043,132.63693451911007,EY,True,82,j,,,COLUMNA
1.388559770406628,10.80981376987593,EY,True,83,i,,,COLUMNA
4.068469097553029,10.80981376987593,EY,True,83,j,,,COLUMNA
0.9915714698190181,8.918488678716113,EY,True,84,i,,,COLUMNA
4.251259530744293,8.918488678716113,EY,True,84,j,,,COLUMNA
4.50589828701052,11.446997766091348,EY,True,85,i,,,COLUMNA
2.602692249705818,11.446997766091348,EY,True,85,j,,,COLUMNA
3.0295696994980457,-2.533017913872461,EY,True,86,i,,,COLUMNA
5.59285302433514,-2.533017913872461,EY,True,86,j,,,COLUMNA
4.180403466839261,27.721876060365634,EY,True,87,i,,,COLUMNA
2.8725634737921704,27.721876060365634,EY,True,87,j,,,COLUMNA
6.040606066099894,2.6318161825548754,EY,True,88,i,,,COLUMNA
17.035879622810857,2.6318161825548754,EY,True,88,j,,,COLUMNA
5.9638761666652,4.717997887371182,EY,True,89,i,,,COLUMNA
16.987311399546467,4.717997887371182,EY,True,89,j,,,COLUMNA
2.385235738727242,-78.2622286573244,EY,True,90,i,,,COLUMNA
4.8687774545544045,-78.2622286573244,EY,True,90,j,,,COLUMNA
11.868781730901887,0.54637267964236,EY,True,91,i,,,COLUMNA
21.589060185491974,0.54637267964236,EY,True,91,j,,,COLUMNA
14.71164565435938,0.5410724349828798,EY,True,92,i,,,COLUMNA
23.740103917139038,0.5410724349828798,EY,True,92,j,,,COLUMNA
14.687790813004682,3.741426096044524,EY,True,93,i,,,COLUMNA
23.703996988119766,3.741426096044524,EY,True,93,j,,,COLUMNA
7.4436449220122505,-3.478747221619086,EY,True,94,i,,,COLUMNA
18.094016410204407,-3.478747221619086,EY,True,94,j,,,COLUMNA
7.293606367574876,-5.416163360064295,EY,True,95,i,,,COLUMNA
17.94584576453245,-5.416163360064295,EY,True,95,j,,,COLUMNA
43.71170423210142,-278.09524307291053,EY,True,96,i,,,COLUMNA
21.709325710489114,-278.09524307291053,EY,True,96,j,,,COLUMNA
28.311722050207152,-6.006602427828596,EY,True,97,i,,,COLUMNA
25.22772409906935,-6.006602427828596,EY,True,97,j,,,COLUMNA
26.53072821587918,-6.166332895678874,EY,True,98,i,,,COLUMNA
24.859706695577096,-6.166332895678874,EY,True,98,j,,,COLUMNA
26.598853862718677,-7.2699678584546925,EY,True,99,i,,,COLUMNA
25.117716937756644,-7.2699678584546925,EY,True,99,j,,,COLUMNA
25.96945668196373,-1.4966801335580002,EY,True,100,i,,,COLUMNA
22.99706090297559,-1.4966801335580002,EY,True,100,j,,,COLUMNA
27.080052321961887,-15.020803689696326,EY,True,101,i,,,COLUMNA
24.869266880378028,-15.020803689696326,EY,True,101,j,,,COLUMNA
20.17908237164624,-0.06635930041125024,EY,True,102,i,,,COLUMNA
20.243311507856145,-0.06635930041125024,EY,True,102,j,,,COLUMNA
33.05900536585293,203.7848027711419,EY,True,103,i,,,COLUMNA
32.636051693587184,203.7848027711419,EY,True,103,j,,,COLUMNA
39.25922280875114,3.536151314161624,EY,True,104,i,,,COLUMNA
41.579298037430334,3.536151314161624,EY,True,104,j,,,COLUMNA
39.40364160687223,1.4751455998879435,EY,True,105,i,,,COLUMNA
41.6636370857678,1.4751455998879435,EY,True,105,j,,,COLUMNA
39.63628649346571,1.9003022159955265,EY,True,106,i,,,COLUMNA
41.82020902324149,1.9003022159955265,EY,True,106,j,,,COLUMNA
36.31845987113823,1.1324643076128986,EY,True,107,i,,,COLUMNA
38.10348662445796,1.1324643076128986,EY,True,107,j,,,COLUMNA
39.02401118174804,3.03648643929547,EY,True,108,i,,,COLUMNA
41.05852460658467,3.03648643929547,EY,True,108,j,,,COLUMNA
36.27088142206693,0.023316883352039405,EY,True,109,i,,,COLUMNA
36.25421145603298,0.023316883352039405,EY,True,109,j,,,COLUMNA
30.590673479125833,6.341512575018113,EY,True,110,i,,,COLUMNA
31.06417214449125,6.341512575018113,EY,True,110,j,,,COLUMNA
25.216467767134255,5.849250552532992,EY,True,111,i,,,COLUMNA
22.31230045016493,5.849250552532992,EY,True,111,j,,,COLUMNA
25.558130104257753,4.366849628922689,EY,True,112,i,,,COLUMNA
22.564588579921498,4.366849628922689,EY,True,112,j,,,COLUMNA
24.418223610268313,5.762740925666727,EY,True,113,i,,,COLUMNA
22.420533890350562,5.762740925666727,EY,True,113,j,,,COLUMNA
24.338351003432063,-0.8324225428743903,EY,True,114,i,,,COLUMNA
20.641065411102062,-0.8324225428743903,EY,True,114,j,,,COLUMNA
24.215291760911363,13.49489521830244,EY,True,115,i,,,COLUMNA
22.132052524782576,13.49489521830244,EY,True,115,j,,,COLUMNA
20.455509628897467,0.08745391519203262,EY,True,116,i,,,COLUMNA
20.556520579926335,0.08745391519203262,EY,True,116,j,,,COLUMNA
6.897817975414482,0.270393611629251,EY,True,117,i,,,COLUMNA
1.851696121557378,0.270393611629251,EY,True,117,j,,,COLUMNA
6.864476408080759,1.3013063564891405,EY,True,118,i,,,COLUMNA
1.984025095677815,1.3013063564891405,EY,True,118,j,,,COLUMNA
15.777859955106047,0.0,EY,True,119,i,,,COLUMNA
3.375077994860476e-14,-0.0,EY,True,119,j,,,COLUMNA
4.622569457338329,-0.027003039001552976,EY,True,120,i,,,COLUMNA
3.1239982787704976,-0.027003039001552976,EY,True,120,j,,,COLUMNA
3.726592708470688,-0.10709668071959458,EY,True,121,i,,,COLUMNA
3.456737650829373,-0.10709668071959458,EY,True,121,j,,,COLUMNA
3.8162975772471333,1.2288302074397937,EY,True,122,i,,,COLUMNA
3.644930655598688,1.2288302074397937,EY,True,122,j,,,COLUMNA
6.579206471592791,-0.09275739191156518,EY,True,123,i,,,COLUMNA
1.7756844088795827,-0.09275739191156518,EY,True,123,j,,,COLUMNA
6.801791623832392,-1.9440428586133145,EY,True,124,i,,,COLUMNA
4.097262398595903,-1.9440428586133145,EY,True,124,j,,,COLUMNA
6.327778715105475,763.8581516187799,R,True,1,i,,,COLUMNA
12.655569339271048,763.8581516187799,R,True,1,j,,,COLUMNA
10.489669103098361,1564.7914729097422,R,True,2,i,,,COLUMNA
20.97935013646779,1564.7914729097422,R,True,2,j,,,COLUMNA
39.909572690008915,5308.127231977175,R,True,3,i,,,COLUMNA
79.81915746519928,5308.127231977175,R,True,3,j,,,COLUMNA
16.580472337061767,802.5329021748678,R,True,4,i,,,COLUMNA
33.160953526436536,802.5329021748678,R,True,4,j,,,COLUMNA
5.423085443386164,5623.833674591141,R,True,5,i,,,COLUMNA
10.846162575759784,5623.833674591141,R,True,5,j,,,COLUMNA
20.844104747574768,5675.198848109428,R,True,6,i,,,COLUMNA
41.688218373045665,5675.198848109428,R,True,6,j,,,COLUMNA
1.7471959300488353,1181.9485380646004,R,True,7,i,,,COLUMNA
3.4944097108223526,1181.9485380646004,R,True,7,j,,,COLUMNA
13.301576967535073,1599.905751431056,R,True,8,i,,,COLUMNA
26.603140525051167,1599.905751431056,R,True,8,j,,,COLUMNA
19.772360674255168,4032.6455520464324,R,True,9,i,,,COLUMNA
39.54472668649242,4032.6455520464324,R,True,9,j,,,COLUMNA
22.94671395300676,5195.387750336403,R,True,10,i,,,COLUMNA
45.89342137830613,5195.387750336403,R,True,10,j,,,COLUMNA
21.579972379674984,5292.266409001476,R,True,11,i,,,COLUMNA
43.159951701313375,5292.266409001476,R,True,11,j,,,COLUMNA
10.78353621271681,653.0916765253587,R,True,12,i,,,COLUMNA
21.56707946516099,653.0916765253587,R,True,12,j,,,COLUMNA
111.69617585818324,5719.384236910813,R,True,13,i,,,COLUMNA
223.39236678448978,5719.384236910813,R,True,13,j,,,COLUMNA
43.08954584164622,6835.31576434114,R,True,14,i,,,COLUMNA
86.17910611023343,6835.31576434114,R,True,14,j,,,COLUMNA
19.58679522707095,7346.883309334297,R,True,15,i,,,COLUMNA
39.1736046796661,7346.883309334297,R,True,15,j,,,COLUMNA
7.598718604063365,4149.509420073757,R,True,16,i,,,COLUMNA
15.197417327786411,4149.509420073757,R,True,16,j,,,COLUMNA
17.851341161206776,4266.358063193078,R,True,17,i,,,COLUMNA
35.70270245737365,4266.358063193078,R,True,17,j,,,COLUMNA
45.33422421468383,608.6099028201276,R,True,18,i,,,COLUMNA
17.70091070545988,608.6099028201276,R,True,18,j,,,COLUMNA
137.81940533282173,4355.763090033851,R,True,19,i,,,COLUMNA
285.5940784525998,4355.763090033851,R,True,19,j,,,COLUMNA
79.81915746519925,5251.040760997175,R,True,20,i,,,COLUMNA
187.41615984922527,5251.040760997175,R,True,20,j,,,COLUMNA
61.36818375855317,4890.7839201254,R,True,21,i,,,COLUMNA
30.785453125357737,4890.7839201254,R,True,21,j,,,COLUMNA
84.76534648743682,1894.298427227385,R,True,22,i,,,COLUMNA
77.57978320313144,1894.298427227385,R,True,22,j,,,COLUMNA
51.982223069548155,2559.177219875357,R,True,23,i,,,COLUMNA
12.013531732165646,2559.177219875357,R,True,23,j,,,COLUMNA
19.98296979969694,684.2083730388213,R,True,24,i,,,COLUMNA
10.431554555924034,684.2083730388213,R,True,24,j,,,COLUMNA
68.09470550188311,4987.212155755366,R,True,25,i,,,COLUMNA
244.40955157334741,4987.212155755366,R,True,25,j,,,COLUMNA
41.68821837304567,5618.112377129427,R,True,26,i,,,COLUMNA
53.95786820190702,5618.112377129427,R,True,26,j,,,COLUMNA
66.95362901762687,5772.093902844658,R,True,27,i,,,COLUMNA
41.95634514786641,5772.093902844658,R,True,27,j,,,COLUMNA
186.6299797043338,4191.625793962058,R,True,28,i,,,COLUMNA
281.30904753806476,4191.625793962058,R,True,28,j,,,COLUMNA
41.79573052026855,3730.0199068799698,R,True,29,i,,,COLUMNA
8.79013522701221,3730.0199068799698,R,True,29,j,,,COLUMNA
177.42377921020062,1881.8001313704574,R,True,30,i,,,COLUMNA
264.1866558114395,1881.8001313704574,R,True,30,j,,,COLUMNA
52.41594462426906,3786.9982195539737,R,True,31,i,,,COLUMNA
172.63501893741818,3786.9982195539737,R,True,31,j,,,COLUMNA
39.54472668649244,3975.559081066434,R,True,32,i,,,COLUMNA
46.455641893273054,3975.559081066434,R,True,32,j,,,COLUMNA
77.43549497377145,2154.4853474411357,R,True,33,i,,,COLUMNA
62.920082425974954,2154.4853474411357,R,True,33,j,,,COLUMNA
89.08737780589915,1768.6150340555507,R,True,34,i,,,COLUMNA
86.22384848265611,1768.6150340555507,R,True,34,j,,,COLUMNA
54.60821562660219,2259.557056763525,R,True,35,i,,,COLUMNA
17.265519650895822,2259.557056763525,R,True,35,j,,,COLUMNA
133.37177566465215,4080.9768179801476,R,True,36,i,,,COLUMNA
105.95251637138057,4080.9768179801476,R,True,36,j,,,COLUMNA
5.188081934231635,4190.372619753608,R,True,37,i,,,COLUMNA
16.834811334412777,4190.372619753608,R,True,37,j,,,COLUMNA
29.238300084772256,628.1336400359768,R,True,38,i,,,COLUMNA
5.095978535536394,628.1336400359768,R,True,38,j,,,COLUMNA
248.6499376296126,4475.81130747631,R,True,39,i,,,COLUMNA
254.1622114434441,4475.81130747631,R,True,39,j,,,COLUMNA
52.81044878106405,5367.244446142756,R,True,40,i,,,COLUMNA
68.30312498567153,5367.244446142756,R,True,40,j,,,COLUMNA
24.761497513213012,5755.774875784428,R,True,41,i,,,COLUMNA
20.452658378682322,5755.774875784428,R,True,41,j,,,COLUMNA
90.95048102996108,3271.6245110889845,R,True,42,i,,,COLUMNA
67.1539624264001,3271.6245110889845,R,True,42,j,,,COLUMNA
34.11536131241822,3374.172293099037,R,True,43,i,,,COLUMNA
33.37714754213472,3374.172293099037,R,True,43,j,,,COLUMNA
37.80461605870691,454.2815416183022,R,True,44,i,,,COLUMNA
42.57661750051372,454.2815416183022,R,True,44,j,,,COLUMNA
413.0506310664812,3131.6792484340053,R,True,45,i,,,COLUMNA
396.7717910558089,3131.6792484340053,R,True,45,j,,,COLUMNA
267.04687029361446,4192.282411106708,R,True,46,i,,,COLUMNA
196.11556113322646,4192.282411106708,R,True,46,j,,,COLUMNA
106.96047702709083,4078.963378371002,R,True,47,i,,,COLUMNA
170.75322003164496,4078.963378371002,R,True,47,j,,,COLUMNA
152.79647323469203,2107.550623273085,R,True,48,i,,,COLUMNA
192.233713438253,2107.550623273085,R,True,48,j,,,COLUMNA
43.16108312921403,2238.7760102307498,R,True,49,i,,,COLUMNA
71.31231451505961,2238.7760102307498,R,True,49,j,,,COLUMNA
14.979138123499936,467.68377056077065,R,True,50,i,,,COLUMNA
17.832276436501978,467.68377056077065,R,True,50,j,,,COLUMNA
355.44416855516624,3776.9355680341137,R,True,51,i,,,COLUMNA
333.12896019708876,3776.9355680341137,R,True,51,j,,,COLUMNA
110.58478866287274,4174.2788717974,R,True,52,i,,,COLUMNA
111.97703888899709,4174.2788717974,R,True,52,j,,,COLUMNA
55.33720718118137,4304.294316211321,R,True,53,i,,,COLUMNA
50.75033683693323,4304.294316211321,R,True,53,j,,,COLUMNA
395.5742792083829,3075.1513629887777,R,True,54,i,,,COLUMNA
372.1954270872062,3075.1513629887777,R,True,54,j,,,COLUMNA
37.22210369372594,3243.3198746559556,R,True,55,i,,,COLUMNA
89.99382649771437,3243.3198746559556,R,True,55,j,,,COLUMNA
412.8493780048864,858.5373466333867,R,True,56,i,,,COLUMNA
431.784199887882,858.5373466333867,R,True,56,j,,,COLUMNA
245.50576501581628,2862.3046032846974,R,True,57,i,,,COLUMNA
241.12246165249547,2862.3046032846974,R,True,57,j,,,COLUMNA
92.74914828020313,2998.8215884546585,R,True,58,i,,,COLUMNA
89.16671524261504,2998.8215884546585,R,True,58,j,,,COLUMNA
83.33863684660889,3077.7094225051824,R,True,59,i,,,COLUMNA
75.30758051861685,3077.7094225051824,R,True,59,j,,,COLUMNA
171.10868504838612,2158.6981276267566,R,True,60,i,,,COLUMNA
215.89202832687204,2158.6981276267566,R,True,60,j,,,COLUMNA
49.003005717137675,2371.8966004886142,R,True,61,i,,,COLUMNA
75.1181653584129,2371.8966004886142,R,True,61,j,,,COLUMNA
116.44341930804694,2969.887580166631,R,True,62,i,,,COLUMNA
111.38856383819845,2969.887580166631,R,True,62,j,,,COLUMNA
14.82850367787222,3069.3193703668285,R,True,63,i,,,COLUMNA
14.946016092741782,3069.3193703668285,R,True,63,j,,,COLUMNA
9.558782010587812,759.6371632281329,R,True,64,i,,,COLUMNA
20.692713061743277,759.6371632281329,R,True,64,j,,,COLUMNA
224.70273236071947,3250.222974537902,R,True,65,i,,,COLUMNA
232.6959971446326,3250.222974537902,R,True,65,j,,,COLUMNA
43.46085239459285,3910.3641494817593,R,True,66,i,,,COLUMNA
46.09092138562345,3910.3641494817593,R,True,66,j,,,COLUMNA
55.625536685220965,4190.301878810322,R,True,67,i,,,COLUMNA
60.382522297425965,4190.301878810322,R,True,67,j,,,COLUMNA
81.08902175435155,2385.2767916598345,R,True,68,i,,,COLUMNA
75.85558157254687,2385.2767916598345,R,True,68,j,,,COLUMNA
52.38182213795373,2478.249726570201,R,True,69,i,,,COLUMNA
54.76385171887327,2478.249726570201,R,True,69,j,,,COLUMNA
25.587488218368712,198.40912127959902,R,True,70,i,,,COLUMNA
27.82854112247542,198.40912127959902,R,True,70,j,,,COLUMNA
288.61575313511196,1925.5512527609696,R,True,71,i,,,COLUMNA
297.05346732205373,1925.5512527609696,R,True,71,j,,,COLUMNA
195.79254078137683,2858.976911992069,R,True,72,i,,,COLUMNA
287.2495077993177,2858.976911992069,R,True,72,j,,,COLUMNA
172.245014031266,2990.251237189894,R,True,73,i,,,COLUMNA
284.8002561351545,2990.251237189894,R,True,73,j,,,COLUMNA
205.49569119530528,1443.895745940235,R,True,74,i,,,COLUMNA
203.3226122123411,1443.895745940235,R,True,74,j,,,COLUMNA
119.411071662545,1974.6726679882217,R,True,75,i,,,COLUMNA
314.2835057564992,1974.6726679882217,R,True,75,j,,,COLUMNA
18.50594028327834,1061.1683600683639,R,True,76,i,,,COLUMNA
73.22812762595792,1061.1683600683639,R,True,76,j,,,COLUMNA
352.3059480206737,2574.9436075354374,R,True,77,i,,,COLUMNA
369.7959569420957,2574.9436075354374,R,True,77,j,,,COLUMNA
78.63278510201096,2761.003484365074,R,True,78,i,,,COLUMNA
67.89846782889691,2761.003484365074,R,True,78,j,,,COLUMNA
35.35837595213166,2869.8160909337207,R,True,79,i,,,COLUMNA
48.55547228492694,2869.8160909337207,R,True,79,j,,,COLUMNA
332.27279250500425,1945.9601014528776,R,True,80,i,,,COLUMNA
339.73119638756,1945.9601014528776,R,True,80,j,,,COLUMNA
153.28701745686175,2796.6540333577277,R,True,81,i,,,COLUMNA
425.33739747513954,2796.6540333577277,R,True,81,j,,,COLUMNA
209.53381151780312,-175.41262407347736,R,True,82,i,,,COLUMNA
7.649208884260247,-175.41262407347736,R,True,82,j,,,COLUMNA
220.84707296831212,1942.7689721018473,R,True,83,i,,,COLUMNA
180.9527962727093,1942.7689721018473,R,True,83,j,,,COLUMNA
53.7117141918248,2019.6293519026751,R,True,84,i,,,COLUMNA
45.841336925610634,2019.6293519026751,R,True,84,j,,,COLUMNA
47.62683722355912,2072.120984163493,R,True,85,i,,,COLUMNA
51.97934164613966,2072.120984163493,R,True,85,j,,,COLUMNA
240.59850488160944,1375.478306291113,R,True,86,i,,,COLUMNA
244.52382912488758,1375.478306291113,R,True,86,j,,,COLUMNA
129.681569548124,2067.840263993443,R,True,87,i,,,COLUMNA
336.5942732093907,2067.840263993443,R,True,87,j,,,COLUMNA
94.53415847732012,1861.0009791148095,R,True,88,i,,,COLUMNA
106.73679836483637,1861.0009791148095,R,True,88,j,,,COLUMNA
22.933687131348982,1946.3195124335452,R,True,89,i,,,COLUMNA
46.81956897001196,1946.3195124335452,R,True,89,j,,,COLUMNA
21.32226425857535,1169.7011892152166,R,True,90,i,,,COLUMNA
48.314403039745955,1169.7011892152166,R,True,90,j,,,COLUMNA
250.32562502589684,2035.1325475136814,R,True,91,i,,,COLUMNA
235.95980533571628,2035.1325475136814,R,True,91,j,,,COLUMNA
70.50196877664355,2459.840107116338,R,True,92,i,,,COLUMNA
68.28076448405547,2459.840107116338,R,True,92,j,,,COLUMNA
37.8849308431387,2641.136365755217,R,True,93,i,,,COLUMNA
34.632536411729475,2641.136365755217,R,True,93,j,,,COLUMNA
60.6761267251951,1496.5561245734502,R,True,94,i,,,COLUMNA
74.73228926554515,1496.5561245734502,R,True,94,j,,,COLUMNA
43.654195807034185,1579.9566620666108,R,True,95,i,,,COLUMNA
44.77922960528244,1579.9566620666108,R,True,95,j,,,COLUMNA
85.9672825322185,615.1966872257286,R,True,96,i,,,COLUMNA
124.80282931978653,615.1966872257286,R,True,96,j,,,COLUMNA
365.32814867289017,970.3373773445231,R,True,97,i,,,COLUMNA
442.2272582675317,970.3373773445231,R,True,97,j,,,COLUMNA
461.3493631942393,1662.186101527866,R,True,98,i,,,COLUMNA
552.6384700929717,1662.186101527866,R,True,98,j,,,COLUMNA
478.49310056398724,1771.31173382062,R,True,99,i,,,COLUMNA
568.3117281878502,1771.31173382062,R,True,99,j,,,COLUMNA
378.39855560258906,915.4651388686724,R,True,100,i,,,COLUMNA
538.5854373417487,915.4651388686724,R,True,100,j,,,COLUMNA
599.7134863615622,1025.734975317736,R,True,101,i,,,COLUMNA
707.3331760435618,1025.734975317736,R,True,101,j,,,COLUMNA
847.7493130904746,59.73589087867487,R,True,102,i,,,COLUMNA
781.1085391544555,59.73589087867487,R,True,102,j,,,COLUMNA
141.2194798246305,641.5262988117823,R,True,103,i,,,COLUMNA
137.4012688084001,641.5262988117823,R,True,103,j,,,COLUMNA
453.9333507044805,1361.2372903088296,R,True,104,i,,,COLUMNA
537.6681130056426,1361.2372903088296,R,True,104,j,,,COLUMNA
86.8413505022321,1452.6820219326191,R,True,105,i,,,COLUMNA
99.43117405471422,1452.6820219326191,R,True,105,j,,,COLUMNA
69.98781254640998,1539.1868947599319,R,True,106,i,,,COLUMNA
61.13568002658623,1539.1868947599319,R,True,106,j,,,COLUMNA
515.7691198659718,1043.6931662785667,R,True,107,i,,,COLUMNA
667.2612642037926,1043.6931662785667,R,True,107,j,,,COLUMNA
815.3892261271483,1415.0275166581307,R,True,108,i,,,COLUMNA
950.4780533444731,1415.0275166581307,R,True,108,j,,,COLUMNA
1103.9684161290093,88.25981749838698,R,True,109,i,,,COLUMNA
1015.9950873010517,88.25981749838698,R,True,109,j,,,COLUMNA
79.55250543999924,966.3960888626349,R,True,110,i,,,COLUMNA
366.81888650585825,966.3960888626349,R,True,110,j,,,COLUMNA
263.12317884197194,998.742411642486,R,True,111,i,,,COLUMNA
402.3061934230818,998.742411642486,R,True,111,j,,,COLUMNA
93.92625390953022,1066.3145718239505,R,True,112,i,,,COLUMNA
132.7631939108027,1066.3145718239505,R,True,112,j,,,COLUMNA
67.99069004869716,1087.0388894804928,R,True,113,i,,,COLUMNA
62.53117959894416,1087.0388894804928,R,True,113,j,,,COLUMNA
368.3993486276381,715.4910877805078,R,True,114,i,,,COLUMNA
471.2311901526783,715.4910877805078,R,True,114,j,,,COLUMNA
628.1519631726319,1034.157134390374,R,True,115,i,,,COLUMNA
729.9153055294069,1034.157134390374,R,True,115,j,,,COLUMNA
871.8735110934199,56.91079535546204,R,True,116,i,,,COLUMNA
807.5216563426933,56.91079535546204,R,True,116,j,,,COLUMNA
36.0853785224289,754.9341568181143,R,True,117,i,,,COLUMNA
46.629565822236394,754.9341568181143,R,True,117,j,,,COLUMNA
52.747311242781386,878.9972509616534,R,True,118,i,,,COLUMNA
