caso,elemento,tipo,eje,x_m,y_m,z_inferior_m,z_superior_m,nodo_inferior,nodo_superior,elementos_superiores,elementos_inferiores,P_compresion_kN,P_superior_kN,aporte_neto_nudo_kN,continuidad_nodal
R,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,967.8456228068198,0,967.8456228068198,OK
R,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,998.5957343632034,0,998.5957343632034,OK
R,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,1064.3676139646552,0,1064.3676139646552,OK
R,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,1087.1147969546141,0,1087.1147969546141,OK
R,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,697.3362511763422,0,697.3362511763422,OK
R,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,1057.424068461266,0,1057.424068461266,OK
R,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,55.23768792944779,0,55.23768792944779,OK
R,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,756.8045010789536,0,756.8045010789536,OK
R,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,878.213264789633,0,878.213264789633,OK
R,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,28.543235490000086,0,28.543235490000086,OK
R,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,814.1539706305041,0,814.1539706305041,OK
R,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,1022.4681015779945,0,1022.4681015779945,OK
R,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,1102.5842297408246,0,1102.5842297408246,OK
R,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,607.1705971339949,0,607.1705971339949,OK
R,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,682.0299943378094,0,682.0299943378094,OK
R,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,14.13580968088952,0,14.13580968088952,OK
R,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,7.512727817060465,0,7.512727817060465,OK
R,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,34.52694946093851,0,34.52694946093851,OK
R,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,34.954751325499046,0,34.954751325499046,OK
EXG,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,13.035194985019134,300.77495728635427,-287.73976230133513,OK
EXG,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,7.403920454169607,9.660833460523968,-2.2569130063543605,OK
EXG,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,2.5674671549552124,2.567467154955212,4.440892098500626e-16,OK
EXG,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,98.59793368854707,161.65792366514503,-63.05998997659796,OK
EXG,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,13.525178810678199,8.821002442365987,4.704176368312211,OK
EXG,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,-1.4550850609996022,-1.4550850609996024,2.220446049250313e-16,OK
EXG,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,16.986809518507776,19.789844583584415,-2.8030350650766387,OK
EXG,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,3.41824721716528,-0.1978383276545712,3.6160855448198514,OK
EXG,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,-6.805833543745475,-6.805833543745475,0.0,OK
EXG,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,-1.3870994157513385,-0.6316965320070606,-0.755402883744278,OK
EXG,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,11.181815951555025,6.488154691614608,4.693661259940417,OK
EXG,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,-14.005341470777447,-14.721172640299564,0.7158311695221169,OK
EXG,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,-110.01379403101396,-93.60096107747519,-16.412832953538768,OK
EXG,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,46.721678540321506,39.850977029459614,6.870701510861892,OK
EXG,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,-3.2183961327010135,-7.273462944418714,4.055066811717701,OK
EXG,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,-0.20115939255363116,0.5860065058113962,-0.7871658983650274,OK
EXG,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,-5.613525417074716,-10.090432779554192,4.4769073624794755,OK
EXG,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,300.77495728635427,232.71979506087033,68.05516222548394,OK
EXG,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,9.660833460523968,9.990814400895724,-0.3299809403717564,OK
EXG,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,2.567467154955212,-1.7721918187673555,4.3396589737225675,OK
EXG,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,8.306180338237333,11.846201149002088,-3.540020810764755,OK
EXG,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,-100.38679952576838,-110.90573074466501,10.518931218896626,OK
EXG,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,242.09804068606493,164.71508397965687,77.38295670640807,OK
EXG,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,161.65792366514503,62.4152388735315,99.24268479161353,OK
EXG,25,COLUMN,F,10.0,7.25,3.96,7.92,101101,201101,51,5,8.821002442365987,3.895181399158288,4.9258210432077,OK
EXG,26,COLUMN,G,20.0,7.25,3.96,7.92,101201,201201,52,6,-1.4550850609996024,-0.4745322218072563,-0.9805528391923461,OK
EXG,27,COLUMN,H,30.0,7.25,3.96,7.92,101301,201301,53,,-5.888402142998418,-4.666645169354837,-1.221756973643581,OK
EXG,28,COLUMN,I,40.0,7.25,3.96,7.92,101401,201401,54,,-157.60849360009925,-111.33046492776187,-46.278028672337385,OK
EXG,29,COLUMN,I_prima,45.0,7.25,3.96,7.92,101451,201451,55,,232.50017738019923,166.48907813129637,66.01109924890287,OK
EXG,30,COLUMN,E,0.0,16.15,3.96,7.92,102001,202001,56,7,19.789844583584415,23.406788952202763,-3.6169443686183484,OK
EXG,31,COLUMN,F,10.0,16.15,3.96,7.92,102101,202101,57,8,-0.1978383276545712,-1.0752083197860602,0.877369992131489,OK
EXG,32,COLUMN,G,20.0,16.15,3.96,7.92,102201,202201,58,9,-6.805833543745475,-6.4295216401031885,-0.3763119036422866,OK
EXG,33,COLUMN,H,30.0,16.15,3.96,7.92,102301,202301,59,,-768.3402080382575,13.284888831662748,-781.6250968699203,OK
EXG,34,COLUMN,I,40.0,16.15,3.96,7.92,102401,202401,60,,-91.47272002862766,-97.74640654519077,6.273686516563103,OK
EXG,35,COLUMN,I_prima,45.0,16.15,3.96,7.92,102451,202451,61,,902.174368005046,134.65148212742594,767.52288587762,OK
EXG,36,COLUMN,1B,-20.8,16.15,3.96,7.92,701001,702001,62,10,-0.6316965320070606,0.40820567825898046,-1.0399022102660411,OK
EXG,37,COLUMN,1C,-10.8,16.15,3.96,7.92,701002,702002,63,11,6.488154691614608,5.52283892023807,0.9653157713765381,OK
EXG,38,COLUMN,1D,-0.8,16.15,3.96,7.92,701003,702003,64,12,-14.721172640299564,-14.416436902776548,-0.30473573752301597,OK
EXG,39,COLUMN,2A,-28.3,7.25,3.96,7.92,701004,702004,65,13,-93.60096107747519,-65.91185400197055,-27.689107075504637,OK
EXG,40,COLUMN,2B,-20.8,7.25,3.96,7.92,701005,702005,66,14,39.850977029459614,27.420737539125742,12.430239490333872,OK
EXG,41,COLUMN,2C,-10.8,7.25,3.96,7.92,701006,702006,67,15,-7.273462944418714,-3.5828516434037714,-3.690611301014943,OK
EXG,42,COLUMN,3B,-20.8,0.0,3.96,7.92,701007,702007,68,16,0.5860065058113962,1.1842960944315502,-0.5982895886201539,OK
EXG,43,COLUMN,3C,-10.8,0.0,3.96,7.92,701008,702008,69,17,-10.090432779554192,-6.929468018915608,-3.160964760638584,OK
EXG,44,COLUMN,E,0.0,0.0,7.92,11.88,200001,300001,70,18,232.71979506087033,242.6570065024491,-9.937211441578768,OK
EXG,45,COLUMN,F,10.0,0.0,7.92,11.88,200101,300101,71,19,9.990814400895724,9.597501246309985,0.3933131545857389,OK
EXG,46,COLUMN,G,20.0,0.0,7.92,11.88,200201,300201,72,20,-1.7721918187673555,-6.040265374933543,4.268073556166187,OK
EXG,47,COLUMN,H,30.0,0.0,7.92,11.88,200301,300301,73,21,11.846201149002088,9.72927530615724,2.1169258428448483,OK
EXG,48,COLUMN,I,40.0,0.0,7.92,11.88,200401,300401,74,22,-110.90573074466501,-57.7721714699521,-53.13355927471291,OK
EXG,49,COLUMN,I_prima,45.0,0.0,7.92,11.88,200451,300451,75,23,164.71508397965687,90.61393413964129,74.10114984001558,OK
EXG,50,COLUMN,E,0.0,7.25,7.92,11.88,201001,301001,76,24,62.4152388735315,-7.591789395026152,70.00702826855765,OK
EXG,51,COLUMN,F,10.0,7.25,7.92,11.88,201101,301101,77,25,3.895181399158288,0.43897783456191525,3.456203564596373,OK
EXG,52,COLUMN,G,20.0,7.25,7.92,11.88,201201,301201,78,26,-0.4745322218072563,0.06906760581098119,-0.5435998276182374,OK
EXG,53,COLUMN,H,30.0,7.25,7.92,11.88,201301,301301,79,27,-4.666645169354837,-4.206722051762719,-0.4599231175921181,OK
EXG,54,COLUMN,I,40.0,7.25,7.92,11.88,201401,301401,80,28,-111.33046492776187,-58.40201877173187,-52.92844615603,OK
EXG,55,COLUMN,I_prima,45.0,7.25,7.92,11.88,201451,301451,81,29,166.48907813129637,90.27373372572269,76.21534440557367,OK
EXG,56,COLUMN,E,0.0,16.15,7.92,11.88,202001,302001,82,30,23.406788952202763,28.239901266554398,-4.833112314351634,OK
EXG,57,COLUMN,F,10.0,16.15,7.92,11.88,202101,302101,83,31,-1.0752083197860602,-2.1742214218399747,1.0990131020539144,OK
EXG,58,COLUMN,G,20.0,16.15,7.92,11.88,202201,302201,84,32,-6.4295216401031885,-4.293234589549541,-2.1362870505536478,OK
EXG,59,COLUMN,H,30.0,16.15,7.92,11.88,202301,302301,85,33,13.284888831662748,7.101071855105543,6.183816976557205,OK
EXG,60,COLUMN,I,40.0,16.15,7.92,11.88,202401,302401,86,34,-97.74640654519077,-50.24724884572765,-47.49915769946312,OK
EXG,61,COLUMN,I_prima,45.0,16.15,7.92,11.88,202451,302451,87,35,134.65148212742594,68.32972454131082,66.32175758611511,OK
EXG,62,COLUMN,1B,-20.8,16.15,7.92,11.88,702001,703001,88,36,0.40820567825898046,1.0201967853756813,-0.6119911071167008,OK
EXG,63,COLUMN,1C,-10.8,16.15,7.92,11.88,702002,703002,89,37,5.52283892023807,5.490425401693101,0.03241351854496877,OK
EXG,64,COLUMN,1D,-0.8,16.15,7.92,11.88,702003,703003,90,38,-14.416436902776548,-20.075663656223618,5.65922675344707,OK
EXG,65,COLUMN,2A,-28.3,7.25,7.92,11.88,702004,703004,91,39,-65.91185400197055,-33.86949853764547,-32.042355464325084,OK
EXG,66,COLUMN,2B,-20.8,7.25,7.92,11.88,702005,703005,92,40,27.420737539125742,13.362587495429084,14.058150043696658,OK
EXG,67,COLUMN,2C,-10.8,7.25,7.92,11.88,702006,703006,93,41,-3.5828516434037714,-0.6341436166504962,-2.948708026753275,OK
EXG,68,COLUMN,3B,-20.8,0.0,7.92,11.88,702007,703007,94,42,1.1842960944315502,1.5604702638309786,-0.3761741693994285,OK
EXG,69,COLUMN,3C,-10.8,0.0,7.92,11.88,702008,703008,95,43,-6.929468018915608,-3.367762855346193,-3.561705163569415,OK
EXG,70,COLUMN,E,0.0,0.0,11.88,15.84,300001,400001,96,44,242.6570065024491,-70.93053819307627,313.58754469552537,OK
EXG,71,COLUMN,F,10.0,0.0,11.88,15.84,300101,400101,97,45,9.597501246309985,5.371954484551611,4.225546761758374,OK
EXG,72,COLUMN,G,20.0,0.0,11.88,15.84,300201,400201,98,46,-6.040265374933543,-3.198227524395622,-2.8420378505379205,OK
EXG,73,COLUMN,H,30.0,0.0,11.88,15.84,300301,400301,99,47,9.72927530615724,4.710756159859191,5.018519146298049,OK
EXG,74,COLUMN,I,40.0,0.0,11.88,15.84,300401,400401,100,48,-57.7721714699521,-20.925809422114064,-36.846362047838035,OK
EXG,75,COLUMN,I_prima,45.0,0.0,11.88,15.84,300451,400451,101,49,90.61393413964129,35.271100610100426,55.34283352954086,OK
EXG,76,COLUMN,E,0.0,7.25,11.88,15.84,301001,401001,103,50,-7.591789395026152,-101.7472385451951,94.15544915016895,OK
EXG,77,COLUMN,F,10.0,7.25,11.88,15.84,301101,401101,104,51,0.43897783456191525,-4.589079110573831,5.028056945135746,OK
EXG,78,COLUMN,G,20.0,7.25,11.88,15.84,301201,401201,105,52,0.06906760581098119,0.7120445353515745,-0.6429769295405934,OK
EXG,79,COLUMN,H,30.0,7.25,11.88,15.84,301301,401301,106,53,-4.206722051762719,-2.282921850988579,-1.9238002007741395,OK
EXG,80,COLUMN,I,40.0,7.25,11.88,15.84,301401,401401,107,54,-58.40201877173187,-20.94830663930366,-37.45371213242821,OK
EXG,81,COLUMN,I_prima,45.0,7.25,11.88,15.84,301451,401451,108,55,90.27373372572269,35.85238989920655,54.42134382651614,OK
EXG,82,COLUMN,E,0.0,16.15,11.88,15.84,302001,402001,110,56,28.239901266554398,-3.4568673463723902,31.69676861292679,OK
EXG,83,COLUMN,F,10.0,16.15,11.88,15.84,302101,402101,111,57,-2.1742214218399747,1.0276167957389144,-3.201838217578889,OK
EXG,84,COLUMN,G,20.0,16.15,11.88,15.84,302201,402201,112,58,-4.293234589549541,-2.2723742775828675,-2.0208603119666733,OK
EXG,85,COLUMN,H,30.0,16.15,11.88,15.84,302301,402301,113,59,7.101071855105543,3.290655468055126,3.810416387050417,OK
EXG,86,COLUMN,I,40.0,16.15,11.88,15.84,302401,402401,114,60,-50.24724884572765,-17.464974675733515,-32.78227416999413,OK
EXG,87,COLUMN,I_prima,45.0,16.15,11.88,15.84,302451,402451,115,61,68.32972454131082,25.715393628583353,42.61433091272747,OK
EXG,88,COLUMN,1B,-20.8,16.15,11.88,15.84,703001,704001,117,62,1.0201967853756813,2.3282131777483985,-1.3080163923727173,OK
EXG,89,COLUMN,1C,-10.8,16.15,11.88,15.84,703002,704002,118,63,5.490425401693101,-1.170813663780431,6.6612390654735325,OK
EXG,90,COLUMN,1D,-0.8,16.15,11.88,15.84,703003,704003,119,64,-20.075663656223618,0.0,-20.075663656223618,OK
EXG,91,COLUMN,2A,-28.3,7.25,11.88,15.84,703004,704004,120,65,-33.86949853764547,-9.46117553621418,-24.40832300143129,OK
EXG,92,COLUMN,2B,-20.8,7.25,11.88,15.84,703005,704005,121,66,13.362587495429084,2.9890368434912795,10.373550651937805,OK
EXG,93,COLUMN,2C,-10.8,7.25,11.88,15.84,703006,704006,122,67,-0.6341436166504962,3.81546632256318,-4.449609939213676,OK
EXG,94,COLUMN,3B,-20.8,0.0,11.88,15.84,703007,704007,123,68,1.5604702638309786,2.2043003399679226,-0.643830076136944,OK
EXG,95,COLUMN,3C,-10.8,0.0,11.88,15.84,703008,704008,124,69,-3.367762855346193,-2.3144176743022356,-1.0533451810439574,OK
EXG,96,COLUMN,E,0.0,0.0,15.84,19.8,400001,500001,,70,-70.93053819307627,0,-70.93053819307627,OK
EXG,97,COLUMN,F,10.0,0.0,15.84,19.8,400101,500101,,71,5.371954484551611,0,5.371954484551611,OK
EXG,98,COLUMN,G,20.0,0.0,15.84,19.8,400201,500201,,72,-3.198227524395622,0,-3.198227524395622,OK
EXG,99,COLUMN,H,30.0,0.0,15.84,19.8,400301,500301,,73,4.710756159859191,0,4.710756159859191,OK
EXG,100,COLUMN,I,40.0,0.0,15.84,19.8,400401,500401,,74,-20.925809422114064,0,-20.925809422114064,OK
EXG,101,COLUMN,I_prima,45.0,0.0,15.84,19.8,400451,500451,,75,35.271100610100426,0,35.271100610100426,OK
EXG,102,COLUMN,J,50.0,0.0,15.84,19.8,400501,500501,,,-2.4886986203243953,0,-2.4886986203243953,OK
EXG,103,COLUMN,E,0.0,7.25,15.84,19.8,401001,501001,,76,-101.7472385451951,0,-101.7472385451951,OK
EXG,104,COLUMN,F,10.0,7.25,15.84,19.8,401101,501101,,77,-4.589079110573831,0,-4.589079110573831,OK
EXG,105,COLUMN,G,20.0,7.25,15.84,19.8,401201,501201,,78,0.7120445353515745,0,0.7120445353515745,OK
EXG,106,COLUMN,H,30.0,7.25,15.84,19.8,401301,501301,,79,-2.282921850988579,0,-2.282921850988579,OK
EXG,107,COLUMN,I,40.0,7.25,15.84,19.8,401401,501401,,80,-20.94830663930366,0,-20.94830663930366,OK
EXG,108,COLUMN,I_prima,45.0,7.25,15.84,19.8,401451,501451,,81,35.85238989920655,0,35.85238989920655,OK
EXG,109,COLUMN,J,50.0,7.25,15.84,19.8,401501,501501,,,-2.469212196462981,0,-2.469212196462981,OK
EXG,110,COLUMN,E,0.0,16.15,15.84,19.8,402001,502001,,82,-3.4568673463723902,0,-3.4568673463723902,OK
EXG,111,COLUMN,F,10.0,16.15,15.84,19.8,402101,502101,,83,1.0276167957389144,0,1.0276167957389144,OK
EXG,112,COLUMN,G,20.0,16.15,15.84,19.8,402201,502201,,84,-2.2723742775828675,0,-2.2723742775828675,OK
EXG,113,COLUMN,H,30.0,16.15,15.84,19.8,402301,502301,,85,3.290655468055126,0,3.290655468055126,OK
EXG,114,COLUMN,I,40.0,16.15,15.84,19.8,402401,502401,,86,-17.464974675733515,0,-17.464974675733515,OK
EXG,115,COLUMN,I_prima,45.0,16.15,15.84,19.8,402451,502451,,87,25.715393628583353,0,25.715393628583353,OK
EXG,116,COLUMN,J,50.0,16.15,15.84,19.8,402501,502501,,,-2.376527361907926,0,-2.376527361907926,OK
EXG,117,COLUMN,1B,-20.8,16.15,15.84,19.8,704001,705001,,88,2.3282131777483985,0,2.3282131777483985,OK
EXG,118,COLUMN,1C,-10.8,16.15,15.84,19.8,704002,705002,,89,-1.170813663780431,0,-1.170813663780431,OK
EXG,119,COLUMN,1D,-0.8,16.15,15.84,19.8,704003,705003,,90,0.0,0,0.0,OK
EXG,120,COLUMN,2A,-28.3,7.25,15.84,19.8,704004,705004,,91,-9.46117553621418,0,-9.46117553621418,OK
EXG,121,COLUMN,2B,-20.8,7.25,15.84,19.8,704005,705005,,92,2.9890368434912795,0,2.9890368434912795,OK
EXG,122,COLUMN,2C,-10.8,7.25,15.84,19.8,704006,705006,,93,3.81546632256318,0,3.81546632256318,OK
EXG,123,COLUMN,3B,-20.8,0.0,15.84,19.8,704007,705007,,94,2.2043003399679226,0,2.2043003399679226,OK
EXG,124,COLUMN,3C,-10.8,0.0,15.84,19.8,704008,705008,,95,-2.3144176743022356,0,-2.3144176743022356,OK
EXG,355,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,10.0,-4.12,7.92,11.88,900017,900115,,,0.07590489122839089,0,0.07590489122839089,OK
EXG,356,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,17.49,-4.12,7.92,11.88,900018,900116,,,-0.07197355734958773,0,-0.07197355734958773,OK
EXG,357,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,20.0,-4.12,15.84,19.8,900034,900046,,,-0.18404144988578144,0,-0.18404144988578144,OK
EXG,358,STEEL_COLUMN_SHS300x20,BEAM_MANUAL,30.0,-4.12,15.84,19.8,900035,900047,,,-0.020864272430527825,0,-0.020864272430527825,OK
EXQ,1,COLUMN,E,0.0,0.0,0.0,3.96,1,100001,18,,3.429514342160214,86.6791683080106,-83.24965396585038,OK
EXQ,2,COLUMN,F,10.0,0.0,0.0,3.96,101,100101,19,,2.1545520115455914,2.7626339111648184,-0.608081899619227,OK
EXQ,3,COLUMN,G,20.0,0.0,0.0,3.96,201,100201,20,,0.7039014205156701,0.70390142051567,1.1102230246251565e-16,OK
EXQ,4,COLUMN,E,0.0,7.25,0.0,3.96,1001,101001,24,,28.18910503697273,46.74564006077929,-18.556535023806557,OK
EXQ,5,COLUMN,F,10.0,7.25,0.0,3.96,1101,101101,25,,3.9449372104316507,2.561699484969946,1.3832377254617048,OK
EXQ,6,COLUMN,G,20.0,7.25,0.0,3.96,1201,101201,26,,-0.4180955930512712,-0.4180955930512711,-1.1102230246251565e-16,OK
EXQ,7,COLUMN,E,0.0,16.15,0.0,3.96,2001,102001,30,,4.985819763814461,5.7676964986532155,-0.7818767348387548,OK
EXQ,8,COLUMN,F,10.0,16.15,0.0,3.96,2101,102101,31,,1.016654314301315,-0.034555480546480576,1.0512097948477954,OK
EXQ,9,COLUMN,G,20.0,16.15,0.0,3.96,2201,102201,32,,-1.9916006296464575,-1.9916006296464572,-2.220446049250313e-16,OK
EXQ,10,COLUMN,1B,-20.8,16.15,0.0,3.96,700001,701001,36,,-0.41444936882142336,-0.20063962924143713,-0.21380973957998622,OK
EXQ,11,COLUMN,1C,-10.8,16.15,0.0,3.96,700002,701002,37,,3.1382333081625045,1.7294169397911503,1.4088163683713542,OK
EXQ,12,COLUMN,1D,-0.8,16.15,0.0,3.96,700003,701003,38,,-4.10631511472664,-4.283947436551291,0.1776323218246505,OK
EXQ,13,COLUMN,2A,-28.3,7.25,0.0,3.96,700004,701004,39,,-31.852621084413553,-26.92000032991987,-4.9326207544936835,OK
EXQ,14,COLUMN,2B,-20.8,7.25,0.0,3.96,700005,701005,40,,13.541589754860043,11.466451037872469,2.075138716987574,OK
EXQ,15,COLUMN,2C,-10.8,7.25,0.0,3.96,700006,701006,41,,-1.0867216923756067,-2.3055895009847998,1.218867808609193,OK
EXQ,16,COLUMN,3B,-20.8,0.0,0.0,3.96,700007,701007,42,,-0.06870769902183914,0.15530682886552738,-0.22401452788736653,OK
EXQ,17,COLUMN,3C,-10.8,0.0,0.0,3.96,700008,701008,43,,-1.8490693732191232,-3.19234868094217,1.343279307723047,OK
EXQ,18,COLUMN,E,0.0,0.0,3.96,7.92,100001,200001,44,1,86.6791683080106,65.88447783330587,20.794690474704737,OK
EXQ,19,COLUMN,F,10.0,0.0,3.96,7.92,100101,200101,45,2,2.7626339111648184,2.8636699286624214,-0.10103601749760305,OK
EXQ,20,COLUMN,G,20.0,0.0,3.96,7.92,100201,200201,46,3,0.70390142051567,-0.5546613289842626,1.2585627494999325,OK
EXQ,21,COLUMN,H,30.0,0.0,3.96,7.92,100301,200301,47,,2.4363518156522104,3.5070342757825306,-1.0706824601303202,OK
EXQ,22,COLUMN,I,40.0,0.0,3.96,7.92,100401,200401,48,,-29.510931096071875,-32.51704624751862,3.006115151446746,OK
EXQ,23,COLUMN,I_prima,45.0,0.0,3.96,7.92,100451,200451,49,,71.02059592462713,48.309073303240694,22.711522621386436,OK
EXQ,24,COLUMN,E,0.0,7.25,3.96,7.92,101001,201001,50,4,46.74564006077929,17.703025346739963,29.042614714039324,OK
EXQ,25,COLUMN,F,10.0,7.25,3.96,7.92,101101,201101,51,5,2.561699484969946,1.104616207619189,1.457083277350757,OK
EXQ,26,COLUMN,G,20.0,7.25,3.96,7.92,101201,201201,52,6,-0.4180955930512711,-0.13290984601921274,-0.28518574703205835,OK
EXQ,27,COLUMN,H,30.0,7.25,3.96,7.92,101301,201301,53,,-1.7239484711020656,-1.3779622453749307,-0.3459862257271349,OK
EXQ,28,COLUMN,I,40.0,7.25,3.96,7.92,101401,201401,54,,-46.24445746463627,-32.667895936191655,-13.576561528444614,OK
EXQ,29,COLUMN,I_prima,45.0,7.25,3.96,7.92,101451,201451,55,,68.25372781354153,48.85383694012155,19.399890873419977,OK
EXQ,30,COLUMN,E,0.0,16.15,3.96,7.92,102001,202001,56,7,5.7676964986532155,6.841048799166936,-1.0733523005137204,OK
EXQ,31,COLUMN,F,10.0,16.15,3.96,7.92,102101,202101,57,8,-0.034555480546480576,-0.2965379572591775,0.2619824767126969,OK
EXQ,32,COLUMN,G,20.0,16.15,3.96,7.92,102201,202201,58,9,-1.9916006296464572,-1.8854691623393915,-0.10613146730706569,OK
EXQ,33,COLUMN,H,30.0,16.15,3.96,7.92,102301,202301,59,,-226.14781125780425,3.9133730932346347,-230.0611843510389,OK
EXQ,34,COLUMN,I,40.0,16.15,3.96,7.92,102401,202401,60,,-26.802006053181092,-28.676973055466355,1.8749670022852634,OK
EXQ,35,COLUMN,I_prima,45.0,16.15,3.96,7.92,102451,202451,61,,265.4544164018484,39.50529151295423,225.94912488889418,OK
EXQ,36,COLUMN,1B,-20.8,16.15,3.96,7.92,701001,702001,62,10,-0.20063962924143713,0.11062893467832961,-0.31126856391976676,OK
EXQ,37,COLUMN,1C,-10.8,16.15,3.96,7.92,701002,702002,63,11,1.7294169397911503,1.4464983496580048,0.28291859013314546,OK
EXQ,38,COLUMN,1D,-0.8,16.15,3.96,7.92,701003,702003,64,12,-4.283947436551291,-4.189540439760262,-0.0944069967910286,OK
EXQ,39,COLUMN,2A,-28.3,7.25,3.96,7.92,701004,702004,65,13,-26.92000032991987,-18.796713431654386,-8.123286898265484,OK
EXQ,40,COLUMN,2B,-20.8,7.25,3.96,7.92,701005,702005,66,14,11.466451037872469,7.8139534999321,3.652497537940369,OK
EXQ,41,COLUMN,2C,-10.8,7.25,3.96,7.92,701006,702006,67,15,-2.3055895009847998,-1.2007341873278548,-1.104855313656945,OK
EXQ,42,COLUMN,3B,-20.8,0.0,3.96,7.92,701007,702007,68,16,0.15530682886552738,0.3372116728870809,-0.18190484402155355,OK
EXQ,43,COLUMN,3C,-10.8,0.0,3.96,7.92,701008,702008,69,17,-3.19234868094217,-2.2496342365916804,-0.9427144443504898,OK
EXQ,44,COLUMN,E,0.0,0.0,7.92,11.88,200001,300001,70,18,65.88447783330587,68.26767134044026,-2.3831935071343935,OK
EXQ,45,COLUMN,F,10.0,0.0,7.92,11.88,200101,300101,71,19,2.8636699286624214,2.7624102032849676,0.10125972537745387,OK
EXQ,46,COLUMN,G,20.0,0.0,7.92,11.88,200201,300201,72,20,-0.5546613289842626,-1.8074247838348259,1.2527634548505633,OK
EXQ,47,COLUMN,H,30.0,0.0,7.92,11.88,200301,300301,73,21,3.5070342757825306,2.893283748509495,0.6137505272730355,OK
EXQ,48,COLUMN,I,40.0,0.0,7.92,11.88,200401,300401,74,22,-32.51704624751862,-17.082753996595557,-15.434292250923065,OK
EXQ,49,COLUMN,I_prima,45.0,0.0,7.92,11.88,200451,300451,75,23,48.309073303240694,26.777379435922516,21.53169386731818,OK
EXQ,50,COLUMN,E,0.0,7.25,7.92,11.88,201001,301001,76,24,17.703025346739963,-1.5619733606665922,19.264998707406555,OK
EXQ,51,COLUMN,F,10.0,7.25,7.92,11.88,201101,301101,77,25,1.104616207619189,0.11802068316266762,0.9865955244565214,OK
EXQ,52,COLUMN,G,20.0,7.25,7.92,11.88,201201,301201,78,26,-0.13290984601921274,0.024059588719501656,-0.1569694347387144,OK
EXQ,53,COLUMN,H,30.0,7.25,7.92,11.88,201301,301301,79,27,-1.3779622453749307,-1.2337009664514342,-0.1442612789234965,OK
EXQ,54,COLUMN,I,40.0,7.25,7.92,11.88,201401,301401,80,28,-32.667895936191655,-17.296639972719078,-15.371255963472578,OK
