P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
0.0,0.035000000000000024,742.3101334249992,3.0411229090532288e-12,0.008803208623141405,-0.0034467913768586027,0.01849820862314141
0.0,0.035250000000000024,741.2713537194238,4.916955731459893e-12,0.008856411959361822,-0.0034810880406381858,0.01862066195936183
0.0,0.035500000000000025,740.2130159903078,-4.405364961712621e-12,0.008909239638062054,-0.0035157603619379533,0.01874273963806206
3873.9950065465378,2.809625293611821e-09,0.0,3873.9950065465405,-0.0002252342981631319,-0.00022523528153198466,0.00022523507642933823
3873.9950065465378,0.0002500028096252936,176.60929987491178,3873.99500653255,-0.00022800043671630143,-0.0003155014200851542,0.00029725121498250777
3873.9950065465378,0.0005000028096252936,349.9691315635962,3873.995006546549,-0.00023147195007735042,-0.0004064729334462032,0.00036997272834355673
3873.9950065465378,0.0007500028096252936,511.330894618219,3873.9950065463822,-0.0002340043152824215,-0.0004965052986512742,0.00044175509354862783
3873.9950065465378,0.0010000028096252937,623.7689245973493,3873.9950065465237,-0.00022718945750025479,-0.0005771904408691075,0.0005041902357664611
3873.9950065465378,0.0012500028096252937,707.014576300915,3873.99500654466,-0.0002131487956806099,-0.0006506497790494626,0.0005593995739468162
3873.9950065465378,0.0015000028096252937,774.2654013956322,3873.9950065461585,-0.00019425819888155906,-0.0007192591822504119,0.0006097589771477654
3873.9950065465378,0.0017500028096252937,831.9210882995102,3873.9950065462103,-0.00017199390081787405,-0.0007844948841867268,0.0006567446790840803
3873.9950065465378,0.0020000028096252937,882.9901299250284,3873.9950065465264,-0.0001471178408610365,-0.0008471188242298893,0.0007011186191272428
3873.9950065465378,0.002250002809625294,929.5696307975505,3873.9950065464927,-0.00012032824775161651,-0.0009078292311204693,0.0007435790260178228
3873.9950065465378,0.002500002809625294,972.684877926882,3873.995006546408,-9.193476095661562e-05,-0.0009669357443254686,0.0007844355392228221
3873.9950065465378,0.0027500028096252944,1013.244806640991,3873.995006546505,-6.234053476867853e-05,-0.0010248415181375314,0.000824091313034885
3873.9950065465378,0.0030000028096252946,1052.0452575057384,3873.9950065465264,-3.204831012884308e-05,-0.001082049293497696,0.0008630490883950496
3873.9950065465378,0.003250002809625295,1088.9669636868766,3873.99500654653,-7.925175159538148e-07,-0.001138293500884807,0.0009010432957821604
3873.9950065465378,0.003500002809625295,1124.6858314111532,3873.9950065464905,3.091698051204031e-05,-0.0011940840028568129,0.001000417758778247
3873.9950065465378,0.0037500028096252953,1159.1966505453142,3873.995006546554,6.311895629769655e-05,-0.0012493820270711568,0.0011018697345639033
